"","WSN","NYY","Champion"
"42549","4","3","WSN"
"42550","4","2","WSN"
"42551","0","4","NYY"
"42552","4","1","WSN"
"42553","4","2","WSN"
"42554","4","3","WSN"
"42555","1","4","NYY"
"42556","3","4","NYY"
"42557","4","3","WSN"
"42558","3","4","NYY"
"42559","3","4","NYY"
"42560","2","4","NYY"
"42561","0","4","NYY"
"42562","4","2","WSN"
"42563","3","4","NYY"
"42564","4","0","WSN"
"42565","2","4","NYY"
"42566","4","3","WSN"
"42567","3","4","NYY"
"42568","4","3","WSN"
"42569","4","1","WSN"
"42570","4","3","WSN"
"42571","3","4","NYY"
"42572","4","3","WSN"
"42573","4","2","WSN"
"42574","4","1","WSN"
"42575","4","3","WSN"
"42576","4","0","WSN"
"42577","1","4","NYY"
"42578","4","2","WSN"
"42579","4","3","WSN"
"42580","4","3","WSN"
"42581","4","2","WSN"
"42582","4","3","WSN"
"42583","4","2","WSN"
"42584","1","4","NYY"
"42585","3","4","NYY"
"42586","3","4","NYY"
"42587","4","3","WSN"
"42588","4","3","WSN"
"42589","4","1","WSN"
"42590","4","1","WSN"
"42591","3","4","NYY"
"42592","4","2","WSN"
"42593","3","4","NYY"
"42594","4","3","WSN"
"42595","2","4","NYY"
"42596","4","1","WSN"
"42597","2","4","NYY"
"42598","2","4","NYY"
"42599","4","2","WSN"
"42600","4","1","WSN"
"42601","2","4","NYY"
"42602","4","2","WSN"
"42603","4","2","WSN"
"42604","4","0","WSN"
"42605","4","2","WSN"
"42606","4","3","WSN"
"42607","4","3","WSN"
"42608","4","2","WSN"
"42609","4","2","WSN"
"42610","1","4","NYY"
"42611","4","1","WSN"
"42612","4","1","WSN"
"42613","1","4","NYY"
"42614","4","3","WSN"
"42615","1","4","NYY"
"42616","4","1","WSN"
"42617","3","4","NYY"
"42618","4","3","WSN"
"42619","4","2","WSN"
"42620","4","1","WSN"
"42621","4","1","WSN"
"42622","1","4","NYY"
"42623","2","4","NYY"
"42624","4","3","WSN"
"42625","4","3","WSN"
"42626","2","4","NYY"
"42627","4","1","WSN"
"42628","1","4","NYY"
"42629","2","4","NYY"
"42630","3","4","NYY"
"42631","4","2","WSN"
"42632","4","3","WSN"
"42633","1","4","NYY"
"42634","4","3","WSN"
"42635","4","1","WSN"
"42636","2","4","NYY"
"42637","4","3","WSN"
"42638","4","3","WSN"
"42639","4","2","WSN"
"42640","1","4","NYY"
"42641","3","4","NYY"
"42642","4","3","WSN"
"42643","4","2","WSN"
"42644","4","2","WSN"
"42645","4","1","WSN"
"42646","4","0","WSN"
"42647","1","4","NYY"
"42648","4","2","WSN"
"42649","4","3","WSN"
"42650","4","1","WSN"
"42651","4","2","WSN"
"42652","1","4","NYY"
"42653","4","2","WSN"
"42654","4","2","WSN"
"42655","4","0","WSN"
"42656","2","4","NYY"
"42657","4","0","WSN"
"42658","0","4","NYY"
"42659","4","2","WSN"
"42660","1","4","NYY"
"42661","4","1","WSN"
"42662","2","4","NYY"
"42663","4","2","WSN"
"42664","4","1","WSN"
"42665","1","4","NYY"
"42666","3","4","NYY"
"42667","4","3","WSN"
"42668","1","4","NYY"
"42669","4","0","WSN"
"42670","3","4","NYY"
"42671","2","4","NYY"
"42672","4","3","WSN"
"42673","4","2","WSN"
"42674","1","4","NYY"
"42675","2","4","NYY"
"42676","4","1","WSN"
"42677","4","3","WSN"
"42678","1","4","NYY"
"42679","4","1","WSN"
"42680","1","4","NYY"
"42681","4","1","WSN"
"42682","4","2","WSN"
"42683","4","3","WSN"
"42684","2","4","NYY"
"42685","3","4","NYY"
"42686","1","4","NYY"
"42687","4","0","WSN"
"42688","4","1","WSN"
"42689","4","3","WSN"
"42690","4","2","WSN"
"42691","4","0","WSN"
"42692","4","3","WSN"
"42693","4","2","WSN"
"42694","3","4","NYY"
"42695","4","1","WSN"
"42696","4","2","WSN"
"42697","4","3","WSN"
"42698","1","4","NYY"
"42699","4","3","WSN"
"42700","2","4","NYY"
"42701","4","2","WSN"
"42702","2","4","NYY"
"42703","3","4","NYY"
"42704","4","3","WSN"
"42705","1","4","NYY"
"42706","3","4","NYY"
"42707","4","2","WSN"
"42708","3","4","NYY"
"42709","3","4","NYY"
"42710","4","2","WSN"
"42711","1","4","NYY"
"42712","4","2","WSN"
"42713","4","1","WSN"
"42714","4","0","WSN"
"42715","4","2","WSN"
"42716","4","1","WSN"
"42717","4","2","WSN"
"42718","4","1","WSN"
"42719","3","4","NYY"
"42720","1","4","NYY"
"42721","3","4","NYY"
"42722","1","4","NYY"
"42723","3","4","NYY"
"42724","1","4","NYY"
"42725","4","0","WSN"
"42726","1","4","NYY"
"42727","4","1","WSN"
"42728","2","4","NYY"
"42729","4","3","WSN"
"42730","2","4","NYY"
"42731","4","2","WSN"
"42732","1","4","NYY"
"42733","4","2","WSN"
"42734","4","3","WSN"
"42735","1","4","NYY"
"42736","2","4","NYY"
"42737","4","3","WSN"
"42738","2","4","NYY"
"42739","4","3","WSN"
"42740","1","4","NYY"
"42741","4","0","WSN"
"42742","3","4","NYY"
"42743","4","1","WSN"
"42744","1","4","NYY"
"42745","4","2","WSN"
"42746","3","4","NYY"
"42747","1","4","NYY"
"42748","1","4","NYY"
"42749","2","4","NYY"
"42750","4","2","WSN"
"42751","3","4","NYY"
"42752","1","4","NYY"
"42753","4","3","WSN"
"42754","4","1","WSN"
"42755","4","0","WSN"
"42756","2","4","NYY"
"42757","4","2","WSN"
"42758","2","4","NYY"
"42759","3","4","NYY"
"42760","2","4","NYY"
"42761","1","4","NYY"
"42762","4","2","WSN"
"42763","4","3","WSN"
"42764","4","2","WSN"
"42765","3","4","NYY"
"42766","4","2","WSN"
"42767","4","0","WSN"
"42768","4","3","WSN"
"42769","4","3","WSN"
"42770","1","4","NYY"
"42771","2","4","NYY"
"42772","0","4","NYY"
"42773","2","4","NYY"
"42774","4","3","WSN"
"42775","3","4","NYY"
"42776","2","4","NYY"
"42777","3","4","NYY"
"42778","4","0","WSN"
"42779","2","4","NYY"
"42780","3","4","NYY"
"42781","4","1","WSN"
"42782","2","4","NYY"
"42783","4","2","WSN"
"42784","4","2","WSN"
"42785","3","4","NYY"
"42786","4","2","WSN"
"42787","4","3","WSN"
"42788","4","0","WSN"
"42789","4","3","WSN"
"42790","3","4","NYY"
"42791","4","1","WSN"
"42792","3","4","NYY"
"42793","3","4","NYY"
"42794","3","4","NYY"
"42795","3","4","NYY"
"42796","4","1","WSN"
"42797","4","0","WSN"
"42798","4","1","WSN"
"42799","1","4","NYY"
"42800","4","3","WSN"
"42801","4","3","WSN"
"42802","4","3","WSN"
"42803","1","4","NYY"
"42804","1","4","NYY"
"42805","4","1","WSN"
"42806","4","1","WSN"
"42807","4","2","WSN"
"42808","3","4","NYY"
"42809","2","4","NYY"
"42810","1","4","NYY"
"42811","4","3","WSN"
"42812","1","4","NYY"
"42813","4","0","WSN"
"42814","4","2","WSN"
"42815","1","4","NYY"
"42816","3","4","NYY"
"42817","4","3","WSN"
"42818","2","4","NYY"
"42819","3","4","NYY"
"42820","3","4","NYY"
"42821","3","4","NYY"
"42822","1","4","NYY"
"42823","3","4","NYY"
"42824","4","3","WSN"
"42825","4","3","WSN"
"42826","3","4","NYY"
"42827","4","1","WSN"
"42828","0","4","NYY"
"42829","3","4","NYY"
"42830","4","2","WSN"
"42831","2","4","NYY"
"42832","3","4","NYY"
"42833","4","2","WSN"
"42834","2","4","NYY"
"42835","4","2","WSN"
"42836","4","0","WSN"
"42837","4","1","WSN"
"42838","1","4","NYY"
"42839","4","0","WSN"
"42840","2","4","NYY"
"42841","3","4","NYY"
"42842","4","1","WSN"
"42843","4","3","WSN"
"42844","3","4","NYY"
"42845","4","1","WSN"
"42846","4","2","WSN"
"42847","3","4","NYY"
"42848","4","3","WSN"
"42849","2","4","NYY"
"42850","2","4","NYY"
"42851","2","4","NYY"
"42852","4","0","WSN"
"42853","3","4","NYY"
"42854","3","4","NYY"
"42855","4","3","WSN"
"42856","4","2","WSN"
"42857","4","2","WSN"
"42858","4","2","WSN"
"42859","3","4","NYY"
"42860","4","1","WSN"
"42861","4","2","WSN"
"42862","4","3","WSN"
"42863","0","4","NYY"
"42864","4","1","WSN"
"42865","3","4","NYY"
"42866","4","2","WSN"
"42867","3","4","NYY"
"42868","4","3","WSN"
"42869","4","3","WSN"
"42870","3","4","NYY"
"42871","4","2","WSN"
"42872","4","1","WSN"
"42873","2","4","NYY"
"42874","4","3","WSN"
"42875","4","3","WSN"
"42876","4","1","WSN"
"42877","2","4","NYY"
"42878","4","0","WSN"
"42879","2","4","NYY"
"42880","3","4","NYY"
"42881","0","4","NYY"
"42882","4","2","WSN"
"42883","2","4","NYY"
"42884","4","1","WSN"
"42885","4","2","WSN"
"42886","2","4","NYY"
"42887","4","2","WSN"
"42888","3","4","NYY"
"42889","1","4","NYY"
"42890","4","2","WSN"
"42891","3","4","NYY"
"42892","4","0","WSN"
"42893","0","4","NYY"
"42894","4","2","WSN"
"42895","4","1","WSN"
"42896","3","4","NYY"
"42897","3","4","NYY"
"42898","2","4","NYY"
"42899","4","2","WSN"
"42900","1","4","NYY"
"42901","3","4","NYY"
"42902","4","2","WSN"
"42903","4","3","WSN"
"42904","0","4","NYY"
"42905","4","2","WSN"
"42906","4","2","WSN"
"42907","2","4","NYY"
"42908","3","4","NYY"
"42909","4","1","WSN"
"42910","3","4","NYY"
"42911","4","2","WSN"
"42912","4","3","WSN"
"42913","4","2","WSN"
"42914","2","4","NYY"
"42915","4","3","WSN"
"42916","4","2","WSN"
"42917","2","4","NYY"
"42918","4","1","WSN"
"42919","4","2","WSN"
"42920","4","1","WSN"
"42921","4","2","WSN"
"42922","4","1","WSN"
"42923","0","4","NYY"
"42924","1","4","NYY"
"42925","4","3","WSN"
"42926","4","2","WSN"
"42927","3","4","NYY"
"42928","3","4","NYY"
"42929","0","4","NYY"
"42930","4","2","WSN"
"42931","4","1","WSN"
"42932","3","4","NYY"
"42933","4","0","WSN"
"42934","4","3","WSN"
"42935","3","4","NYY"
"42936","0","4","NYY"
"42937","4","2","WSN"
"42938","4","3","WSN"
"42939","4","3","WSN"
"42940","4","1","WSN"
"42941","1","4","NYY"
"42942","4","2","WSN"
"42943","4","3","WSN"
"42944","4","1","WSN"
"42945","4","2","WSN"
"42946","4","3","WSN"
"42947","4","0","WSN"
"42948","1","4","NYY"
"42949","4","1","WSN"
"42950","4","3","WSN"
"42951","4","2","WSN"
"42952","0","4","NYY"
"42953","4","1","WSN"
"42954","4","2","WSN"
"42955","2","4","NYY"
"42956","4","2","WSN"
"42957","4","0","WSN"
"42958","4","0","WSN"
"42959","4","2","WSN"
"42960","4","1","WSN"
"42961","4","2","WSN"
"42962","3","4","NYY"
"42963","2","4","NYY"
"42964","2","4","NYY"
"42965","3","4","NYY"
"42966","3","4","NYY"
"42967","0","4","NYY"
"42968","3","4","NYY"
"42969","4","3","WSN"
"42970","4","1","WSN"
"42971","4","2","WSN"
"42972","0","4","NYY"
"42973","4","3","WSN"
"42974","4","1","WSN"
"42975","4","3","WSN"
"42976","4","2","WSN"
"42977","4","0","WSN"
"42978","1","4","NYY"
"42979","4","2","WSN"
"42980","4","3","WSN"
"42981","4","2","WSN"
"42982","3","4","NYY"
"42983","4","2","WSN"
"42984","2","4","NYY"
"42985","1","4","NYY"
"42986","4","2","WSN"
"42987","4","3","WSN"
"42988","4","2","WSN"
"42989","4","2","WSN"
"42990","2","4","NYY"
"42991","4","1","WSN"
"42992","4","2","WSN"
"42993","4","3","WSN"
"42994","4","1","WSN"
"42995","3","4","NYY"
"42996","2","4","NYY"
"42997","4","2","WSN"
"42998","3","4","NYY"
"42999","4","0","WSN"
"43000","3","4","NYY"
"43001","4","3","WSN"
"43002","4","3","WSN"
"43003","4","0","WSN"
"43004","1","4","NYY"
"43005","1","4","NYY"
"43006","4","0","WSN"
"43007","4","1","WSN"
"43008","1","4","NYY"
"43009","4","2","WSN"
"43010","4","3","WSN"
"43011","4","2","WSN"
"43012","4","3","WSN"
"43013","4","3","WSN"
"43014","4","3","WSN"
"43015","4","3","WSN"
"43016","4","3","WSN"
"43017","3","4","NYY"
"43018","1","4","NYY"
"43019","4","3","WSN"
"43020","3","4","NYY"
"43021","2","4","NYY"
"43022","2","4","NYY"
"43023","4","3","WSN"
"43024","4","2","WSN"
"43025","4","1","WSN"
"43026","4","3","WSN"
"43027","4","2","WSN"
"43028","4","2","WSN"
"43029","3","4","NYY"
"43030","1","4","NYY"
"43031","0","4","NYY"
"43032","2","4","NYY"
"43033","4","1","WSN"
"43034","0","4","NYY"
"43035","4","2","WSN"
"43036","4","2","WSN"
"43037","3","4","NYY"
"43038","4","2","WSN"
"43039","2","4","NYY"
"43040","4","2","WSN"
"43041","2","4","NYY"
"43042","4","3","WSN"
"43043","1","4","NYY"
"43044","3","4","NYY"
"43045","4","1","WSN"
"43046","4","1","WSN"
"43047","1","4","NYY"
"43048","4","1","WSN"
"43049","4","0","WSN"
"43050","4","2","WSN"
"43051","4","2","WSN"
"43052","4","2","WSN"
"43053","4","3","WSN"
"43054","4","2","WSN"
"43055","4","0","WSN"
"43056","3","4","NYY"
"43057","0","4","NYY"
"43058","4","2","WSN"
"43059","1","4","NYY"
"43060","4","3","WSN"
"43061","4","2","WSN"
"43062","2","4","NYY"
"43063","4","1","WSN"
"43064","1","4","NYY"
"43065","4","2","WSN"
"43066","3","4","NYY"
"43067","0","4","NYY"
"43068","4","2","WSN"
"43069","3","4","NYY"
"43070","0","4","NYY"
"43071","4","3","WSN"
"43072","4","3","WSN"
"43073","1","4","NYY"
"43074","3","4","NYY"
"43075","4","3","WSN"
"43076","2","4","NYY"
"43077","2","4","NYY"
"43078","4","1","WSN"
"43079","3","4","NYY"
"43080","4","2","WSN"
"43081","4","2","WSN"
"43082","1","4","NYY"
"43083","2","4","NYY"
"43084","4","0","WSN"
"43085","4","2","WSN"
"43086","2","4","NYY"
"43087","4","0","WSN"
"43088","3","4","NYY"
"43089","4","0","WSN"
"43090","2","4","NYY"
"43091","4","3","WSN"
"43092","3","4","NYY"
"43093","4","3","WSN"
"43094","1","4","NYY"
"43095","4","2","WSN"
"43096","2","4","NYY"
"43097","4","2","WSN"
"43098","4","3","WSN"
"43099","2","4","NYY"
"43100","3","4","NYY"
"43101","4","3","WSN"
"43102","4","0","WSN"
"43103","4","2","WSN"
"43104","3","4","NYY"
"43105","4","2","WSN"
"43106","4","1","WSN"
"43107","2","4","NYY"
"43108","1","4","NYY"
"43109","1","4","NYY"
"43110","4","2","WSN"
"43111","4","3","WSN"
"43112","4","0","WSN"
"43113","4","2","WSN"
"43114","2","4","NYY"
"43115","4","2","WSN"
"43116","4","0","WSN"
"43117","4","2","WSN"
"43118","4","1","WSN"
"43119","4","2","WSN"
"43120","4","1","WSN"
"43121","2","4","NYY"
"43122","4","1","WSN"
"43123","2","4","NYY"
"43124","4","2","WSN"
"43125","4","3","WSN"
"43126","1","4","NYY"
"43127","4","2","WSN"
"43128","3","4","NYY"
"43129","1","4","NYY"
"43130","3","4","NYY"
"43131","1","4","NYY"
"43132","4","2","WSN"
"43133","2","4","NYY"
"43134","1","4","NYY"
"43135","2","4","NYY"
"43136","4","0","WSN"
"43137","4","3","WSN"
"43138","3","4","NYY"
"43139","4","0","WSN"
"43140","4","1","WSN"
"43141","4","2","WSN"
"43142","1","4","NYY"
"43143","3","4","NYY"
"43144","1","4","NYY"
"43145","4","3","WSN"
"43146","4","3","WSN"
"43147","2","4","NYY"
"43148","4","2","WSN"
"43149","4","2","WSN"
"43150","3","4","NYY"
"43151","4","2","WSN"
"43152","2","4","NYY"
"43153","4","3","WSN"
"43154","4","2","WSN"
"43155","4","1","WSN"
"43156","4","3","WSN"
"43157","3","4","NYY"
"43158","4","2","WSN"
"43159","4","1","WSN"
"43160","0","4","NYY"
"43161","4","1","WSN"
"43162","4","2","WSN"
"43163","4","1","WSN"
"43164","0","4","NYY"
"43165","0","4","NYY"
"43166","4","2","WSN"
"43167","4","2","WSN"
"43168","4","3","WSN"
"43169","4","3","WSN"
"43170","2","4","NYY"
"43171","2","4","NYY"
"43172","4","2","WSN"
"43173","3","4","NYY"
"43174","4","1","WSN"
"43175","4","3","WSN"
"43176","4","2","WSN"
"43177","4","2","WSN"
"43178","4","1","WSN"
"43179","4","0","WSN"
"43180","4","2","WSN"
"43181","4","2","WSN"
"43182","4","3","WSN"
"43183","4","2","WSN"
"43184","4","1","WSN"
"43185","4","2","WSN"
"43186","1","4","NYY"
"43187","4","2","WSN"
"43188","4","2","WSN"
"43189","4","1","WSN"
"43190","2","4","NYY"
"43191","4","2","WSN"
"43192","4","2","WSN"
"43193","1","4","NYY"
"43194","4","2","WSN"
"43195","4","0","WSN"
"43196","4","0","WSN"
"43197","1","4","NYY"
"43198","2","4","NYY"
"43199","1","4","NYY"
"43200","4","3","WSN"
"43201","4","3","WSN"
"43202","4","3","WSN"
"43203","4","3","WSN"
"43204","4","0","WSN"
"43205","4","3","WSN"
"43206","4","2","WSN"
"43207","1","4","NYY"
"43208","4","2","WSN"
"43209","1","4","NYY"
"43210","4","1","WSN"
"43211","0","4","NYY"
"43212","4","1","WSN"
"43213","4","1","WSN"
"43214","3","4","NYY"
"43215","4","3","WSN"
"43216","4","3","WSN"
"43217","3","4","NYY"
"43218","4","2","WSN"
"43219","1","4","NYY"
"43220","4","1","WSN"
"43221","1","4","NYY"
"43222","4","2","WSN"
"43223","1","4","NYY"
"43224","4","2","WSN"
"43225","1","4","NYY"
"43226","4","1","WSN"
"43227","3","4","NYY"
"43228","3","4","NYY"
"43229","4","2","WSN"
"43230","3","4","NYY"
"43231","3","4","NYY"
"43232","4","2","WSN"
"43233","0","4","NYY"
"43234","3","4","NYY"
"43235","4","2","WSN"
"43236","0","4","NYY"
"43237","2","4","NYY"
"43238","4","0","WSN"
"43239","3","4","NYY"
"43240","4","2","WSN"
"43241","2","4","NYY"
"43242","4","3","WSN"
"43243","3","4","NYY"
"43244","4","3","WSN"
"43245","4","3","WSN"
"43246","4","1","WSN"
"43247","4","0","WSN"
"43248","4","0","WSN"
"43249","4","3","WSN"
"43250","1","4","NYY"
"43251","4","2","WSN"
"43252","4","0","WSN"
"43253","4","0","WSN"
"43254","4","1","WSN"
"43255","1","4","NYY"
"43256","3","4","NYY"
"43257","1","4","NYY"
"43258","4","2","WSN"
"43259","4","2","WSN"
"43260","4","2","WSN"
"43261","4","2","WSN"
"43262","1","4","NYY"
"43263","4","0","WSN"
"43264","4","3","WSN"
"43265","2","4","NYY"
"43266","2","4","NYY"
"43267","4","2","WSN"
"43268","1","4","NYY"
"43269","4","2","WSN"
"43270","3","4","NYY"
"43271","0","4","NYY"
"43272","4","0","WSN"
"43273","3","4","NYY"
"43274","3","4","NYY"
"43275","4","0","WSN"
"43276","4","3","WSN"
"43277","2","4","NYY"
"43278","4","1","WSN"
"43279","4","2","WSN"
"43280","1","4","NYY"
"43281","2","4","NYY"
"43282","2","4","NYY"
"43283","2","4","NYY"
"43284","4","3","WSN"
"43285","1","4","NYY"
"43286","3","4","NYY"
"43287","4","3","WSN"
"43288","1","4","NYY"
"43289","3","4","NYY"
"43290","4","0","WSN"
"43291","4","0","WSN"
"43292","2","4","NYY"
"43293","4","3","WSN"
"43294","4","3","WSN"
"43295","4","3","WSN"
"43296","2","4","NYY"
"43297","4","3","WSN"
"43298","3","4","NYY"
"43299","4","3","WSN"
"43300","4","2","WSN"
"43301","4","3","WSN"
"43302","1","4","NYY"
"43303","1","4","NYY"
"43304","1","4","NYY"
"43305","4","1","WSN"
"43306","4","3","WSN"
"43307","4","3","WSN"
"43308","4","0","WSN"
"43309","4","0","WSN"
"43310","4","0","WSN"
"43311","0","4","NYY"
"43312","3","4","NYY"
"43313","4","3","WSN"
"43314","4","1","WSN"
"43315","4","3","WSN"
"43316","4","2","WSN"
"43317","4","2","WSN"
"43318","4","1","WSN"
"43319","4","3","WSN"
"43320","4","2","WSN"
"43321","3","4","NYY"
"43322","1","4","NYY"
"43323","4","0","WSN"
"43324","1","4","NYY"
"43325","4","2","WSN"
"43326","4","1","WSN"
"43327","4","2","WSN"
"43328","4","0","WSN"
"43329","0","4","NYY"
"43330","4","0","WSN"
"43331","3","4","NYY"
"43332","4","2","WSN"
"43333","4","1","WSN"
"43334","4","1","WSN"
"43335","3","4","NYY"
"43336","4","3","WSN"
"43337","1","4","NYY"
"43338","4","3","WSN"
"43339","4","3","WSN"
"43340","3","4","NYY"
"43341","4","3","WSN"
"43342","1","4","NYY"
"43343","4","2","WSN"
"43344","3","4","NYY"
"43345","4","3","WSN"
"43346","1","4","NYY"
"43347","4","2","WSN"
"43348","4","3","WSN"
"43349","4","3","WSN"
"43350","4","2","WSN"
"43351","4","3","WSN"
"43352","2","4","NYY"
"43353","4","1","WSN"
"43354","3","4","NYY"
"43355","4","3","WSN"
"43356","1","4","NYY"
"43357","4","2","WSN"
"43358","2","4","NYY"
"43359","4","3","WSN"
"43360","0","4","NYY"
"43361","4","1","WSN"
"43362","0","4","NYY"
"43363","4","1","WSN"
"43364","1","4","NYY"
"43365","3","4","NYY"
"43366","4","3","WSN"
"43367","4","1","WSN"
"43368","4","3","WSN"
"43369","1","4","NYY"
"43370","4","2","WSN"
"43371","3","4","NYY"
"43372","3","4","NYY"
"43373","4","3","WSN"
"43374","4","3","WSN"
"43375","3","4","NYY"
"43376","1","4","NYY"
"43377","4","2","WSN"
"43378","3","4","NYY"
"43379","1","4","NYY"
"43380","2","4","NYY"
"43381","4","2","WSN"
"43382","3","4","NYY"
"43383","4","0","WSN"
"43384","0","4","NYY"
"43385","4","1","WSN"
"43386","4","3","WSN"
"43387","3","4","NYY"
"43388","4","3","WSN"
"43389","4","3","WSN"
"43390","4","3","WSN"
"43391","4","3","WSN"
"43392","3","4","NYY"
"43393","4","0","WSN"
"43394","4","2","WSN"
"43395","4","3","WSN"
"43396","4","0","WSN"
"43397","4","2","WSN"
"43398","4","3","WSN"
"43399","4","0","WSN"
"43400","2","4","NYY"
"43401","1","4","NYY"
"43402","4","2","WSN"
"43403","1","4","NYY"
"43404","1","4","NYY"
"43405","1","4","NYY"
"43406","4","0","WSN"
"43407","1","4","NYY"
"43408","4","2","WSN"
"43409","1","4","NYY"
"43410","4","1","WSN"
"43411","1","4","NYY"
"43412","4","2","WSN"
"43413","4","2","WSN"
"43414","4","3","WSN"
"43415","4","2","WSN"
"43416","1","4","NYY"
"43417","4","3","WSN"
"43418","4","1","WSN"
"43419","3","4","NYY"
"43420","4","0","WSN"
"43421","4","0","WSN"
"43422","4","3","WSN"
"43423","1","4","NYY"
"43424","4","3","WSN"
"43425","4","2","WSN"
"43426","4","2","WSN"
"43427","3","4","NYY"
"43428","3","4","NYY"
"43429","3","4","NYY"
"43430","3","4","NYY"
"43431","1","4","NYY"
"43432","1","4","NYY"
"43433","4","3","WSN"
"43434","4","0","WSN"
"43435","2","4","NYY"
"43436","4","2","WSN"
"43437","0","4","NYY"
"43438","1","4","NYY"
"43439","4","0","WSN"
"43440","0","4","NYY"
"43441","3","4","NYY"
"43442","1","4","NYY"
"43443","1","4","NYY"
"43444","4","0","WSN"
"43445","1","4","NYY"
"43446","2","4","NYY"
"43447","2","4","NYY"
"43448","4","1","WSN"
"43449","1","4","NYY"
"43450","2","4","NYY"
"43451","4","3","WSN"
"43452","1","4","NYY"
"43453","1","4","NYY"
"43454","4","1","WSN"
"43455","4","2","WSN"
"43456","3","4","NYY"
"43457","4","3","WSN"
"43458","3","4","NYY"
"43459","4","0","WSN"
"43460","3","4","NYY"
"43461","4","2","WSN"
"43462","4","1","WSN"
"43463","3","4","NYY"
"43464","1","4","NYY"
"43465","3","4","NYY"
"43466","2","4","NYY"
"43467","4","3","WSN"
"43468","2","4","NYY"
"43469","3","4","NYY"
"43470","3","4","NYY"
"43471","4","2","WSN"
"43472","1","4","NYY"
"43473","4","1","WSN"
"43474","1","4","NYY"
"43475","3","4","NYY"
"43476","1","4","NYY"
"43477","3","4","NYY"
"43478","4","2","WSN"
"43479","4","3","WSN"
"43480","0","4","NYY"
"43481","3","4","NYY"
"43482","4","2","WSN"
"43483","4","0","WSN"
"43484","2","4","NYY"
"43485","4","2","WSN"
"43486","0","4","NYY"
"43487","2","4","NYY"
"43488","4","3","WSN"
"43489","4","2","WSN"
"43490","4","1","WSN"
"43491","3","4","NYY"
"43492","0","4","NYY"
"43493","1","4","NYY"
"43494","3","4","NYY"
"43495","4","3","WSN"
"43496","4","1","WSN"
"43497","4","3","WSN"
"43498","1","4","NYY"
"43499","4","3","WSN"
"43500","1","4","NYY"
"43501","1","4","NYY"
"43502","1","4","NYY"
"43503","4","2","WSN"
"43504","4","3","WSN"
"43505","4","0","WSN"
"43506","2","4","NYY"
"43507","3","4","NYY"
"43508","4","3","WSN"
"43509","4","1","WSN"
"43510","4","3","WSN"
"43511","2","4","NYY"
"43512","4","2","WSN"
"43513","4","3","WSN"
"43514","0","4","NYY"
"43515","4","1","WSN"
"43516","4","3","WSN"
"43517","4","2","WSN"
"43518","4","1","WSN"
"43519","3","4","NYY"
