"","MIL","LAD","Series Winner"
"65400","1","3","LAD"
"65401","0","3","LAD"
"65402","2","3","LAD"
"65403","2","3","LAD"
"65404","2","3","LAD"
"65405","0","3","LAD"
"65406","1","3","LAD"
"65407","0","3","LAD"
"65408","0","3","LAD"
"65409","0","3","LAD"
"65410","0","3","LAD"
"65411","0","3","LAD"
"65412","0","3","LAD"
"65413","3","1","MIL"
"65414","1","3","LAD"
"65415","0","3","LAD"
"65416","1","3","LAD"
"65417","3","2","MIL"
"65418","0","3","LAD"
"65419","1","3","LAD"
"65420","3","1","MIL"
"65421","3","1","MIL"
"65422","1","3","LAD"
"65423","1","3","LAD"
"65424","1","3","LAD"
"65425","3","1","MIL"
"65426","1","3","LAD"
"65427","0","3","LAD"
"65428","0","3","LAD"
"65429","1","3","LAD"
"65430","1","3","LAD"
"65431","1","3","LAD"
"65432","0","3","LAD"
"65433","0","3","LAD"
"65434","1","3","LAD"
"65435","1","3","LAD"
"65436","1","3","LAD"
"65437","0","3","LAD"
"65438","0","3","LAD"
"65439","3","1","MIL"
"65440","2","3","LAD"
"65441","3","1","MIL"
"65442","0","3","LAD"
"65443","2","3","LAD"
"65444","3","0","MIL"
"65445","2","3","LAD"
"65446","0","3","LAD"
"65447","1","3","LAD"
"65448","3","2","MIL"
"65449","3","0","MIL"
"65450","0","3","LAD"
"65451","0","3","LAD"
"65452","0","3","LAD"
"65453","0","3","LAD"
"65454","1","3","LAD"
"65455","0","3","LAD"
"65456","3","2","MIL"
"65457","2","3","LAD"
"65458","0","3","LAD"
"65459","1","3","LAD"
"65460","2","3","LAD"
"65461","1","3","LAD"
"65462","1","3","LAD"
"65463","2","3","LAD"
"65464","0","3","LAD"
"65465","0","3","LAD"
"65466","3","1","MIL"
"65467","2","3","LAD"
"65468","0","3","LAD"
"65469","0","3","LAD"
"65470","0","3","LAD"
"65471","0","3","LAD"
"65472","1","3","LAD"
"65473","2","3","LAD"
"65474","3","0","MIL"
"65475","1","3","LAD"
"65476","3","0","MIL"
"65477","1","3","LAD"
"65478","2","3","LAD"
"65479","0","3","LAD"
"65480","2","3","LAD"
"65481","1","3","LAD"
"65482","0","3","LAD"
"65483","1","3","LAD"
"65484","0","3","LAD"
"65485","0","3","LAD"
"65486","0","3","LAD"
"65487","3","1","MIL"
"65488","0","3","LAD"
"65489","2","3","LAD"
"65490","0","3","LAD"
"65491","2","3","LAD"
"65492","0","3","LAD"
"65493","1","3","LAD"
"65494","1","3","LAD"
"65495","0","3","LAD"
"65496","0","3","LAD"
"65497","0","3","LAD"
"65498","2","3","LAD"
"65499","3","0","MIL"
"65500","0","3","LAD"
"65501","1","3","LAD"
"65502","3","2","MIL"
"65503","3","0","MIL"
"65504","1","3","LAD"
"65505","2","3","LAD"
"65506","3","1","MIL"
"65507","0","3","LAD"
"65508","2","3","LAD"
"65509","1","3","LAD"
"65510","0","3","LAD"
"65511","0","3","LAD"
"65512","0","3","LAD"
"65513","1","3","LAD"
"65514","0","3","LAD"
"65515","0","3","LAD"
"65516","1","3","LAD"
"65517","3","0","MIL"
"65518","1","3","LAD"
"65519","1","3","LAD"
"65520","1","3","LAD"
"65521","0","3","LAD"
"65522","1","3","LAD"
"65523","0","3","LAD"
"65524","0","3","LAD"
"65525","0","3","LAD"
"65526","2","3","LAD"
"65527","2","3","LAD"
"65528","2","3","LAD"
"65529","0","3","LAD"
"65530","1","3","LAD"
"65531","1","3","LAD"
"65532","0","3","LAD"
"65533","2","3","LAD"
"65534","2","3","LAD"
"65535","3","1","MIL"
"65536","0","3","LAD"
"65537","0","3","LAD"
"65538","0","3","LAD"
"65539","0","3","LAD"
"65540","0","3","LAD"
"65541","1","3","LAD"
"65542","1","3","LAD"
"65543","2","3","LAD"
"65544","3","2","MIL"
"65545","3","1","MIL"
"65546","0","3","LAD"
"65547","1","3","LAD"
"65548","3","2","MIL"
"65549","0","3","LAD"
"65550","0","3","LAD"
"65551","0","3","LAD"
"65552","1","3","LAD"
"65553","2","3","LAD"
"65554","0","3","LAD"
"65555","2","3","LAD"
"65556","1","3","LAD"
"65557","1","3","LAD"
"65558","2","3","LAD"
"65559","1","3","LAD"
"65560","1","3","LAD"
"65561","2","3","LAD"
"65562","0","3","LAD"
"65563","2","3","LAD"
"65564","2","3","LAD"
"65565","0","3","LAD"
"65566","3","1","MIL"
"65567","0","3","LAD"
"65568","1","3","LAD"
"65569","1","3","LAD"
"65570","0","3","LAD"
"65571","0","3","LAD"
"65572","1","3","LAD"
"65573","3","0","MIL"
"65574","0","3","LAD"
"65575","0","3","LAD"
"65576","1","3","LAD"
"65577","2","3","LAD"
"65578","2","3","LAD"
"65579","1","3","LAD"
"65580","0","3","LAD"
"65581","3","2","MIL"
"65582","0","3","LAD"
"65583","1","3","LAD"
"65584","2","3","LAD"
"65585","1","3","LAD"
"65586","0","3","LAD"
"65587","0","3","LAD"
"65588","0","3","LAD"
"65589","3","0","MIL"
"65590","0","3","LAD"
"65591","1","3","LAD"
"65592","0","3","LAD"
"65593","3","1","MIL"
"65594","0","3","LAD"
"65595","2","3","LAD"
"65596","3","1","MIL"
"65597","3","1","MIL"
"65598","0","3","LAD"
"65599","2","3","LAD"
"65600","3","1","MIL"
"65601","1","3","LAD"
"65602","0","3","LAD"
"65603","0","3","LAD"
"65604","1","3","LAD"
"65605","3","1","MIL"
"65606","2","3","LAD"
"65607","0","3","LAD"
"65608","0","3","LAD"
"65609","3","1","MIL"
"65610","0","3","LAD"
"65611","2","3","LAD"
"65612","0","3","LAD"
"65613","2","3","LAD"
"65614","1","3","LAD"
"65615","0","3","LAD"
"65616","0","3","LAD"
"65617","2","3","LAD"
"65618","0","3","LAD"
"65619","3","1","MIL"
"65620","0","3","LAD"
"65621","0","3","LAD"
"65622","3","1","MIL"
"65623","3","0","MIL"
"65624","3","1","MIL"
"65625","1","3","LAD"
"65626","3","0","MIL"
"65627","2","3","LAD"
"65628","1","3","LAD"
"65629","1","3","LAD"
"65630","2","3","LAD"
"65631","0","3","LAD"
"65632","2","3","LAD"
"65633","1","3","LAD"
"65634","0","3","LAD"
"65635","1","3","LAD"
"65636","0","3","LAD"
"65637","2","3","LAD"
"65638","1","3","LAD"
"65639","0","3","LAD"
"65640","1","3","LAD"
"65641","0","3","LAD"
"65642","2","3","LAD"
"65643","1","3","LAD"
"65644","3","2","MIL"
"65645","0","3","LAD"
"65646","0","3","LAD"
"65647","2","3","LAD"
"65648","2","3","LAD"
"65649","1","3","LAD"
"65650","0","3","LAD"
"65651","0","3","LAD"
"65652","0","3","LAD"
"65653","1","3","LAD"
"65654","3","2","MIL"
"65655","0","3","LAD"
"65656","1","3","LAD"
"65657","1","3","LAD"
"65658","2","3","LAD"
"65659","0","3","LAD"
"65660","1","3","LAD"
"65661","1","3","LAD"
"65662","1","3","LAD"
"65663","1","3","LAD"
"65664","3","0","MIL"
"65665","1","3","LAD"
"65666","1","3","LAD"
"65667","1","3","LAD"
"65668","2","3","LAD"
"65669","0","3","LAD"
"65670","3","2","MIL"
"65671","0","3","LAD"
"65672","0","3","LAD"
"65673","0","3","LAD"
"65674","1","3","LAD"
"65675","3","0","MIL"
"65676","2","3","LAD"
"65677","3","2","MIL"
"65678","2","3","LAD"
"65679","0","3","LAD"
"65680","0","3","LAD"
"65681","0","3","LAD"
"65682","0","3","LAD"
"65683","0","3","LAD"
"65684","0","3","LAD"
"65685","1","3","LAD"
"65686","3","1","MIL"
"65687","3","1","MIL"
"65688","0","3","LAD"
"65689","0","3","LAD"
"65690","2","3","LAD"
"65691","1","3","LAD"
"65692","3","1","MIL"
"65693","0","3","LAD"
"65694","3","0","MIL"
"65695","1","3","LAD"
"65696","0","3","LAD"
"65697","1","3","LAD"
"65698","2","3","LAD"
"65699","0","3","LAD"
"65700","1","3","LAD"
"65701","0","3","LAD"
"65702","0","3","LAD"
"65703","3","1","MIL"
"65704","1","3","LAD"
"65705","0","3","LAD"
"65706","0","3","LAD"
"65707","0","3","LAD"
"65708","3","1","MIL"
"65709","0","3","LAD"
"65710","2","3","LAD"
"65711","3","2","MIL"
"65712","1","3","LAD"
"65713","2","3","LAD"
"65714","1","3","LAD"
"65715","1","3","LAD"
"65716","2","3","LAD"
"65717","3","2","MIL"
"65718","1","3","LAD"
"65719","1","3","LAD"
"65720","2","3","LAD"
"65721","0","3","LAD"
"65722","1","3","LAD"
"65723","0","3","LAD"
"65724","0","3","LAD"
"65725","2","3","LAD"
"65726","2","3","LAD"
"65727","3","1","MIL"
"65728","2","3","LAD"
"65729","0","3","LAD"
"65730","1","3","LAD"
"65731","0","3","LAD"
"65732","1","3","LAD"
"65733","2","3","LAD"
"65734","0","3","LAD"
"65735","2","3","LAD"
"65736","0","3","LAD"
"65737","1","3","LAD"
"65738","2","3","LAD"
"65739","2","3","LAD"
"65740","3","2","MIL"
"65741","1","3","LAD"
"65742","2","3","LAD"
"65743","0","3","LAD"
"65744","2","3","LAD"
"65745","1","3","LAD"
"65746","0","3","LAD"
"65747","1","3","LAD"
"65748","0","3","LAD"
"65749","1","3","LAD"
"65750","0","3","LAD"
"65751","2","3","LAD"
"65752","1","3","LAD"
"65753","2","3","LAD"
"65754","1","3","LAD"
"65755","2","3","LAD"
"65756","2","3","LAD"
"65757","0","3","LAD"
"65758","1","3","LAD"
"65759","1","3","LAD"
"65760","0","3","LAD"
"65761","1","3","LAD"
"65762","2","3","LAD"
"65763","1","3","LAD"
"65764","3","2","MIL"
"65765","2","3","LAD"
"65766","0","3","LAD"
"65767","0","3","LAD"
"65768","0","3","LAD"
"65769","2","3","LAD"
"65770","1","3","LAD"
"65771","1","3","LAD"
"65772","0","3","LAD"
"65773","0","3","LAD"
"65774","0","3","LAD"
"65775","1","3","LAD"
"65776","0","3","LAD"
"65777","0","3","LAD"
"65778","1","3","LAD"
"65779","0","3","LAD"
"65780","0","3","LAD"
"65781","2","3","LAD"
"65782","0","3","LAD"
"65783","0","3","LAD"
"65784","0","3","LAD"
"65785","1","3","LAD"
"65786","1","3","LAD"
"65787","0","3","LAD"
"65788","0","3","LAD"
"65789","3","0","MIL"
"65790","0","3","LAD"
"65791","0","3","LAD"
"65792","1","3","LAD"
"65793","1","3","LAD"
"65794","3","1","MIL"
"65795","1","3","LAD"
"65796","2","3","LAD"
"65797","1","3","LAD"
"65798","0","3","LAD"
"65799","2","3","LAD"
"65800","0","3","LAD"
"65801","1","3","LAD"
"65802","1","3","LAD"
"65803","0","3","LAD"
"65804","2","3","LAD"
"65805","0","3","LAD"
"65806","3","0","MIL"
"65807","3","0","MIL"
"65808","1","3","LAD"
"65809","0","3","LAD"
"65810","2","3","LAD"
"65811","2","3","LAD"
"65812","2","3","LAD"
"65813","1","3","LAD"
"65814","0","3","LAD"
"65815","0","3","LAD"
"65816","0","3","LAD"
"65817","0","3","LAD"
"65818","2","3","LAD"
"65819","3","1","MIL"
"65820","1","3","LAD"
"65821","1","3","LAD"
"65822","3","1","MIL"
"65823","0","3","LAD"
"65824","1","3","LAD"
"65825","3","0","MIL"
"65826","0","3","LAD"
"65827","2","3","LAD"
"65828","1","3","LAD"
"65829","1","3","LAD"
"65830","0","3","LAD"
"65831","0","3","LAD"
"65832","0","3","LAD"
"65833","3","1","MIL"
"65834","0","3","LAD"
"65835","0","3","LAD"
"65836","0","3","LAD"
"65837","2","3","LAD"
"65838","3","2","MIL"
"65839","0","3","LAD"
"65840","0","3","LAD"
"65841","3","2","MIL"
"65842","0","3","LAD"
"65843","0","3","LAD"
"65844","2","3","LAD"
"65845","1","3","LAD"
"65846","1","3","LAD"
"65847","2","3","LAD"
"65848","1","3","LAD"
"65849","0","3","LAD"
"65850","1","3","LAD"
"65851","0","3","LAD"
"65852","1","3","LAD"
"65853","2","3","LAD"
"65854","2","3","LAD"
"65855","1","3","LAD"
"65856","0","3","LAD"
"65857","1","3","LAD"
"65858","1","3","LAD"
"65859","2","3","LAD"
"65860","0","3","LAD"
"65861","0","3","LAD"
"65862","1","3","LAD"
"65863","0","3","LAD"
"65864","1","3","LAD"
"65865","1","3","LAD"
"65866","0","3","LAD"
"65867","1","3","LAD"
"65868","1","3","LAD"
"65869","0","3","LAD"
"65870","3","2","MIL"
"65871","1","3","LAD"
"65872","1","3","LAD"
"65873","1","3","LAD"
"65874","1","3","LAD"
"65875","1","3","LAD"
"65876","3","0","MIL"
"65877","0","3","LAD"
"65878","1","3","LAD"
"65879","3","0","MIL"
"65880","2","3","LAD"
"65881","0","3","LAD"
"65882","3","2","MIL"
"65883","0","3","LAD"
"65884","2","3","LAD"
"65885","0","3","LAD"
"65886","3","2","MIL"
"65887","1","3","LAD"
"65888","1","3","LAD"
"65889","1","3","LAD"
"65890","1","3","LAD"
"65891","3","1","MIL"
"65892","1","3","LAD"
"65893","1","3","LAD"
"65894","2","3","LAD"
"65895","1","3","LAD"
"65896","2","3","LAD"
"65897","3","1","MIL"
"65898","0","3","LAD"
"65899","0","3","LAD"
"65900","2","3","LAD"
"65901","1","3","LAD"
"65902","1","3","LAD"
"65903","2","3","LAD"
"65904","1","3","LAD"
"65905","1","3","LAD"
"65906","1","3","LAD"
"65907","0","3","LAD"
"65908","2","3","LAD"
"65909","0","3","LAD"
"65910","2","3","LAD"
"65911","2","3","LAD"
"65912","2","3","LAD"
"65913","0","3","LAD"
"65914","1","3","LAD"
"65915","3","0","MIL"
"65916","2","3","LAD"
"65917","1","3","LAD"
"65918","1","3","LAD"
"65919","0","3","LAD"
"65920","1","3","LAD"
"65921","0","3","LAD"
"65922","3","1","MIL"
"65923","2","3","LAD"
"65924","2","3","LAD"
"65925","1","3","LAD"
"65926","3","2","MIL"
"65927","0","3","LAD"
"65928","1","3","LAD"
"65929","3","2","MIL"
"65930","2","3","LAD"
"65931","3","1","MIL"
"65932","0","3","LAD"
"65933","1","3","LAD"
"65934","0","3","LAD"
"65935","1","3","LAD"
"65936","2","3","LAD"
"65937","1","3","LAD"
"65938","2","3","LAD"
"65939","1","3","LAD"
"65940","1","3","LAD"
"65941","0","3","LAD"
"65942","0","3","LAD"
"65943","0","3","LAD"
"65944","0","3","LAD"
"65945","0","3","LAD"
"65946","3","0","MIL"
"65947","1","3","LAD"
"65948","1","3","LAD"
"65949","0","3","LAD"
"65950","0","3","LAD"
"65951","0","3","LAD"
"65952","2","3","LAD"
"65953","0","3","LAD"
"65954","1","3","LAD"
"65955","1","3","LAD"
"65956","0","3","LAD"
"65957","0","3","LAD"
"65958","2","3","LAD"
"65959","2","3","LAD"
"65960","2","3","LAD"
"65961","3","1","MIL"
"65962","1","3","LAD"
"65963","0","3","LAD"
"65964","1","3","LAD"
"65965","3","2","MIL"
"65966","3","2","MIL"
"65967","3","1","MIL"
"65968","1","3","LAD"
"65969","2","3","LAD"
"65970","1","3","LAD"
"65971","0","3","LAD"
"65972","0","3","LAD"
"65973","1","3","LAD"
"65974","0","3","LAD"
"65975","1","3","LAD"
"65976","2","3","LAD"
"65977","1","3","LAD"
"65978","2","3","LAD"
"65979","2","3","LAD"
"65980","2","3","LAD"
"65981","2","3","LAD"
"65982","2","3","LAD"
"65983","2","3","LAD"
"65984","0","3","LAD"
"65985","1","3","LAD"
"65986","0","3","LAD"
"65987","3","0","MIL"
"65988","0","3","LAD"
"65989","0","3","LAD"
"65990","0","3","LAD"
"65991","0","3","LAD"
"65992","2","3","LAD"
"65993","1","3","LAD"
"65994","3","1","MIL"
"65995","2","3","LAD"
"65996","0","3","LAD"
"65997","3","1","MIL"
"65998","2","3","LAD"
"65999","2","3","LAD"
"66000","1","3","LAD"
"66001","3","2","MIL"
"66002","3","2","MIL"
"66003","2","3","LAD"
"66004","1","3","LAD"
"66005","0","3","LAD"
"66006","0","3","LAD"
"66007","1","3","LAD"
"66008","0","3","LAD"
"66009","2","3","LAD"
"66010","0","3","LAD"
"66011","0","3","LAD"
"66012","2","3","LAD"
"66013","3","1","MIL"
"66014","0","3","LAD"
"66015","0","3","LAD"
"66016","0","3","LAD"
"66017","0","3","LAD"
"66018","1","3","LAD"
"66019","2","3","LAD"
"66020","0","3","LAD"
"66021","3","0","MIL"
"66022","1","3","LAD"
"66023","0","3","LAD"
"66024","1","3","LAD"
"66025","1","3","LAD"
"66026","3","1","MIL"
"66027","2","3","LAD"
"66028","2","3","LAD"
"66029","3","2","MIL"
"66030","3","2","MIL"
"66031","0","3","LAD"
"66032","3","1","MIL"
"66033","1","3","LAD"
"66034","0","3","LAD"
"66035","1","3","LAD"
"66036","3","2","MIL"
"66037","1","3","LAD"
"66038","0","3","LAD"
"66039","1","3","LAD"
"66040","0","3","LAD"
"66041","0","3","LAD"
"66042","3","2","MIL"
"66043","1","3","LAD"
"66044","1","3","LAD"
"66045","0","3","LAD"
"66046","3","2","MIL"
"66047","0","3","LAD"
"66048","1","3","LAD"
"66049","0","3","LAD"
"66050","3","1","MIL"
"66051","0","3","LAD"
"66052","3","2","MIL"
"66053","3","1","MIL"
"66054","1","3","LAD"
"66055","0","3","LAD"
"66056","1","3","LAD"
"66057","2","3","LAD"
"66058","2","3","LAD"
"66059","0","3","LAD"
"66060","1","3","LAD"
"66061","3","1","MIL"
"66062","2","3","LAD"
"66063","1","3","LAD"
"66064","0","3","LAD"
"66065","1","3","LAD"
"66066","2","3","LAD"
"66067","2","3","LAD"
"66068","0","3","LAD"
"66069","0","3","LAD"
"66070","2","3","LAD"
"66071","1","3","LAD"
"66072","2","3","LAD"
"66073","2","3","LAD"
"66074","2","3","LAD"
"66075","0","3","LAD"
"66076","3","2","MIL"
"66077","0","3","LAD"
"66078","0","3","LAD"
"66079","2","3","LAD"
"66080","1","3","LAD"
"66081","1","3","LAD"
"66082","3","1","MIL"
"66083","0","3","LAD"
"66084","3","1","MIL"
"66085","0","3","LAD"
"66086","3","1","MIL"
"66087","0","3","LAD"
"66088","1","3","LAD"
"66089","2","3","LAD"
"66090","0","3","LAD"
"66091","2","3","LAD"
"66092","2","3","LAD"
"66093","2","3","LAD"
"66094","2","3","LAD"
"66095","1","3","LAD"
"66096","3","1","MIL"
"66097","1","3","LAD"
"66098","1","3","LAD"
"66099","1","3","LAD"
"66100","1","3","LAD"
"66101","2","3","LAD"
"66102","0","3","LAD"
"66103","0","3","LAD"
"66104","3","2","MIL"
"66105","1","3","LAD"
"66106","1","3","LAD"
"66107","1","3","LAD"
"66108","2","3","LAD"
"66109","1","3","LAD"
"66110","2","3","LAD"
"66111","0","3","LAD"
"66112","0","3","LAD"
"66113","1","3","LAD"
"66114","2","3","LAD"
"66115","0","3","LAD"
"66116","3","1","MIL"
"66117","2","3","LAD"
"66118","1","3","LAD"
"66119","1","3","LAD"
"66120","3","2","MIL"
"66121","0","3","LAD"
"66122","0","3","LAD"
"66123","0","3","LAD"
"66124","0","3","LAD"
"66125","1","3","LAD"
"66126","0","3","LAD"
"66127","2","3","LAD"
"66128","2","3","LAD"
"66129","2","3","LAD"
"66130","0","3","LAD"
"66131","0","3","LAD"
"66132","1","3","LAD"
"66133","0","3","LAD"
"66134","0","3","LAD"
"66135","0","3","LAD"
"66136","2","3","LAD"
"66137","0","3","LAD"
"66138","3","1","MIL"
"66139","0","3","LAD"
"66140","1","3","LAD"
"66141","1","3","LAD"
"66142","0","3","LAD"
"66143","0","3","LAD"
"66144","0","3","LAD"
"66145","2","3","LAD"
"66146","3","0","MIL"
"66147","3","2","MIL"
"66148","1","3","LAD"
"66149","1","3","LAD"
"66150","0","3","LAD"
"66151","2","3","LAD"
"66152","3","2","MIL"
"66153","0","3","LAD"
"66154","2","3","LAD"
"66155","2","3","LAD"
"66156","2","3","LAD"
"66157","1","3","LAD"
"66158","1","3","LAD"
"66159","2","3","LAD"
"66160","0","3","LAD"
"66161","1","3","LAD"
"66162","2","3","LAD"
"66163","3","1","MIL"
"66164","3","0","MIL"
"66165","1","3","LAD"
"66166","0","3","LAD"
"66167","2","3","LAD"
"66168","3","0","MIL"
"66169","0","3","LAD"
"66170","1","3","LAD"
"66171","1","3","LAD"
"66172","2","3","LAD"
"66173","3","1","MIL"
"66174","0","3","LAD"
"66175","2","3","LAD"
"66176","1","3","LAD"
"66177","0","3","LAD"
"66178","2","3","LAD"
"66179","0","3","LAD"
"66180","1","3","LAD"
"66181","1","3","LAD"
"66182","2","3","LAD"
"66183","1","3","LAD"
"66184","2","3","LAD"
"66185","1","3","LAD"
"66186","0","3","LAD"
"66187","0","3","LAD"
"66188","0","3","LAD"
"66189","0","3","LAD"
"66190","1","3","LAD"
"66191","0","3","LAD"
"66192","1","3","LAD"
"66193","0","3","LAD"
"66194","0","3","LAD"
"66195","0","3","LAD"
"66196","3","2","MIL"
"66197","0","3","LAD"
"66198","2","3","LAD"
"66199","1","3","LAD"
"66200","1","3","LAD"
"66201","0","3","LAD"
"66202","0","3","LAD"
"66203","3","1","MIL"
"66204","1","3","LAD"
"66205","2","3","LAD"
"66206","1","3","LAD"
"66207","3","2","MIL"
"66208","0","3","LAD"
"66209","2","3","LAD"
"66210","3","2","MIL"
"66211","0","3","LAD"
"66212","1","3","LAD"
"66213","0","3","LAD"
"66214","0","3","LAD"
"66215","0","3","LAD"
"66216","0","3","LAD"
"66217","2","3","LAD"
"66218","1","3","LAD"
"66219","0","3","LAD"
"66220","2","3","LAD"
"66221","0","3","LAD"
"66222","0","3","LAD"
"66223","2","3","LAD"
"66224","1","3","LAD"
"66225","0","3","LAD"
"66226","0","3","LAD"
"66227","0","3","LAD"
"66228","0","3","LAD"
"66229","1","3","LAD"
"66230","1","3","LAD"
"66231","2","3","LAD"
"66232","2","3","LAD"
"66233","0","3","LAD"
"66234","2","3","LAD"
"66235","1","3","LAD"
"66236","1","3","LAD"
"66237","0","3","LAD"
"66238","0","3","LAD"
"66239","2","3","LAD"
"66240","0","3","LAD"
"66241","3","1","MIL"
"66242","1","3","LAD"
"66243","0","3","LAD"
"66244","0","3","LAD"
"66245","0","3","LAD"
"66246","0","3","LAD"
"66247","0","3","LAD"
"66248","2","3","LAD"
"66249","0","3","LAD"
"66250","2","3","LAD"
"66251","1","3","LAD"
"66252","2","3","LAD"
"66253","2","3","LAD"
"66254","1","3","LAD"
"66255","3","1","MIL"
"66256","1","3","LAD"
"66257","1","3","LAD"
"66258","1","3","LAD"
"66259","2","3","LAD"
"66260","1","3","LAD"
"66261","0","3","LAD"
"66262","0","3","LAD"
"66263","0","3","LAD"
"66264","0","3","LAD"
"66265","2","3","LAD"
"66266","1","3","LAD"
"66267","2","3","LAD"
"66268","2","3","LAD"
"66269","0","3","LAD"
"66270","1","3","LAD"
"66271","1","3","LAD"
"66272","2","3","LAD"
"66273","0","3","LAD"
"66274","2","3","LAD"
"66275","0","3","LAD"
"66276","3","0","MIL"
"66277","1","3","LAD"
"66278","1","3","LAD"
"66279","1","3","LAD"
"66280","1","3","LAD"
"66281","1","3","LAD"
"66282","1","3","LAD"
"66283","0","3","LAD"
"66284","0","3","LAD"
"66285","2","3","LAD"
"66286","0","3","LAD"
"66287","1","3","LAD"
"66288","1","3","LAD"
"66289","3","2","MIL"
"66290","2","3","LAD"
"66291","3","2","MIL"
"66292","2","3","LAD"
"66293","0","3","LAD"
"66294","1","3","LAD"
"66295","3","1","MIL"
"66296","0","3","LAD"
"66297","2","3","LAD"
"66298","0","3","LAD"
"66299","2","3","LAD"
"66300","1","3","LAD"
"66301","0","3","LAD"
"66302","2","3","LAD"
"66303","2","3","LAD"
"66304","1","3","LAD"
"66305","0","3","LAD"
"66306","2","3","LAD"
"66307","2","3","LAD"
"66308","0","3","LAD"
"66309","3","1","MIL"
"66310","1","3","LAD"
"66311","3","2","MIL"
"66312","2","3","LAD"
"66313","3","2","MIL"
"66314","3","1","MIL"
"66315","0","3","LAD"
"66316","1","3","LAD"
"66317","1","3","LAD"
"66318","2","3","LAD"
"66319","0","3","LAD"
"66320","2","3","LAD"
"66321","1","3","LAD"
"66322","1","3","LAD"
"66323","0","3","LAD"
"66324","0","3","LAD"
"66325","2","3","LAD"
"66326","1","3","LAD"
"66327","2","3","LAD"
"66328","0","3","LAD"
"66329","2","3","LAD"
"66330","3","1","MIL"
"66331","1","3","LAD"
"66332","1","3","LAD"
"66333","0","3","LAD"
"66334","2","3","LAD"
"66335","1","3","LAD"
"66336","1","3","LAD"
"66337","0","3","LAD"
"66338","0","3","LAD"
"66339","1","3","LAD"
"66340","0","3","LAD"
"66341","0","3","LAD"
"66342","1","3","LAD"
"66343","1","3","LAD"
"66344","3","1","MIL"
"66345","0","3","LAD"
"66346","1","3","LAD"
"66347","1","3","LAD"
"66348","2","3","LAD"
"66349","1","3","LAD"
"66350","3","1","MIL"
"66351","1","3","LAD"
"66352","2","3","LAD"
"66353","3","2","MIL"
"66354","0","3","LAD"
"66355","3","0","MIL"
"66356","1","3","LAD"
"66357","2","3","LAD"
"66358","0","3","LAD"
"66359","1","3","LAD"
"66360","0","3","LAD"
"66361","1","3","LAD"
"66362","0","3","LAD"
"66363","1","3","LAD"
"66364","1","3","LAD"
"66365","0","3","LAD"
"66366","1","3","LAD"
"66367","0","3","LAD"
"66368","0","3","LAD"
"66369","2","3","LAD"
"66370","0","3","LAD"
