"","NYY","HOU","Series Winner"
"48670","3","4","HOU"
"48671","0","4","HOU"
"48672","1","4","HOU"
"48673","2","4","HOU"
"48674","3","4","HOU"
"48675","1","4","HOU"
"48676","0","4","HOU"
"48677","4","1","NYY"
"48678","3","4","HOU"
"48679","4","2","NYY"
"48680","3","4","HOU"
"48681","4","2","NYY"
"48682","1","4","HOU"
"48683","4","3","NYY"
"48684","4","2","NYY"
"48685","3","4","HOU"
"48686","1","4","HOU"
"48687","3","4","HOU"
"48688","0","4","HOU"
"48689","4","2","NYY"
"48690","2","4","HOU"
"48691","4","0","NYY"
"48692","1","4","HOU"
"48693","4","2","NYY"
"48694","4","2","NYY"
"48695","0","4","HOU"
"48696","1","4","HOU"
"48697","3","4","HOU"
"48698","3","4","HOU"
"48699","3","4","HOU"
"48700","3","4","HOU"
"48701","4","2","NYY"
"48702","4","2","NYY"
"48703","0","4","HOU"
"48704","3","4","HOU"
"48705","2","4","HOU"
"48706","3","4","HOU"
"48707","3","4","HOU"
"48708","1","4","HOU"
"48709","3","4","HOU"
"48710","2","4","HOU"
"48711","2","4","HOU"
"48712","1","4","HOU"
"48713","1","4","HOU"
"48714","0","4","HOU"
"48715","3","4","HOU"
"48716","2","4","HOU"
"48717","2","4","HOU"
"48718","3","4","HOU"
"48719","1","4","HOU"
"48720","0","4","HOU"
"48721","4","3","NYY"
"48722","0","4","HOU"
"48723","2","4","HOU"
"48724","1","4","HOU"
"48725","1","4","HOU"
"48726","4","2","NYY"
"48727","2","4","HOU"
"48728","1","4","HOU"
"48729","4","1","NYY"
"48730","0","4","HOU"
"48731","2","4","HOU"
"48732","2","4","HOU"
"48733","1","4","HOU"
"48734","1","4","HOU"
"48735","0","4","HOU"
"48736","3","4","HOU"
"48737","2","4","HOU"
"48738","2","4","HOU"
"48739","4","3","NYY"
"48740","3","4","HOU"
"48741","1","4","HOU"
"48742","4","1","NYY"
"48743","0","4","HOU"
"48744","2","4","HOU"
"48745","3","4","HOU"
"48746","0","4","HOU"
"48747","0","4","HOU"
"48748","0","4","HOU"
"48749","1","4","HOU"
"48750","0","4","HOU"
"48751","3","4","HOU"
"48752","4","2","NYY"
"48753","4","1","NYY"
"48754","4","3","NYY"
"48755","3","4","HOU"
"48756","4","2","NYY"
"48757","1","4","HOU"
"48758","4","2","NYY"
"48759","3","4","HOU"
"48760","3","4","HOU"
"48761","3","4","HOU"
"48762","2","4","HOU"
"48763","3","4","HOU"
"48764","0","4","HOU"
"48765","4","3","NYY"
"48766","1","4","HOU"
"48767","4","3","NYY"
"48768","2","4","HOU"
"48769","1","4","HOU"
"48770","4","3","NYY"
"48771","0","4","HOU"
"48772","4","3","NYY"
"48773","0","4","HOU"
"48774","1","4","HOU"
"48775","1","4","HOU"
"48776","4","3","NYY"
"48777","1","4","HOU"
"48778","3","4","HOU"
"48779","0","4","HOU"
"48780","1","4","HOU"
"48781","3","4","HOU"
"48782","1","4","HOU"
"48783","3","4","HOU"
"48784","3","4","HOU"
"48785","3","4","HOU"
"48786","3","4","HOU"
"48787","2","4","HOU"
"48788","3","4","HOU"
"48789","2","4","HOU"
"48790","4","2","NYY"
"48791","3","4","HOU"
"48792","0","4","HOU"
"48793","0","4","HOU"
"48794","3","4","HOU"
"48795","3","4","HOU"
"48796","1","4","HOU"
"48797","3","4","HOU"
"48798","1","4","HOU"
"48799","2","4","HOU"
"48800","1","4","HOU"
"48801","3","4","HOU"
"48802","4","2","NYY"
"48803","1","4","HOU"
"48804","1","4","HOU"
"48805","1","4","HOU"
"48806","0","4","HOU"
"48807","4","2","NYY"
"48808","1","4","HOU"
"48809","4","1","NYY"
"48810","2","4","HOU"
"48811","4","2","NYY"
"48812","3","4","HOU"
"48813","1","4","HOU"
"48814","0","4","HOU"
"48815","0","4","HOU"
"48816","0","4","HOU"
"48817","4","1","NYY"
"48818","3","4","HOU"
"48819","0","4","HOU"
"48820","2","4","HOU"
"48821","3","4","HOU"
"48822","1","4","HOU"
"48823","4","2","NYY"
"48824","4","3","NYY"
"48825","1","4","HOU"
"48826","3","4","HOU"
"48827","1","4","HOU"
"48828","3","4","HOU"
"48829","2","4","HOU"
"48830","1","4","HOU"
"48831","4","1","NYY"
"48832","4","1","NYY"
"48833","1","4","HOU"
"48834","0","4","HOU"
"48835","0","4","HOU"
"48836","0","4","HOU"
"48837","2","4","HOU"
"48838","4","3","NYY"
"48839","2","4","HOU"
"48840","3","4","HOU"
"48841","2","4","HOU"
"48842","4","1","NYY"
"48843","3","4","HOU"
"48844","0","4","HOU"
"48845","3","4","HOU"
"48846","3","4","HOU"
"48847","2","4","HOU"
"48848","2","4","HOU"
"48849","1","4","HOU"
"48850","2","4","HOU"
"48851","2","4","HOU"
"48852","4","3","NYY"
"48853","0","4","HOU"
"48854","4","2","NYY"
"48855","2","4","HOU"
"48856","1","4","HOU"
"48857","4","2","NYY"
"48858","1","4","HOU"
"48859","0","4","HOU"
"48860","1","4","HOU"
"48861","4","2","NYY"
"48862","2","4","HOU"
"48863","3","4","HOU"
"48864","2","4","HOU"
"48865","4","1","NYY"
"48866","2","4","HOU"
"48867","4","3","NYY"
"48868","4","1","NYY"
"48869","3","4","HOU"
"48870","3","4","HOU"
"48871","2","4","HOU"
"48872","1","4","HOU"
"48873","1","4","HOU"
"48874","1","4","HOU"
"48875","3","4","HOU"
"48876","0","4","HOU"
"48877","3","4","HOU"
"48878","3","4","HOU"
"48879","3","4","HOU"
"48880","4","3","NYY"
"48881","1","4","HOU"
"48882","3","4","HOU"
"48883","2","4","HOU"
"48884","2","4","HOU"
"48885","2","4","HOU"
"48886","0","4","HOU"
"48887","1","4","HOU"
"48888","4","1","NYY"
"48889","2","4","HOU"
"48890","2","4","HOU"
"48891","1","4","HOU"
"48892","1","4","HOU"
"48893","1","4","HOU"
"48894","1","4","HOU"
"48895","2","4","HOU"
"48896","4","2","NYY"
"48897","2","4","HOU"
"48898","1","4","HOU"
"48899","1","4","HOU"
"48900","1","4","HOU"
"48901","0","4","HOU"
"48902","2","4","HOU"
"48903","3","4","HOU"
"48904","2","4","HOU"
"48905","4","3","NYY"
"48906","2","4","HOU"
"48907","2","4","HOU"
"48908","1","4","HOU"
"48909","2","4","HOU"
"48910","1","4","HOU"
"48911","4","1","NYY"
"48912","1","4","HOU"
"48913","2","4","HOU"
"48914","3","4","HOU"
"48915","3","4","HOU"
"48916","2","4","HOU"
"48917","2","4","HOU"
"48918","3","4","HOU"
"48919","4","2","NYY"
"48920","4","2","NYY"
"48921","3","4","HOU"
"48922","3","4","HOU"
"48923","1","4","HOU"
"48924","0","4","HOU"
"48925","0","4","HOU"
"48926","3","4","HOU"
"48927","0","4","HOU"
"48928","3","4","HOU"
"48929","4","3","NYY"
"48930","2","4","HOU"
"48931","4","3","NYY"
"48932","1","4","HOU"
"48933","0","4","HOU"
"48934","4","3","NYY"
"48935","4","0","NYY"
"48936","2","4","HOU"
"48937","4","2","NYY"
"48938","4","3","NYY"
"48939","4","1","NYY"
"48940","4","2","NYY"
"48941","4","2","NYY"
"48942","3","4","HOU"
"48943","4","1","NYY"
"48944","0","4","HOU"
"48945","4","2","NYY"
"48946","1","4","HOU"
"48947","1","4","HOU"
"48948","2","4","HOU"
"48949","0","4","HOU"
"48950","2","4","HOU"
"48951","4","2","NYY"
"48952","2","4","HOU"
"48953","4","2","NYY"
"48954","1","4","HOU"
"48955","4","1","NYY"
"48956","3","4","HOU"
"48957","1","4","HOU"
"48958","1","4","HOU"
"48959","0","4","HOU"
"48960","1","4","HOU"
"48961","1","4","HOU"
"48962","1","4","HOU"
"48963","0","4","HOU"
"48964","4","1","NYY"
"48965","1","4","HOU"
"48966","4","1","NYY"
"48967","2","4","HOU"
"48968","3","4","HOU"
"48969","0","4","HOU"
"48970","0","4","HOU"
"48971","2","4","HOU"
"48972","0","4","HOU"
"48973","1","4","HOU"
"48974","4","1","NYY"
"48975","4","2","NYY"
"48976","1","4","HOU"
"48977","2","4","HOU"
"48978","2","4","HOU"
"48979","2","4","HOU"
"48980","4","1","NYY"
"48981","4","3","NYY"
"48982","4","2","NYY"
"48983","3","4","HOU"
"48984","3","4","HOU"
"48985","0","4","HOU"
"48986","3","4","HOU"
"48987","3","4","HOU"
"48988","4","2","NYY"
"48989","4","3","NYY"
"48990","2","4","HOU"
"48991","1","4","HOU"
"48992","3","4","HOU"
"48993","4","0","NYY"
"48994","3","4","HOU"
"48995","0","4","HOU"
"48996","1","4","HOU"
"48997","3","4","HOU"
"48998","2","4","HOU"
"48999","4","3","NYY"
"49000","4","1","NYY"
"49001","2","4","HOU"
"49002","4","3","NYY"
"49003","3","4","HOU"
"49004","0","4","HOU"
"49005","3","4","HOU"
"49006","3","4","HOU"
"49007","1","4","HOU"
"49008","0","4","HOU"
"49009","1","4","HOU"
"49010","4","0","NYY"
"49011","4","2","NYY"
"49012","0","4","HOU"
"49013","2","4","HOU"
"49014","1","4","HOU"
"49015","1","4","HOU"
"49016","4","2","NYY"
"49017","0","4","HOU"
"49018","2","4","HOU"
"49019","4","1","NYY"
"49020","2","4","HOU"
"49021","1","4","HOU"
"49022","0","4","HOU"
"49023","2","4","HOU"
"49024","4","2","NYY"
"49025","4","3","NYY"
"49026","0","4","HOU"
"49027","3","4","HOU"
"49028","2","4","HOU"
"49029","0","4","HOU"
"49030","0","4","HOU"
"49031","4","2","NYY"
"49032","3","4","HOU"
"49033","2","4","HOU"
"49034","2","4","HOU"
"49035","3","4","HOU"
"49036","4","0","NYY"
"49037","4","3","NYY"
"49038","4","1","NYY"
"49039","1","4","HOU"
"49040","0","4","HOU"
"49041","1","4","HOU"
"49042","3","4","HOU"
"49043","1","4","HOU"
"49044","2","4","HOU"
"49045","1","4","HOU"
"49046","3","4","HOU"
"49047","1","4","HOU"
"49048","0","4","HOU"
"49049","2","4","HOU"
"49050","2","4","HOU"
"49051","4","0","NYY"
"49052","1","4","HOU"
"49053","3","4","HOU"
"49054","0","4","HOU"
"49055","3","4","HOU"
"49056","2","4","HOU"
"49057","3","4","HOU"
"49058","2","4","HOU"
"49059","1","4","HOU"
"49060","4","1","NYY"
"49061","1","4","HOU"
"49062","1","4","HOU"
"49063","4","1","NYY"
"49064","3","4","HOU"
"49065","2","4","HOU"
"49066","4","3","NYY"
"49067","4","1","NYY"
"49068","3","4","HOU"
"49069","2","4","HOU"
"49070","2","4","HOU"
"49071","1","4","HOU"
"49072","4","3","NYY"
"49073","2","4","HOU"
"49074","4","2","NYY"
"49075","0","4","HOU"
"49076","2","4","HOU"
"49077","4","2","NYY"
"49078","4","3","NYY"
"49079","3","4","HOU"
"49080","0","4","HOU"
"49081","3","4","HOU"
"49082","2","4","HOU"
"49083","0","4","HOU"
"49084","1","4","HOU"
"49085","3","4","HOU"
"49086","4","2","NYY"
"49087","4","2","NYY"
"49088","0","4","HOU"
"49089","2","4","HOU"
"49090","1","4","HOU"
"49091","2","4","HOU"
"49092","2","4","HOU"
"49093","3","4","HOU"
"49094","4","1","NYY"
"49095","3","4","HOU"
"49096","2","4","HOU"
"49097","2","4","HOU"
"49098","3","4","HOU"
"49099","4","1","NYY"
"49100","2","4","HOU"
"49101","1","4","HOU"
"49102","2","4","HOU"
"49103","3","4","HOU"
"49104","0","4","HOU"
"49105","2","4","HOU"
"49106","4","2","NYY"
"49107","0","4","HOU"
"49108","4","2","NYY"
"49109","3","4","HOU"
"49110","4","3","NYY"
"49111","3","4","HOU"
"49112","1","4","HOU"
"49113","3","4","HOU"
"49114","3","4","HOU"
"49115","3","4","HOU"
"49116","2","4","HOU"
"49117","3","4","HOU"
"49118","1","4","HOU"
"49119","3","4","HOU"
"49120","1","4","HOU"
"49121","4","2","NYY"
"49122","4","2","NYY"
"49123","3","4","HOU"
"49124","3","4","HOU"
"49125","2","4","HOU"
"49126","1","4","HOU"
"49127","1","4","HOU"
"49128","2","4","HOU"
"49129","4","3","NYY"
"49130","4","1","NYY"
"49131","4","1","NYY"
"49132","4","2","NYY"
"49133","4","1","NYY"
"49134","4","2","NYY"
"49135","1","4","HOU"
"49136","2","4","HOU"
"49137","3","4","HOU"
"49138","3","4","HOU"
"49139","4","2","NYY"
"49140","4","2","NYY"
"49141","4","0","NYY"
"49142","3","4","HOU"
"49143","3","4","HOU"
"49144","2","4","HOU"
"49145","1","4","HOU"
"49146","1","4","HOU"
"49147","1","4","HOU"
"49148","1","4","HOU"
"49149","1","4","HOU"
"49150","1","4","HOU"
"49151","1","4","HOU"
"49152","1","4","HOU"
"49153","3","4","HOU"
"49154","1","4","HOU"
"49155","1","4","HOU"
"49156","0","4","HOU"
"49157","0","4","HOU"
"49158","0","4","HOU"
"49159","3","4","HOU"
"49160","4","0","NYY"
"49161","2","4","HOU"
"49162","0","4","HOU"
"49163","3","4","HOU"
"49164","1","4","HOU"
"49165","2","4","HOU"
"49166","3","4","HOU"
"49167","2","4","HOU"
"49168","1","4","HOU"
"49169","2","4","HOU"
"49170","4","3","NYY"
"49171","4","3","NYY"
"49172","2","4","HOU"
"49173","0","4","HOU"
"49174","2","4","HOU"
"49175","3","4","HOU"
"49176","2","4","HOU"
"49177","4","2","NYY"
"49178","0","4","HOU"
"49179","1","4","HOU"
"49180","3","4","HOU"
"49181","1","4","HOU"
"49182","4","0","NYY"
"49183","4","2","NYY"
"49184","1","4","HOU"
"49185","0","4","HOU"
"49186","3","4","HOU"
"49187","4","3","NYY"
"49188","4","0","NYY"
"49189","1","4","HOU"
"49190","4","2","NYY"
"49191","1","4","HOU"
"49192","2","4","HOU"
"49193","2","4","HOU"
"49194","3","4","HOU"
"49195","2","4","HOU"
"49196","4","3","NYY"
"49197","1","4","HOU"
"49198","1","4","HOU"
"49199","0","4","HOU"
"49200","2","4","HOU"
"49201","3","4","HOU"
"49202","3","4","HOU"
"49203","2","4","HOU"
"49204","4","2","NYY"
"49205","0","4","HOU"
"49206","3","4","HOU"
"49207","4","2","NYY"
"49208","4","0","NYY"
"49209","4","1","NYY"
"49210","2","4","HOU"
"49211","2","4","HOU"
"49212","3","4","HOU"
"49213","2","4","HOU"
"49214","1","4","HOU"
"49215","4","2","NYY"
"49216","1","4","HOU"
"49217","3","4","HOU"
"49218","4","3","NYY"
"49219","0","4","HOU"
"49220","3","4","HOU"
"49221","4","2","NYY"
"49222","2","4","HOU"
"49223","3","4","HOU"
"49224","2","4","HOU"
"49225","0","4","HOU"
"49226","1","4","HOU"
"49227","3","4","HOU"
"49228","3","4","HOU"
"49229","2","4","HOU"
"49230","1","4","HOU"
"49231","1","4","HOU"
"49232","0","4","HOU"
"49233","2","4","HOU"
"49234","4","1","NYY"
"49235","3","4","HOU"
"49236","4","2","NYY"
"49237","2","4","HOU"
"49238","2","4","HOU"
"49239","3","4","HOU"
"49240","1","4","HOU"
"49241","3","4","HOU"
"49242","4","2","NYY"
"49243","1","4","HOU"
"49244","1","4","HOU"
"49245","4","3","NYY"
"49246","3","4","HOU"
"49247","3","4","HOU"
"49248","2","4","HOU"
"49249","4","2","NYY"
"49250","2","4","HOU"
"49251","0","4","HOU"
"49252","0","4","HOU"
"49253","1","4","HOU"
"49254","0","4","HOU"
"49255","3","4","HOU"
"49256","4","3","NYY"
"49257","2","4","HOU"
"49258","4","2","NYY"
"49259","2","4","HOU"
"49260","2","4","HOU"
"49261","3","4","HOU"
"49262","2","4","HOU"
"49263","3","4","HOU"
"49264","4","2","NYY"
"49265","1","4","HOU"
"49266","3","4","HOU"
"49267","1","4","HOU"
"49268","0","4","HOU"
"49269","2","4","HOU"
"49270","2","4","HOU"
"49271","4","0","NYY"
"49272","3","4","HOU"
"49273","4","1","NYY"
"49274","2","4","HOU"
"49275","0","4","HOU"
"49276","3","4","HOU"
"49277","1","4","HOU"
"49278","0","4","HOU"
"49279","2","4","HOU"
"49280","3","4","HOU"
"49281","1","4","HOU"
"49282","1","4","HOU"
"49283","4","3","NYY"
"49284","2","4","HOU"
"49285","1","4","HOU"
"49286","2","4","HOU"
"49287","1","4","HOU"
"49288","2","4","HOU"
"49289","0","4","HOU"
"49290","2","4","HOU"
"49291","2","4","HOU"
"49292","4","1","NYY"
"49293","4","1","NYY"
"49294","1","4","HOU"
"49295","4","3","NYY"
"49296","2","4","HOU"
"49297","3","4","HOU"
"49298","1","4","HOU"
"49299","2","4","HOU"
"49300","2","4","HOU"
"49301","4","2","NYY"
"49302","4","1","NYY"
"49303","2","4","HOU"
"49304","1","4","HOU"
"49305","1","4","HOU"
"49306","4","2","NYY"
"49307","1","4","HOU"
"49308","4","2","NYY"
"49309","4","2","NYY"
"49310","4","1","NYY"
"49311","0","4","HOU"
"49312","1","4","HOU"
"49313","1","4","HOU"
"49314","3","4","HOU"
"49315","2","4","HOU"
"49316","1","4","HOU"
"49317","3","4","HOU"
"49318","3","4","HOU"
"49319","1","4","HOU"
"49320","1","4","HOU"
"49321","0","4","HOU"
"49322","3","4","HOU"
"49323","2","4","HOU"
"49324","1","4","HOU"
"49325","1","4","HOU"
"49326","1","4","HOU"
"49327","0","4","HOU"
"49328","2","4","HOU"
"49329","4","3","NYY"
"49330","0","4","HOU"
"49331","0","4","HOU"
"49332","1","4","HOU"
"49333","0","4","HOU"
"49334","0","4","HOU"
"49335","0","4","HOU"
"49336","3","4","HOU"
"49337","2","4","HOU"
"49338","2","4","HOU"
"49339","0","4","HOU"
"49340","3","4","HOU"
"49341","4","2","NYY"
"49342","3","4","HOU"
"49343","1","4","HOU"
"49344","1","4","HOU"
"49345","4","0","NYY"
"49346","2","4","HOU"
"49347","0","4","HOU"
"49348","0","4","HOU"
"49349","1","4","HOU"
"49350","0","4","HOU"
"49351","2","4","HOU"
"49352","1","4","HOU"
"49353","1","4","HOU"
"49354","2","4","HOU"
"49355","3","4","HOU"
"49356","1","4","HOU"
"49357","2","4","HOU"
"49358","4","0","NYY"
"49359","1","4","HOU"
"49360","3","4","HOU"
"49361","2","4","HOU"
"49362","2","4","HOU"
"49363","3","4","HOU"
"49364","3","4","HOU"
"49365","4","2","NYY"
"49366","2","4","HOU"
"49367","2","4","HOU"
"49368","1","4","HOU"
"49369","2","4","HOU"
"49370","2","4","HOU"
"49371","0","4","HOU"
"49372","1","4","HOU"
"49373","1","4","HOU"
"49374","2","4","HOU"
"49375","1","4","HOU"
"49376","4","2","NYY"
"49377","2","4","HOU"
"49378","1","4","HOU"
"49379","0","4","HOU"
"49380","3","4","HOU"
"49381","3","4","HOU"
"49382","2","4","HOU"
"49383","4","1","NYY"
"49384","2","4","HOU"
"49385","2","4","HOU"
"49386","1","4","HOU"
"49387","2","4","HOU"
"49388","1","4","HOU"
"49389","1","4","HOU"
"49390","4","2","NYY"
"49391","3","4","HOU"
"49392","1","4","HOU"
"49393","4","3","NYY"
"49394","4","1","NYY"
"49395","0","4","HOU"
"49396","0","4","HOU"
"49397","1","4","HOU"
"49398","3","4","HOU"
"49399","4","2","NYY"
"49400","3","4","HOU"
"49401","2","4","HOU"
"49402","3","4","HOU"
"49403","4","1","NYY"
"49404","0","4","HOU"
"49405","2","4","HOU"
"49406","2","4","HOU"
"49407","0","4","HOU"
"49408","4","1","NYY"
"49409","4","2","NYY"
"49410","1","4","HOU"
"49411","1","4","HOU"
"49412","3","4","HOU"
"49413","0","4","HOU"
"49414","3","4","HOU"
"49415","2","4","HOU"
"49416","2","4","HOU"
"49417","4","2","NYY"
"49418","2","4","HOU"
"49419","0","4","HOU"
"49420","0","4","HOU"
"49421","0","4","HOU"
"49422","4","1","NYY"
"49423","1","4","HOU"
"49424","1","4","HOU"
"49425","1","4","HOU"
"49426","2","4","HOU"
"49427","1","4","HOU"
"49428","4","2","NYY"
"49429","3","4","HOU"
"49430","1","4","HOU"
"49431","3","4","HOU"
"49432","1","4","HOU"
"49433","4","2","NYY"
"49434","1","4","HOU"
"49435","2","4","HOU"
"49436","1","4","HOU"
"49437","3","4","HOU"
"49438","3","4","HOU"
"49439","2","4","HOU"
"49440","0","4","HOU"
"49441","3","4","HOU"
"49442","2","4","HOU"
"49443","1","4","HOU"
"49444","3","4","HOU"
"49445","2","4","HOU"
"49446","1","4","HOU"
"49447","0","4","HOU"
"49448","1","4","HOU"
"49449","1","4","HOU"
"49450","4","1","NYY"
"49451","1","4","HOU"
"49452","0","4","HOU"
"49453","2","4","HOU"
"49454","1","4","HOU"
"49455","4","2","NYY"
"49456","4","1","NYY"
"49457","3","4","HOU"
"49458","3","4","HOU"
"49459","4","1","NYY"
"49460","1","4","HOU"
"49461","4","2","NYY"
"49462","4","2","NYY"
"49463","1","4","HOU"
"49464","4","1","NYY"
"49465","4","2","NYY"
"49466","1","4","HOU"
"49467","4","2","NYY"
"49468","1","4","HOU"
"49469","4","2","NYY"
"49470","2","4","HOU"
"49471","4","1","NYY"
"49472","4","2","NYY"
"49473","3","4","HOU"
"49474","3","4","HOU"
"49475","3","4","HOU"
"49476","4","3","NYY"
"49477","0","4","HOU"
"49478","3","4","HOU"
"49479","4","3","NYY"
"49480","4","0","NYY"
"49481","3","4","HOU"
"49482","0","4","HOU"
"49483","0","4","HOU"
"49484","3","4","HOU"
"49485","4","2","NYY"
"49486","1","4","HOU"
"49487","4","1","NYY"
"49488","3","4","HOU"
"49489","0","4","HOU"
"49490","1","4","HOU"
"49491","0","4","HOU"
"49492","4","0","NYY"
"49493","1","4","HOU"
"49494","2","4","HOU"
"49495","3","4","HOU"
"49496","1","4","HOU"
"49497","4","1","NYY"
"49498","2","4","HOU"
"49499","1","4","HOU"
"49500","4","3","NYY"
"49501","1","4","HOU"
"49502","1","4","HOU"
"49503","0","4","HOU"
"49504","0","4","HOU"
"49505","4","2","NYY"
"49506","2","4","HOU"
"49507","2","4","HOU"
"49508","3","4","HOU"
"49509","2","4","HOU"
"49510","2","4","HOU"
"49511","2","4","HOU"
"49512","3","4","HOU"
"49513","2","4","HOU"
"49514","3","4","HOU"
"49515","0","4","HOU"
"49516","1","4","HOU"
"49517","1","4","HOU"
"49518","3","4","HOU"
"49519","3","4","HOU"
"49520","3","4","HOU"
"49521","4","3","NYY"
"49522","0","4","HOU"
"49523","0","4","HOU"
"49524","0","4","HOU"
"49525","2","4","HOU"
"49526","2","4","HOU"
"49527","1","4","HOU"
"49528","0","4","HOU"
"49529","2","4","HOU"
"49530","0","4","HOU"
"49531","4","3","NYY"
"49532","4","2","NYY"
"49533","3","4","HOU"
"49534","4","2","NYY"
"49535","4","3","NYY"
"49536","0","4","HOU"
"49537","4","2","NYY"
"49538","0","4","HOU"
"49539","3","4","HOU"
"49540","1","4","HOU"
"49541","4","3","NYY"
"49542","2","4","HOU"
"49543","3","4","HOU"
"49544","3","4","HOU"
"49545","1","4","HOU"
"49546","1","4","HOU"
"49547","0","4","HOU"
"49548","3","4","HOU"
"49549","1","4","HOU"
"49550","1","4","HOU"
"49551","2","4","HOU"
"49552","3","4","HOU"
"49553","2","4","HOU"
"49554","1","4","HOU"
"49555","4","1","NYY"
"49556","4","1","NYY"
"49557","2","4","HOU"
"49558","0","4","HOU"
"49559","3","4","HOU"
"49560","4","3","NYY"
"49561","4","0","NYY"
"49562","3","4","HOU"
"49563","0","4","HOU"
"49564","2","4","HOU"
"49565","2","4","HOU"
"49566","0","4","HOU"
"49567","2","4","HOU"
"49568","1","4","HOU"
"49569","3","4","HOU"
"49570","3","4","HOU"
"49571","3","4","HOU"
"49572","1","4","HOU"
"49573","2","4","HOU"
"49574","3","4","HOU"
"49575","0","4","HOU"
"49576","1","4","HOU"
"49577","0","4","HOU"
"49578","1","4","HOU"
"49579","1","4","HOU"
"49580","2","4","HOU"
"49581","1","4","HOU"
"49582","1","4","HOU"
"49583","3","4","HOU"
"49584","2","4","HOU"
"49585","4","3","NYY"
"49586","4","2","NYY"
"49587","0","4","HOU"
"49588","4","1","NYY"
"49589","1","4","HOU"
"49590","3","4","HOU"
"49591","1","4","HOU"
"49592","4","2","NYY"
"49593","2","4","HOU"
"49594","4","1","NYY"
"49595","0","4","HOU"
"49596","0","4","HOU"
"49597","4","2","NYY"
"49598","2","4","HOU"
"49599","3","4","HOU"
"49600","3","4","HOU"
"49601","1","4","HOU"
"49602","3","4","HOU"
"49603","4","1","NYY"
"49604","4","1","NYY"
"49605","3","4","HOU"
"49606","4","1","NYY"
"49607","2","4","HOU"
"49608","1","4","HOU"
"49609","3","4","HOU"
"49610","0","4","HOU"
"49611","4","3","NYY"
"49612","4","3","NYY"
"49613","4","3","NYY"
"49614","1","4","HOU"
"49615","4","1","NYY"
"49616","0","4","HOU"
"49617","3","4","HOU"
"49618","2","4","HOU"
"49619","0","4","HOU"
"49620","0","4","HOU"
"49621","2","4","HOU"
"49622","4","2","NYY"
"49623","1","4","HOU"
"49624","0","4","HOU"
"49625","2","4","HOU"
"49626","3","4","HOU"
"49627","0","4","HOU"
"49628","1","4","HOU"
"49629","3","4","HOU"
"49630","2","4","HOU"
"49631","3","4","HOU"
"49632","1","4","HOU"
"49633","2","4","HOU"
"49634","2","4","HOU"
"49635","4","2","NYY"
"49636","2","4","HOU"
"49637","1","4","HOU"
"49638","1","4","HOU"
"49639","2","4","HOU"
"49640","4","3","NYY"
