"","LAD","NYY","Champion"
"49754","3","4","NYY"
"49755","4","1","LAD"
"49756","2","4","NYY"
"49757","4","3","LAD"
"49758","4","2","LAD"
"49759","4","3","LAD"
"49760","4","3","LAD"
"49761","3","4","NYY"
"49762","4","3","LAD"
"49763","4","1","LAD"
"49764","4","1","LAD"
"49765","4","1","LAD"
"49766","4","3","LAD"
"49767","0","4","NYY"
"49768","4","2","LAD"
"49769","4","3","LAD"
"49770","4","2","LAD"
"49771","4","2","LAD"
"49772","4","2","LAD"
"49773","4","3","LAD"
"49774","4","0","LAD"
"49775","4","0","LAD"
"49776","2","4","NYY"
"49777","2","4","NYY"
"49778","4","3","LAD"
"49779","4","3","LAD"
"49780","1","4","NYY"
"49781","4","3","LAD"
"49782","4","0","LAD"
"49783","4","0","LAD"
"49784","4","1","LAD"
"49785","4","2","LAD"
"49786","4","0","LAD"
"49787","4","1","LAD"
"49788","4","0","LAD"
"49789","4","1","LAD"
"49790","3","4","NYY"
"49791","4","3","LAD"
"49792","4","1","LAD"
"49793","4","1","LAD"
"49794","4","0","LAD"
"49795","4","2","LAD"
"49796","4","0","LAD"
"49797","4","0","LAD"
"49798","4","2","LAD"
"49799","3","4","NYY"
"49800","4","3","LAD"
"49801","2","4","NYY"
"49802","4","2","LAD"
"49803","4","1","LAD"
"49804","4","0","LAD"
"49805","4","0","LAD"
"49806","4","3","LAD"
"49807","3","4","NYY"
"49808","4","0","LAD"
"49809","4","0","LAD"
"49810","4","3","LAD"
"49811","1","4","NYY"
"49812","4","2","LAD"
"49813","4","3","LAD"
"49814","4","3","LAD"
"49815","3","4","NYY"
"49816","4","1","LAD"
"49817","4","3","LAD"
"49818","3","4","NYY"
"49819","4","1","LAD"
"49820","4","2","LAD"
"49821","4","0","LAD"
"49822","4","1","LAD"
"49823","4","1","LAD"
"49824","4","2","LAD"
"49825","4","1","LAD"
"49826","4","0","LAD"
"49827","4","3","LAD"
"49828","4","3","LAD"
"49829","4","3","LAD"
"49830","4","2","LAD"
"49831","1","4","NYY"
"49832","4","3","LAD"
"49833","4","0","LAD"
"49834","4","0","LAD"
"49835","2","4","NYY"
"49836","4","1","LAD"
"49837","4","1","LAD"
"49838","4","3","LAD"
"49839","4","0","LAD"
"49840","4","3","LAD"
"49841","4","0","LAD"
"49842","4","1","LAD"
"49843","4","1","LAD"
"49844","4","1","LAD"
"49845","4","1","LAD"
"49846","3","4","NYY"
"49847","3","4","NYY"
"49848","3","4","NYY"
"49849","4","0","LAD"
"49850","4","1","LAD"
"49851","4","3","LAD"
"49852","2","4","NYY"
"49853","4","2","LAD"
"49854","4","2","LAD"
"49855","4","3","LAD"
"49856","2","4","NYY"
"49857","4","1","LAD"
"49858","4","0","LAD"
"49859","4","0","LAD"
"49860","4","0","LAD"
"49861","4","1","LAD"
"49862","3","4","NYY"
"49863","4","1","LAD"
"49864","4","0","LAD"
"49865","3","4","NYY"
"49866","4","0","LAD"
"49867","4","3","LAD"
"49868","4","1","LAD"
"49869","4","1","LAD"
"49870","4","1","LAD"
"49871","4","1","LAD"
"49872","4","0","LAD"
"49873","4","1","LAD"
"49874","3","4","NYY"
"49875","3","4","NYY"
"49876","4","0","LAD"
"49877","4","1","LAD"
"49878","4","3","LAD"
"49879","4","2","LAD"
"49880","4","2","LAD"
"49881","4","1","LAD"
"49882","4","2","LAD"
"49883","4","2","LAD"
"49884","4","2","LAD"
"49885","3","4","NYY"
"49886","4","3","LAD"
"49887","4","3","LAD"
"49888","4","0","LAD"
"49889","2","4","NYY"
"49890","4","2","LAD"
"49891","3","4","NYY"
"49892","4","1","LAD"
"49893","4","2","LAD"
"49894","4","1","LAD"
"49895","4","3","LAD"
"49896","4","1","LAD"
"49897","2","4","NYY"
"49898","1","4","NYY"
"49899","4","1","LAD"
"49900","0","4","NYY"
"49901","3","4","NYY"
"49902","2","4","NYY"
"49903","4","1","LAD"
"49904","3","4","NYY"
"49905","4","1","LAD"
"49906","4","1","LAD"
"49907","4","3","LAD"
"49908","2","4","NYY"
"49909","4","2","LAD"
"49910","4","1","LAD"
"49911","1","4","NYY"
"49912","4","2","LAD"
"49913","4","2","LAD"
"49914","4","2","LAD"
"49915","4","3","LAD"
"49916","4","1","LAD"
"49917","4","1","LAD"
"49918","4","2","LAD"
"49919","4","3","LAD"
"49920","4","1","LAD"
"49921","4","0","LAD"
"49922","4","2","LAD"
"49923","4","2","LAD"
"49924","4","2","LAD"
"49925","4","2","LAD"
"49926","3","4","NYY"
"49927","4","3","LAD"
"49928","4","0","LAD"
"49929","4","1","LAD"
"49930","4","0","LAD"
"49931","4","1","LAD"
"49932","4","1","LAD"
"49933","4","3","LAD"
"49934","4","3","LAD"
"49935","4","2","LAD"
"49936","4","1","LAD"
"49937","4","1","LAD"
"49938","4","3","LAD"
"49939","4","2","LAD"
"49940","4","1","LAD"
"49941","2","4","NYY"
"49942","4","0","LAD"
"49943","4","0","LAD"
"49944","4","0","LAD"
"49945","3","4","NYY"
"49946","4","1","LAD"
"49947","4","3","LAD"
"49948","4","2","LAD"
"49949","4","3","LAD"
"49950","4","0","LAD"
"49951","4","1","LAD"
"49952","2","4","NYY"
"49953","4","1","LAD"
"49954","4","1","LAD"
"49955","4","1","LAD"
"49956","4","0","LAD"
"49957","4","2","LAD"
"49958","3","4","NYY"
"49959","4","0","LAD"
"49960","4","2","LAD"
"49961","2","4","NYY"
"49962","4","1","LAD"
"49963","4","1","LAD"
"49964","4","3","LAD"
"49965","4","1","LAD"
"49966","4","2","LAD"
"49967","4","0","LAD"
"49968","4","0","LAD"
"49969","4","0","LAD"
"49970","4","2","LAD"
"49971","4","3","LAD"
"49972","4","3","LAD"
"49973","1","4","NYY"
"49974","4","2","LAD"
"49975","4","1","LAD"
"49976","4","3","LAD"
"49977","4","2","LAD"
"49978","4","1","LAD"
"49979","4","3","LAD"
"49980","1","4","NYY"
"49981","4","0","LAD"
"49982","4","0","LAD"
"49983","4","1","LAD"
"49984","4","2","LAD"
"49985","4","2","LAD"
"49986","4","1","LAD"
"49987","4","1","LAD"
"49988","4","3","LAD"
"49989","4","3","LAD"
"49990","4","2","LAD"
"49991","2","4","NYY"
"49992","1","4","NYY"
"49993","3","4","NYY"
"49994","4","0","LAD"
"49995","4","1","LAD"
"49996","4","3","LAD"
"49997","4","0","LAD"
"49998","4","1","LAD"
"49999","4","2","LAD"
"50000","4","1","LAD"
"50001","3","4","NYY"
"50002","4","3","LAD"
"50003","4","0","LAD"
"50004","2","4","NYY"
"50005","4","0","LAD"
"50006","4","1","LAD"
"50007","4","1","LAD"
"50008","4","1","LAD"
"50009","0","4","NYY"
"50010","4","3","LAD"
"50011","4","0","LAD"
"50012","4","1","LAD"
"50013","4","2","LAD"
"50014","4","1","LAD"
"50015","4","2","LAD"
"50016","3","4","NYY"
"50017","4","2","LAD"
"50018","4","3","LAD"
"50019","4","0","LAD"
"50020","4","1","LAD"
"50021","4","2","LAD"
"50022","2","4","NYY"
"50023","4","1","LAD"
"50024","4","2","LAD"
"50025","4","1","LAD"
"50026","4","1","LAD"
"50027","1","4","NYY"
"50028","3","4","NYY"
"50029","4","1","LAD"
"50030","4","3","LAD"
"50031","4","0","LAD"
"50032","4","0","LAD"
"50033","4","3","LAD"
"50034","4","3","LAD"
"50035","4","1","LAD"
"50036","4","0","LAD"
"50037","4","0","LAD"
"50038","4","1","LAD"
"50039","4","0","LAD"
"50040","4","3","LAD"
"50041","4","3","LAD"
"50042","4","1","LAD"
"50043","4","1","LAD"
"50044","4","1","LAD"
"50045","4","2","LAD"
"50046","3","4","NYY"
"50047","4","3","LAD"
"50048","2","4","NYY"
"50049","3","4","NYY"
"50050","4","2","LAD"
"50051","4","3","LAD"
"50052","4","1","LAD"
"50053","4","0","LAD"
"50054","2","4","NYY"
"50055","4","1","LAD"
"50056","4","3","LAD"
"50057","3","4","NYY"
"50058","2","4","NYY"
"50059","4","2","LAD"
"50060","1","4","NYY"
"50061","0","4","NYY"
"50062","2","4","NYY"
"50063","4","3","LAD"
"50064","4","2","LAD"
"50065","4","1","LAD"
"50066","4","1","LAD"
"50067","4","2","LAD"
"50068","3","4","NYY"
"50069","4","1","LAD"
"50070","4","3","LAD"
"50071","4","0","LAD"
"50072","4","2","LAD"
"50073","0","4","NYY"
"50074","4","3","LAD"
"50075","4","0","LAD"
"50076","4","2","LAD"
"50077","4","2","LAD"
"50078","4","3","LAD"
"50079","2","4","NYY"
"50080","4","2","LAD"
"50081","2","4","NYY"
"50082","2","4","NYY"
"50083","4","3","LAD"
"50084","4","2","LAD"
"50085","4","0","LAD"
"50086","4","0","LAD"
"50087","4","3","LAD"
"50088","4","3","LAD"
"50089","3","4","NYY"
"50090","4","1","LAD"
"50091","4","0","LAD"
"50092","4","3","LAD"
"50093","1","4","NYY"
"50094","4","0","LAD"
"50095","4","2","LAD"
"50096","3","4","NYY"
"50097","4","1","LAD"
"50098","4","1","LAD"
"50099","4","2","LAD"
"50100","4","2","LAD"
"50101","3","4","NYY"
"50102","4","3","LAD"
"50103","4","3","LAD"
"50104","4","2","LAD"
"50105","4","1","LAD"
"50106","3","4","NYY"
"50107","3","4","NYY"
"50108","3","4","NYY"
"50109","4","2","LAD"
"50110","4","1","LAD"
"50111","4","2","LAD"
"50112","4","2","LAD"
"50113","4","1","LAD"
"50114","4","0","LAD"
"50115","4","2","LAD"
"50116","3","4","NYY"
"50117","4","0","LAD"
"50118","2","4","NYY"
"50119","4","1","LAD"
"50120","4","3","LAD"
"50121","4","1","LAD"
"50122","4","2","LAD"
"50123","4","1","LAD"
"50124","3","4","NYY"
"50125","2","4","NYY"
"50126","4","0","LAD"
"50127","3","4","NYY"
"50128","3","4","NYY"
"50129","4","3","LAD"
"50130","4","2","LAD"
"50131","3","4","NYY"
"50132","4","3","LAD"
"50133","4","2","LAD"
"50134","4","1","LAD"
"50135","4","3","LAD"
"50136","0","4","NYY"
"50137","4","1","LAD"
"50138","4","2","LAD"
"50139","4","2","LAD"
"50140","1","4","NYY"
"50141","4","2","LAD"
"50142","4","1","LAD"
"50143","4","1","LAD"
"50144","4","1","LAD"
"50145","4","3","LAD"
"50146","3","4","NYY"
"50147","4","3","LAD"
"50148","4","2","LAD"
"50149","3","4","NYY"
"50150","4","2","LAD"
"50151","4","0","LAD"
"50152","4","0","LAD"
"50153","4","2","LAD"
"50154","4","3","LAD"
"50155","4","1","LAD"
"50156","4","2","LAD"
"50157","4","0","LAD"
"50158","1","4","NYY"
"50159","3","4","NYY"
"50160","4","0","LAD"
"50161","4","0","LAD"
"50162","4","0","LAD"
"50163","1","4","NYY"
"50164","4","1","LAD"
"50165","4","0","LAD"
"50166","4","1","LAD"
"50167","1","4","NYY"
"50168","4","3","LAD"
"50169","4","3","LAD"
"50170","4","1","LAD"
"50171","4","2","LAD"
"50172","4","0","LAD"
"50173","4","1","LAD"
"50174","2","4","NYY"
"50175","4","2","LAD"
"50176","2","4","NYY"
"50177","4","0","LAD"
"50178","4","2","LAD"
"50179","4","1","LAD"
"50180","4","3","LAD"
"50181","4","3","LAD"
"50182","4","2","LAD"
"50183","4","1","LAD"
"50184","2","4","NYY"
"50185","4","0","LAD"
"50186","2","4","NYY"
"50187","4","3","LAD"
"50188","4","2","LAD"
"50189","4","3","LAD"
"50190","2","4","NYY"
"50191","1","4","NYY"
"50192","4","3","LAD"
"50193","2","4","NYY"
"50194","1","4","NYY"
"50195","4","2","LAD"
"50196","4","1","LAD"
"50197","4","1","LAD"
"50198","4","0","LAD"
"50199","4","1","LAD"
"50200","4","2","LAD"
"50201","0","4","NYY"
"50202","4","3","LAD"
"50203","4","3","LAD"
"50204","4","3","LAD"
"50205","4","2","LAD"
"50206","3","4","NYY"
"50207","4","0","LAD"
"50208","4","1","LAD"
"50209","3","4","NYY"
"50210","2","4","NYY"
"50211","4","2","LAD"
"50212","4","1","LAD"
"50213","2","4","NYY"
"50214","4","1","LAD"
"50215","4","0","LAD"
"50216","4","0","LAD"
"50217","4","2","LAD"
"50218","4","2","LAD"
"50219","4","2","LAD"
"50220","4","0","LAD"
"50221","4","0","LAD"
"50222","4","1","LAD"
"50223","4","2","LAD"
"50224","4","1","LAD"
"50225","4","2","LAD"
"50226","4","2","LAD"
"50227","4","1","LAD"
"50228","4","3","LAD"
"50229","4","2","LAD"
"50230","4","3","LAD"
"50231","4","1","LAD"
"50232","4","2","LAD"
"50233","4","3","LAD"
"50234","3","4","NYY"
"50235","2","4","NYY"
"50236","4","2","LAD"
"50237","4","1","LAD"
"50238","2","4","NYY"
"50239","4","1","LAD"
"50240","4","3","LAD"
"50241","4","1","LAD"
"50242","4","1","LAD"
"50243","4","1","LAD"
"50244","1","4","NYY"
"50245","4","1","LAD"
"50246","4","3","LAD"
"50247","4","0","LAD"
"50248","4","1","LAD"
"50249","1","4","NYY"
"50250","4","2","LAD"
"50251","4","2","LAD"
"50252","3","4","NYY"
"50253","4","2","LAD"
"50254","4","1","LAD"
"50255","4","3","LAD"
"50256","4","1","LAD"
"50257","4","3","LAD"
"50258","4","2","LAD"
"50259","4","0","LAD"
"50260","4","2","LAD"
"50261","1","4","NYY"
"50262","4","1","LAD"
"50263","4","1","LAD"
"50264","4","1","LAD"
"50265","4","1","LAD"
"50266","4","3","LAD"
"50267","4","0","LAD"
"50268","3","4","NYY"
"50269","2","4","NYY"
"50270","4","0","LAD"
"50271","4","3","LAD"
"50272","2","4","NYY"
"50273","4","0","LAD"
"50274","2","4","NYY"
"50275","4","1","LAD"
"50276","4","1","LAD"
"50277","4","2","LAD"
"50278","4","1","LAD"
"50279","0","4","NYY"
"50280","4","1","LAD"
"50281","1","4","NYY"
"50282","4","3","LAD"
"50283","4","2","LAD"
"50284","4","2","LAD"
"50285","3","4","NYY"
"50286","4","2","LAD"
"50287","4","2","LAD"
"50288","4","0","LAD"
"50289","1","4","NYY"
"50290","2","4","NYY"
"50291","4","2","LAD"
"50292","3","4","NYY"
"50293","4","2","LAD"
"50294","4","1","LAD"
"50295","4","1","LAD"
"50296","2","4","NYY"
"50297","4","3","LAD"
"50298","4","3","LAD"
"50299","4","1","LAD"
"50300","2","4","NYY"
"50301","3","4","NYY"
"50302","4","1","LAD"
"50303","4","1","LAD"
"50304","4","1","LAD"
"50305","4","1","LAD"
"50306","4","2","LAD"
"50307","4","1","LAD"
"50308","3","4","NYY"
"50309","4","1","LAD"
"50310","4","3","LAD"
"50311","4","2","LAD"
"50312","4","1","LAD"
"50313","1","4","NYY"
"50314","4","2","LAD"
"50315","4","2","LAD"
"50316","4","0","LAD"
"50317","4","2","LAD"
"50318","4","1","LAD"
"50319","4","2","LAD"
"50320","4","1","LAD"
"50321","4","1","LAD"
"50322","4","3","LAD"
"50323","4","1","LAD"
"50324","4","3","LAD"
"50325","4","0","LAD"
"50326","3","4","NYY"
"50327","4","1","LAD"
"50328","4","0","LAD"
"50329","4","1","LAD"
"50330","4","1","LAD"
"50331","4","1","LAD"
"50332","4","2","LAD"
"50333","4","3","LAD"
"50334","3","4","NYY"
"50335","4","0","LAD"
"50336","4","1","LAD"
"50337","4","1","LAD"
"50338","4","1","LAD"
"50339","4","0","LAD"
"50340","4","3","LAD"
"50341","4","0","LAD"
"50342","4","1","LAD"
"50343","4","2","LAD"
"50344","4","0","LAD"
"50345","3","4","NYY"
"50346","4","1","LAD"
"50347","3","4","NYY"
"50348","4","0","LAD"
"50349","1","4","NYY"
"50350","4","3","LAD"
"50351","4","1","LAD"
"50352","2","4","NYY"
"50353","1","4","NYY"
"50354","2","4","NYY"
"50355","3","4","NYY"
"50356","4","1","LAD"
"50357","4","1","LAD"
"50358","3","4","NYY"
"50359","4","1","LAD"
"50360","4","1","LAD"
"50361","4","1","LAD"
"50362","4","2","LAD"
"50363","4","2","LAD"
"50364","4","3","LAD"
"50365","4","2","LAD"
"50366","4","1","LAD"
"50367","4","1","LAD"
"50368","4","2","LAD"
"50369","1","4","NYY"
"50370","4","3","LAD"
"50371","4","2","LAD"
"50372","4","1","LAD"
"50373","4","3","LAD"
"50374","4","3","LAD"
"50375","4","2","LAD"
"50376","4","0","LAD"
"50377","3","4","NYY"
"50378","4","3","LAD"
"50379","4","2","LAD"
"50380","4","1","LAD"
"50381","4","1","LAD"
"50382","4","0","LAD"
"50383","4","3","LAD"
"50384","4","1","LAD"
"50385","3","4","NYY"
"50386","4","1","LAD"
"50387","4","0","LAD"
"50388","4","2","LAD"
"50389","4","1","LAD"
"50390","1","4","NYY"
"50391","4","0","LAD"
"50392","4","1","LAD"
"50393","4","3","LAD"
"50394","2","4","NYY"
"50395","4","1","LAD"
"50396","4","2","LAD"
"50397","4","1","LAD"
"50398","4","2","LAD"
"50399","4","3","LAD"
"50400","4","1","LAD"
"50401","3","4","NYY"
"50402","4","1","LAD"
"50403","4","3","LAD"
"50404","4","1","LAD"
"50405","4","1","LAD"
"50406","4","0","LAD"
"50407","4","0","LAD"
"50408","2","4","NYY"
"50409","4","2","LAD"
"50410","4","2","LAD"
"50411","4","3","LAD"
"50412","4","1","LAD"
"50413","4","2","LAD"
"50414","4","1","LAD"
"50415","4","1","LAD"
"50416","4","3","LAD"
"50417","4","2","LAD"
"50418","4","3","LAD"
"50419","4","1","LAD"
"50420","4","2","LAD"
"50421","4","0","LAD"
"50422","4","1","LAD"
"50423","4","0","LAD"
"50424","4","1","LAD"
"50425","4","1","LAD"
"50426","4","1","LAD"
"50427","4","3","LAD"
"50428","4","1","LAD"
"50429","3","4","NYY"
"50430","4","2","LAD"
"50431","1","4","NYY"
"50432","4","1","LAD"
"50433","4","1","LAD"
"50434","4","0","LAD"
"50435","4","0","LAD"
"50436","2","4","NYY"
"50437","4","2","LAD"
"50438","4","1","LAD"
"50439","4","1","LAD"
"50440","4","1","LAD"
"50441","4","0","LAD"
"50442","4","2","LAD"
"50443","4","1","LAD"
"50444","4","1","LAD"
"50445","4","2","LAD"
"50446","4","2","LAD"
"50447","4","2","LAD"
"50448","4","2","LAD"
"50449","4","0","LAD"
"50450","4","2","LAD"
"50451","3","4","NYY"
"50452","2","4","NYY"
"50453","4","0","LAD"
"50454","4","3","LAD"
"50455","4","2","LAD"
"50456","3","4","NYY"
"50457","3","4","NYY"
"50458","2","4","NYY"
"50459","4","0","LAD"
"50460","4","1","LAD"
"50461","4","0","LAD"
"50462","3","4","NYY"
"50463","4","0","LAD"
"50464","4","3","LAD"
"50465","3","4","NYY"
"50466","4","2","LAD"
"50467","4","2","LAD"
"50468","3","4","NYY"
"50469","3","4","NYY"
"50470","4","1","LAD"
"50471","4","1","LAD"
"50472","1","4","NYY"
"50473","1","4","NYY"
"50474","3","4","NYY"
"50475","4","1","LAD"
"50476","1","4","NYY"
"50477","4","2","LAD"
"50478","4","3","LAD"
"50479","4","1","LAD"
"50480","4","2","LAD"
"50481","3","4","NYY"
"50482","4","0","LAD"
"50483","1","4","NYY"
"50484","4","1","LAD"
"50485","3","4","NYY"
"50486","4","3","LAD"
"50487","4","1","LAD"
"50488","3","4","NYY"
"50489","4","3","LAD"
"50490","4","3","LAD"
"50491","4","2","LAD"
"50492","4","2","LAD"
"50493","0","4","NYY"
"50494","4","0","LAD"
"50495","4","0","LAD"
"50496","4","1","LAD"
"50497","4","0","LAD"
"50498","4","0","LAD"
"50499","3","4","NYY"
"50500","4","3","LAD"
"50501","4","0","LAD"
"50502","4","0","LAD"
"50503","4","2","LAD"
"50504","4","3","LAD"
"50505","4","1","LAD"
"50506","4","0","LAD"
"50507","4","0","LAD"
"50508","4","0","LAD"
"50509","4","1","LAD"
"50510","4","0","LAD"
"50511","4","1","LAD"
"50512","4","0","LAD"
"50513","4","1","LAD"
"50514","4","1","LAD"
"50515","4","0","LAD"
"50516","4","3","LAD"
"50517","4","1","LAD"
"50518","4","1","LAD"
"50519","4","1","LAD"
"50520","4","3","LAD"
"50521","4","3","LAD"
"50522","4","3","LAD"
"50523","4","0","LAD"
"50524","4","3","LAD"
"50525","4","1","LAD"
"50526","4","1","LAD"
"50527","4","0","LAD"
"50528","4","0","LAD"
"50529","4","2","LAD"
"50530","4","2","LAD"
"50531","4","0","LAD"
"50532","4","1","LAD"
"50533","4","1","LAD"
"50534","4","1","LAD"
"50535","4","0","LAD"
"50536","4","3","LAD"
"50537","4","3","LAD"
"50538","4","2","LAD"
"50539","4","2","LAD"
"50540","4","2","LAD"
"50541","4","1","LAD"
"50542","4","0","LAD"
"50543","4","2","LAD"
"50544","2","4","NYY"
"50545","4","2","LAD"
"50546","2","4","NYY"
"50547","4","1","LAD"
"50548","1","4","NYY"
"50549","2","4","NYY"
"50550","3","4","NYY"
"50551","4","1","LAD"
"50552","4","2","LAD"
"50553","4","0","LAD"
"50554","4","1","LAD"
"50555","3","4","NYY"
"50556","4","1","LAD"
"50557","4","2","LAD"
"50558","4","0","LAD"
"50559","4","3","LAD"
"50560","4","2","LAD"
"50561","4","1","LAD"
"50562","4","2","LAD"
"50563","4","1","LAD"
"50564","4","0","LAD"
"50565","4","1","LAD"
"50566","4","0","LAD"
"50567","2","4","NYY"
"50568","3","4","NYY"
"50569","4","3","LAD"
"50570","4","2","LAD"
"50571","4","2","LAD"
"50572","4","1","LAD"
"50573","4","1","LAD"
"50574","4","1","LAD"
"50575","0","4","NYY"
"50576","2","4","NYY"
"50577","4","2","LAD"
"50578","4","1","LAD"
"50579","4","2","LAD"
"50580","4","3","LAD"
"50581","4","0","LAD"
"50582","4","0","LAD"
"50583","4","3","LAD"
"50584","4","3","LAD"
"50585","4","0","LAD"
"50586","4","1","LAD"
"50587","3","4","NYY"
"50588","4","0","LAD"
"50589","4","0","LAD"
"50590","1","4","NYY"
"50591","4","2","LAD"
"50592","4","0","LAD"
"50593","4","2","LAD"
"50594","4","2","LAD"
"50595","4","2","LAD"
"50596","4","1","LAD"
"50597","4","1","LAD"
"50598","4","0","LAD"
"50599","4","3","LAD"
"50600","4","1","LAD"
"50601","4","1","LAD"
"50602","4","1","LAD"
"50603","1","4","NYY"
"50604","3","4","NYY"
"50605","4","2","LAD"
"50606","4","1","LAD"
"50607","3","4","NYY"
"50608","4","2","LAD"
"50609","4","1","LAD"
"50610","4","1","LAD"
"50611","4","2","LAD"
"50612","4","2","LAD"
"50613","3","4","NYY"
"50614","4","3","LAD"
"50615","4","2","LAD"
"50616","2","4","NYY"
"50617","3","4","NYY"
"50618","4","0","LAD"
"50619","4","3","LAD"
"50620","4","2","LAD"
"50621","4","3","LAD"
"50622","4","2","LAD"
"50623","4","1","LAD"
"50624","4","1","LAD"
"50625","4","2","LAD"
"50626","4","3","LAD"
"50627","4","2","LAD"
"50628","4","1","LAD"
"50629","4","1","LAD"
"50630","4","2","LAD"
"50631","4","3","LAD"
"50632","4","1","LAD"
"50633","3","4","NYY"
"50634","4","0","LAD"
"50635","4","0","LAD"
"50636","4","1","LAD"
"50637","4","1","LAD"
"50638","4","1","LAD"
"50639","4","1","LAD"
"50640","4","3","LAD"
"50641","4","2","LAD"
"50642","4","1","LAD"
"50643","4","3","LAD"
"50644","4","3","LAD"
"50645","4","1","LAD"
"50646","4","1","LAD"
"50647","4","1","LAD"
"50648","4","0","LAD"
"50649","4","2","LAD"
"50650","3","4","NYY"
"50651","4","1","LAD"
"50652","4","1","LAD"
"50653","4","3","LAD"
"50654","4","2","LAD"
"50655","3","4","NYY"
"50656","4","3","LAD"
"50657","4","3","LAD"
"50658","1","4","NYY"
"50659","4","2","LAD"
"50660","4","2","LAD"
"50661","4","0","LAD"
"50662","4","3","LAD"
"50663","4","0","LAD"
"50664","4","1","LAD"
"50665","0","4","NYY"
"50666","4","2","LAD"
"50667","2","4","NYY"
"50668","4","1","LAD"
"50669","2","4","NYY"
"50670","4","2","LAD"
"50671","4","2","LAD"
"50672","4","3","LAD"
"50673","4","2","LAD"
"50674","4","0","LAD"
"50675","4","1","LAD"
"50676","4","0","LAD"
"50677","4","0","LAD"
"50678","4","3","LAD"
"50679","4","1","LAD"
"50680","3","4","NYY"
"50681","3","4","NYY"
"50682","4","1","LAD"
"50683","4","2","LAD"
"50684","4","2","LAD"
"50685","4","0","LAD"
"50686","4","0","LAD"
"50687","1","4","NYY"
"50688","4","3","LAD"
"50689","4","3","LAD"
"50690","4","2","LAD"
"50691","4","1","LAD"
"50692","4","1","LAD"
"50693","0","4","NYY"
"50694","4","1","LAD"
"50695","1","4","NYY"
"50696","4","2","LAD"
"50697","4","1","LAD"
"50698","4","1","LAD"
"50699","2","4","NYY"
"50700","4","3","LAD"
"50701","4","1","LAD"
"50702","3","4","NYY"
"50703","4","2","LAD"
"50704","4","2","LAD"
"50705","4","1","LAD"
"50706","4","2","LAD"
"50707","4","3","LAD"
"50708","2","4","NYY"
"50709","2","4","NYY"
"50710","4","2","LAD"
"50711","4","0","LAD"
"50712","4","2","LAD"
"50713","4","2","LAD"
"50714","4","3","LAD"
"50715","4","0","LAD"
"50716","3","4","NYY"
"50717","3","4","NYY"
"50718","4","0","LAD"
"50719","3","4","NYY"
"50720","4","1","LAD"
"50721","4","1","LAD"
"50722","4","1","LAD"
"50723","4","2","LAD"
"50724","4","0","LAD"
