"","MIL","NYY","Champion"
"36633","3","4","NYY"
"36634","2","4","NYY"
"36635","4","2","MIL"
"36636","0","4","NYY"
"36637","0","4","NYY"
"36638","3","4","NYY"
"36639","2","4","NYY"
"36640","2","4","NYY"
"36641","2","4","NYY"
"36642","2","4","NYY"
"36643","4","2","MIL"
"36644","4","2","MIL"
"36645","0","4","NYY"
"36646","2","4","NYY"
"36647","3","4","NYY"
"36648","4","3","MIL"
"36649","1","4","NYY"
"36650","4","2","MIL"
"36651","1","4","NYY"
"36652","0","4","NYY"
"36653","2","4","NYY"
"36654","2","4","NYY"
"36655","4","2","MIL"
"36656","4","3","MIL"
"36657","3","4","NYY"
"36658","2","4","NYY"
"36659","4","0","MIL"
"36660","1","4","NYY"
"36661","4","1","MIL"
"36662","1","4","NYY"
"36663","2","4","NYY"
"36664","3","4","NYY"
"36665","2","4","NYY"
"36666","1","4","NYY"
"36667","1","4","NYY"
"36668","3","4","NYY"
"36669","0","4","NYY"
"36670","4","1","MIL"
"36671","4","3","MIL"
"36672","0","4","NYY"
"36673","3","4","NYY"
"36674","4","1","MIL"
"36675","3","4","NYY"
"36676","4","3","MIL"
"36677","4","2","MIL"
"36678","4","2","MIL"
"36679","3","4","NYY"
"36680","3","4","NYY"
"36681","1","4","NYY"
"36682","1","4","NYY"
"36683","0","4","NYY"
"36684","3","4","NYY"
"36685","0","4","NYY"
"36686","2","4","NYY"
"36687","2","4","NYY"
"36688","4","0","MIL"
"36689","1","4","NYY"
"36690","4","3","MIL"
"36691","2","4","NYY"
"36692","1","4","NYY"
"36693","2","4","NYY"
"36694","3","4","NYY"
"36695","0","4","NYY"
"36696","1","4","NYY"
"36697","1","4","NYY"
"36698","4","0","MIL"
"36699","4","2","MIL"
"36700","4","3","MIL"
"36701","0","4","NYY"
"36702","0","4","NYY"
"36703","2","4","NYY"
"36704","1","4","NYY"
"36705","0","4","NYY"
"36706","0","4","NYY"
"36707","3","4","NYY"
"36708","3","4","NYY"
"36709","3","4","NYY"
"36710","2","4","NYY"
"36711","0","4","NYY"
"36712","4","2","MIL"
"36713","1","4","NYY"
"36714","1","4","NYY"
"36715","0","4","NYY"
"36716","2","4","NYY"
"36717","3","4","NYY"
"36718","3","4","NYY"
"36719","1","4","NYY"
"36720","0","4","NYY"
"36721","2","4","NYY"
"36722","3","4","NYY"
"36723","3","4","NYY"
"36724","0","4","NYY"
"36725","2","4","NYY"
"36726","3","4","NYY"
"36727","2","4","NYY"
"36728","1","4","NYY"
"36729","3","4","NYY"
"36730","3","4","NYY"
"36731","4","3","MIL"
"36732","3","4","NYY"
"36733","4","2","MIL"
"36734","4","2","MIL"
"36735","4","1","MIL"
"36736","1","4","NYY"
"36737","4","3","MIL"
"36738","4","3","MIL"
"36739","4","2","MIL"
"36740","4","3","MIL"
"36741","1","4","NYY"
"36742","4","1","MIL"
"36743","3","4","NYY"
"36744","1","4","NYY"
"36745","1","4","NYY"
"36746","4","0","MIL"
"36747","2","4","NYY"
"36748","4","2","MIL"
"36749","1","4","NYY"
"36750","2","4","NYY"
"36751","2","4","NYY"
"36752","3","4","NYY"
"36753","1","4","NYY"
"36754","4","3","MIL"
"36755","4","3","MIL"
"36756","4","1","MIL"
"36757","1","4","NYY"
"36758","1","4","NYY"
"36759","0","4","NYY"
"36760","4","3","MIL"
"36761","4","3","MIL"
"36762","0","4","NYY"
"36763","2","4","NYY"
"36764","2","4","NYY"
"36765","0","4","NYY"
"36766","4","1","MIL"
"36767","1","4","NYY"
"36768","2","4","NYY"
"36769","2","4","NYY"
"36770","4","3","MIL"
"36771","0","4","NYY"
"36772","2","4","NYY"
"36773","2","4","NYY"
"36774","4","1","MIL"
"36775","1","4","NYY"
"36776","4","3","MIL"
"36777","1","4","NYY"
"36778","0","4","NYY"
"36779","4","2","MIL"
"36780","0","4","NYY"
"36781","0","4","NYY"
"36782","2","4","NYY"
"36783","1","4","NYY"
"36784","4","1","MIL"
"36785","1","4","NYY"
"36786","1","4","NYY"
"36787","2","4","NYY"
"36788","1","4","NYY"
"36789","4","1","MIL"
"36790","4","2","MIL"
"36791","0","4","NYY"
"36792","4","3","MIL"
"36793","4","3","MIL"
"36794","2","4","NYY"
"36795","4","3","MIL"
"36796","1","4","NYY"
"36797","2","4","NYY"
"36798","4","2","MIL"
"36799","1","4","NYY"
"36800","2","4","NYY"
"36801","0","4","NYY"
"36802","4","3","MIL"
"36803","4","2","MIL"
"36804","0","4","NYY"
"36805","2","4","NYY"
"36806","3","4","NYY"
"36807","4","2","MIL"
"36808","3","4","NYY"
"36809","0","4","NYY"
"36810","2","4","NYY"
"36811","3","4","NYY"
"36812","1","4","NYY"
"36813","4","3","MIL"
"36814","4","1","MIL"
"36815","1","4","NYY"
"36816","2","4","NYY"
"36817","2","4","NYY"
"36818","3","4","NYY"
"36819","4","1","MIL"
"36820","1","4","NYY"
"36821","3","4","NYY"
"36822","1","4","NYY"
"36823","1","4","NYY"
"36824","1","4","NYY"
"36825","3","4","NYY"
"36826","4","3","MIL"
"36827","1","4","NYY"
"36828","4","2","MIL"
"36829","2","4","NYY"
"36830","0","4","NYY"
"36831","4","2","MIL"
"36832","3","4","NYY"
"36833","1","4","NYY"
"36834","0","4","NYY"
"36835","1","4","NYY"
"36836","2","4","NYY"
"36837","4","2","MIL"
"36838","1","4","NYY"
"36839","4","3","MIL"
"36840","3","4","NYY"
"36841","2","4","NYY"
"36842","2","4","NYY"
"36843","1","4","NYY"
"36844","0","4","NYY"
"36845","1","4","NYY"
"36846","4","1","MIL"
"36847","2","4","NYY"
"36848","1","4","NYY"
"36849","1","4","NYY"
"36850","3","4","NYY"
"36851","4","2","MIL"
"36852","0","4","NYY"
"36853","4","3","MIL"
"36854","2","4","NYY"
"36855","3","4","NYY"
"36856","1","4","NYY"
"36857","4","1","MIL"
"36858","4","0","MIL"
"36859","3","4","NYY"
"36860","4","0","MIL"
"36861","0","4","NYY"
"36862","4","3","MIL"
"36863","0","4","NYY"
"36864","2","4","NYY"
"36865","4","1","MIL"
"36866","2","4","NYY"
"36867","1","4","NYY"
"36868","3","4","NYY"
"36869","3","4","NYY"
"36870","3","4","NYY"
"36871","3","4","NYY"
"36872","0","4","NYY"
"36873","1","4","NYY"
"36874","1","4","NYY"
"36875","3","4","NYY"
"36876","2","4","NYY"
"36877","0","4","NYY"
"36878","3","4","NYY"
"36879","1","4","NYY"
"36880","4","2","MIL"
"36881","4","3","MIL"
"36882","2","4","NYY"
"36883","1","4","NYY"
"36884","1","4","NYY"
"36885","3","4","NYY"
"36886","0","4","NYY"
"36887","1","4","NYY"
"36888","1","4","NYY"
"36889","0","4","NYY"
"36890","3","4","NYY"
"36891","4","0","MIL"
"36892","4","3","MIL"
"36893","3","4","NYY"
"36894","3","4","NYY"
"36895","2","4","NYY"
"36896","0","4","NYY"
"36897","1","4","NYY"
"36898","3","4","NYY"
"36899","4","1","MIL"
"36900","4","2","MIL"
"36901","2","4","NYY"
"36902","4","2","MIL"
"36903","3","4","NYY"
"36904","4","2","MIL"
"36905","3","4","NYY"
"36906","4","1","MIL"
"36907","1","4","NYY"
"36908","0","4","NYY"
"36909","1","4","NYY"
"36910","4","1","MIL"
"36911","4","0","MIL"
"36912","1","4","NYY"
"36913","0","4","NYY"
"36914","4","2","MIL"
"36915","4","3","MIL"
"36916","4","2","MIL"
"36917","3","4","NYY"
"36918","2","4","NYY"
"36919","1","4","NYY"
"36920","1","4","NYY"
"36921","4","3","MIL"
"36922","2","4","NYY"
"36923","1","4","NYY"
"36924","4","3","MIL"
"36925","1","4","NYY"
"36926","3","4","NYY"
"36927","4","3","MIL"
"36928","0","4","NYY"
"36929","4","2","MIL"
"36930","0","4","NYY"
"36931","4","2","MIL"
"36932","1","4","NYY"
"36933","4","1","MIL"
"36934","1","4","NYY"
"36935","1","4","NYY"
"36936","1","4","NYY"
"36937","4","3","MIL"
"36938","2","4","NYY"
"36939","3","4","NYY"
"36940","4","2","MIL"
"36941","3","4","NYY"
"36942","2","4","NYY"
"36943","4","1","MIL"
"36944","2","4","NYY"
"36945","4","2","MIL"
"36946","3","4","NYY"
"36947","3","4","NYY"
"36948","4","3","MIL"
"36949","3","4","NYY"
"36950","1","4","NYY"
"36951","0","4","NYY"
"36952","0","4","NYY"
"36953","2","4","NYY"
"36954","4","0","MIL"
"36955","3","4","NYY"
"36956","1","4","NYY"
"36957","4","2","MIL"
"36958","4","3","MIL"
"36959","4","1","MIL"
"36960","4","2","MIL"
"36961","0","4","NYY"
"36962","2","4","NYY"
"36963","2","4","NYY"
"36964","3","4","NYY"
"36965","0","4","NYY"
"36966","3","4","NYY"
"36967","3","4","NYY"
"36968","4","1","MIL"
"36969","1","4","NYY"
"36970","1","4","NYY"
"36971","4","2","MIL"
"36972","1","4","NYY"
"36973","1","4","NYY"
"36974","0","4","NYY"
"36975","2","4","NYY"
"36976","2","4","NYY"
"36977","1","4","NYY"
"36978","4","3","MIL"
"36979","3","4","NYY"
"36980","3","4","NYY"
"36981","3","4","NYY"
"36982","0","4","NYY"
"36983","1","4","NYY"
"36984","4","0","MIL"
"36985","1","4","NYY"
"36986","3","4","NYY"
"36987","4","3","MIL"
"36988","4","1","MIL"
"36989","4","0","MIL"
"36990","3","4","NYY"
"36991","4","2","MIL"
"36992","4","2","MIL"
"36993","1","4","NYY"
"36994","4","2","MIL"
"36995","1","4","NYY"
"36996","2","4","NYY"
"36997","4","1","MIL"
"36998","4","3","MIL"
"36999","2","4","NYY"
"37000","4","2","MIL"
"37001","1","4","NYY"
"37002","3","4","NYY"
"37003","4","1","MIL"
"37004","3","4","NYY"
"37005","3","4","NYY"
"37006","3","4","NYY"
"37007","0","4","NYY"
"37008","2","4","NYY"
"37009","2","4","NYY"
"37010","4","0","MIL"
"37011","1","4","NYY"
"37012","2","4","NYY"
"37013","4","2","MIL"
"37014","4","1","MIL"
"37015","0","4","NYY"
"37016","2","4","NYY"
"37017","0","4","NYY"
"37018","0","4","NYY"
"37019","4","3","MIL"
"37020","4","0","MIL"
"37021","4","3","MIL"
"37022","2","4","NYY"
"37023","4","3","MIL"
"37024","1","4","NYY"
"37025","1","4","NYY"
"37026","4","1","MIL"
"37027","4","1","MIL"
"37028","4","2","MIL"
"37029","3","4","NYY"
"37030","0","4","NYY"
"37031","3","4","NYY"
"37032","4","1","MIL"
"37033","0","4","NYY"
"37034","4","1","MIL"
"37035","1","4","NYY"
"37036","1","4","NYY"
"37037","1","4","NYY"
"37038","4","3","MIL"
"37039","3","4","NYY"
"37040","0","4","NYY"
"37041","4","3","MIL"
"37042","3","4","NYY"
"37043","3","4","NYY"
"37044","1","4","NYY"
"37045","0","4","NYY"
"37046","0","4","NYY"
"37047","2","4","NYY"
"37048","2","4","NYY"
"37049","1","4","NYY"
"37050","4","3","MIL"
"37051","3","4","NYY"
"37052","4","3","MIL"
"37053","3","4","NYY"
"37054","1","4","NYY"
"37055","1","4","NYY"
"37056","4","0","MIL"
"37057","4","2","MIL"
"37058","4","3","MIL"
"37059","3","4","NYY"
"37060","0","4","NYY"
"37061","4","2","MIL"
"37062","2","4","NYY"
"37063","2","4","NYY"
"37064","1","4","NYY"
"37065","1","4","NYY"
"37066","4","2","MIL"
"37067","4","3","MIL"
"37068","3","4","NYY"
"37069","0","4","NYY"
"37070","0","4","NYY"
"37071","4","3","MIL"
"37072","2","4","NYY"
"37073","1","4","NYY"
"37074","1","4","NYY"
"37075","0","4","NYY"
"37076","1","4","NYY"
"37077","4","1","MIL"
"37078","3","4","NYY"
"37079","2","4","NYY"
"37080","4","3","MIL"
"37081","1","4","NYY"
"37082","4","2","MIL"
"37083","2","4","NYY"
"37084","3","4","NYY"
"37085","4","3","MIL"
"37086","3","4","NYY"
"37087","4","3","MIL"
"37088","2","4","NYY"
"37089","2","4","NYY"
"37090","1","4","NYY"
"37091","0","4","NYY"
"37092","0","4","NYY"
"37093","0","4","NYY"
"37094","4","1","MIL"
"37095","1","4","NYY"
"37096","4","1","MIL"
"37097","2","4","NYY"
"37098","3","4","NYY"
"37099","1","4","NYY"
"37100","0","4","NYY"
"37101","2","4","NYY"
"37102","2","4","NYY"
"37103","4","3","MIL"
"37104","2","4","NYY"
"37105","4","2","MIL"
"37106","0","4","NYY"
"37107","1","4","NYY"
"37108","2","4","NYY"
"37109","4","2","MIL"
"37110","2","4","NYY"
"37111","2","4","NYY"
"37112","2","4","NYY"
"37113","1","4","NYY"
"37114","0","4","NYY"
"37115","4","3","MIL"
"37116","2","4","NYY"
"37117","1","4","NYY"
"37118","0","4","NYY"
"37119","3","4","NYY"
"37120","3","4","NYY"
"37121","1","4","NYY"
"37122","4","3","MIL"
"37123","3","4","NYY"
"37124","4","3","MIL"
"37125","3","4","NYY"
"37126","1","4","NYY"
"37127","4","1","MIL"
"37128","1","4","NYY"
"37129","3","4","NYY"
"37130","4","1","MIL"
"37131","4","1","MIL"
"37132","4","0","MIL"
"37133","2","4","NYY"
"37134","3","4","NYY"
"37135","3","4","NYY"
"37136","2","4","NYY"
"37137","4","2","MIL"
"37138","1","4","NYY"
"37139","1","4","NYY"
"37140","0","4","NYY"
"37141","3","4","NYY"
"37142","2","4","NYY"
"37143","4","3","MIL"
"37144","0","4","NYY"
"37145","1","4","NYY"
"37146","4","2","MIL"
"37147","1","4","NYY"
"37148","1","4","NYY"
"37149","4","1","MIL"
"37150","2","4","NYY"
"37151","3","4","NYY"
"37152","4","1","MIL"
"37153","4","1","MIL"
"37154","1","4","NYY"
"37155","3","4","NYY"
"37156","1","4","NYY"
"37157","0","4","NYY"
"37158","2","4","NYY"
"37159","1","4","NYY"
"37160","4","1","MIL"
"37161","4","2","MIL"
"37162","1","4","NYY"
"37163","4","2","MIL"
"37164","4","2","MIL"
"37165","4","3","MIL"
"37166","3","4","NYY"
"37167","1","4","NYY"
"37168","3","4","NYY"
"37169","1","4","NYY"
"37170","2","4","NYY"
"37171","2","4","NYY"
"37172","0","4","NYY"
"37173","2","4","NYY"
"37174","2","4","NYY"
"37175","1","4","NYY"
"37176","2","4","NYY"
"37177","1","4","NYY"
"37178","0","4","NYY"
"37179","4","2","MIL"
"37180","3","4","NYY"
"37181","4","1","MIL"
"37182","2","4","NYY"
"37183","4","3","MIL"
"37184","0","4","NYY"
"37185","4","2","MIL"
"37186","2","4","NYY"
"37187","1","4","NYY"
"37188","1","4","NYY"
"37189","1","4","NYY"
"37190","0","4","NYY"
"37191","0","4","NYY"
"37192","4","1","MIL"
"37193","0","4","NYY"
"37194","3","4","NYY"
"37195","1","4","NYY"
"37196","4","3","MIL"
"37197","1","4","NYY"
"37198","4","2","MIL"
"37199","2","4","NYY"
"37200","3","4","NYY"
"37201","4","1","MIL"
"37202","0","4","NYY"
"37203","1","4","NYY"
"37204","2","4","NYY"
"37205","3","4","NYY"
"37206","4","3","MIL"
"37207","2","4","NYY"
"37208","4","1","MIL"
"37209","4","2","MIL"
"37210","1","4","NYY"
"37211","0","4","NYY"
"37212","1","4","NYY"
"37213","2","4","NYY"
"37214","2","4","NYY"
"37215","1","4","NYY"
"37216","1","4","NYY"
"37217","2","4","NYY"
"37218","1","4","NYY"
"37219","1","4","NYY"
"37220","3","4","NYY"
"37221","1","4","NYY"
"37222","2","4","NYY"
"37223","0","4","NYY"
"37224","1","4","NYY"
"37225","2","4","NYY"
"37226","3","4","NYY"
"37227","3","4","NYY"
"37228","3","4","NYY"
"37229","0","4","NYY"
"37230","2","4","NYY"
"37231","2","4","NYY"
"37232","2","4","NYY"
"37233","0","4","NYY"
"37234","1","4","NYY"
"37235","2","4","NYY"
"37236","4","3","MIL"
"37237","1","4","NYY"
"37238","2","4","NYY"
"37239","3","4","NYY"
"37240","1","4","NYY"
"37241","2","4","NYY"
"37242","4","2","MIL"
"37243","4","2","MIL"
"37244","1","4","NYY"
"37245","1","4","NYY"
"37246","0","4","NYY"
"37247","3","4","NYY"
"37248","4","3","MIL"
"37249","4","1","MIL"
"37250","2","4","NYY"
"37251","2","4","NYY"
"37252","1","4","NYY"
"37253","3","4","NYY"
"37254","2","4","NYY"
"37255","3","4","NYY"
"37256","4","3","MIL"
"37257","1","4","NYY"
"37258","2","4","NYY"
"37259","4","0","MIL"
"37260","1","4","NYY"
"37261","3","4","NYY"
"37262","0","4","NYY"
"37263","3","4","NYY"
"37264","2","4","NYY"
"37265","4","3","MIL"
"37266","1","4","NYY"
"37267","2","4","NYY"
"37268","4","2","MIL"
"37269","4","2","MIL"
"37270","4","2","MIL"
"37271","0","4","NYY"
"37272","1","4","NYY"
"37273","2","4","NYY"
"37274","2","4","NYY"
"37275","1","4","NYY"
"37276","2","4","NYY"
"37277","2","4","NYY"
"37278","4","3","MIL"
"37279","4","0","MIL"
"37280","1","4","NYY"
"37281","3","4","NYY"
"37282","1","4","NYY"
"37283","3","4","NYY"
"37284","4","3","MIL"
"37285","3","4","NYY"
"37286","1","4","NYY"
"37287","1","4","NYY"
"37288","2","4","NYY"
"37289","0","4","NYY"
"37290","4","3","MIL"
"37291","2","4","NYY"
"37292","0","4","NYY"
"37293","4","1","MIL"
"37294","1","4","NYY"
"37295","1","4","NYY"
"37296","0","4","NYY"
"37297","0","4","NYY"
"37298","3","4","NYY"
"37299","2","4","NYY"
"37300","1","4","NYY"
"37301","2","4","NYY"
"37302","0","4","NYY"
"37303","2","4","NYY"
"37304","0","4","NYY"
"37305","4","1","MIL"
"37306","0","4","NYY"
"37307","2","4","NYY"
"37308","2","4","NYY"
"37309","0","4","NYY"
"37310","1","4","NYY"
"37311","0","4","NYY"
"37312","0","4","NYY"
"37313","4","1","MIL"
"37314","4","3","MIL"
"37315","4","1","MIL"
"37316","2","4","NYY"
"37317","4","3","MIL"
"37318","0","4","NYY"
"37319","3","4","NYY"
"37320","2","4","NYY"
"37321","4","3","MIL"
"37322","4","3","MIL"
"37323","1","4","NYY"
"37324","4","1","MIL"
"37325","3","4","NYY"
"37326","3","4","NYY"
"37327","4","2","MIL"
"37328","4","2","MIL"
"37329","2","4","NYY"
"37330","0","4","NYY"
"37331","1","4","NYY"
"37332","2","4","NYY"
"37333","2","4","NYY"
"37334","4","2","MIL"
"37335","0","4","NYY"
"37336","4","0","MIL"
"37337","1","4","NYY"
"37338","1","4","NYY"
"37339","4","1","MIL"
"37340","1","4","NYY"
"37341","1","4","NYY"
"37342","0","4","NYY"
"37343","4","2","MIL"
"37344","1","4","NYY"
"37345","1","4","NYY"
"37346","4","3","MIL"
"37347","4","3","MIL"
"37348","0","4","NYY"
"37349","1","4","NYY"
"37350","3","4","NYY"
"37351","4","3","MIL"
"37352","4","2","MIL"
"37353","3","4","NYY"
"37354","0","4","NYY"
"37355","2","4","NYY"
"37356","0","4","NYY"
"37357","0","4","NYY"
"37358","2","4","NYY"
"37359","4","3","MIL"
"37360","2","4","NYY"
"37361","3","4","NYY"
"37362","4","1","MIL"
"37363","1","4","NYY"
"37364","1","4","NYY"
"37365","4","1","MIL"
"37366","4","1","MIL"
"37367","0","4","NYY"
"37368","4","3","MIL"
"37369","2","4","NYY"
"37370","4","2","MIL"
"37371","4","2","MIL"
"37372","4","3","MIL"
"37373","2","4","NYY"
"37374","3","4","NYY"
"37375","0","4","NYY"
"37376","3","4","NYY"
"37377","1","4","NYY"
"37378","4","3","MIL"
"37379","4","1","MIL"
"37380","1","4","NYY"
"37381","2","4","NYY"
"37382","3","4","NYY"
"37383","4","1","MIL"
"37384","1","4","NYY"
"37385","2","4","NYY"
"37386","2","4","NYY"
"37387","4","2","MIL"
"37388","4","3","MIL"
"37389","4","1","MIL"
"37390","2","4","NYY"
"37391","3","4","NYY"
"37392","1","4","NYY"
"37393","1","4","NYY"
"37394","2","4","NYY"
"37395","3","4","NYY"
"37396","0","4","NYY"
"37397","4","2","MIL"
"37398","0","4","NYY"
"37399","1","4","NYY"
"37400","2","4","NYY"
"37401","4","3","MIL"
"37402","2","4","NYY"
"37403","1","4","NYY"
"37404","3","4","NYY"
"37405","2","4","NYY"
"37406","1","4","NYY"
"37407","2","4","NYY"
"37408","3","4","NYY"
"37409","4","3","MIL"
"37410","0","4","NYY"
"37411","4","3","MIL"
"37412","0","4","NYY"
"37413","3","4","NYY"
"37414","0","4","NYY"
"37415","4","1","MIL"
"37416","2","4","NYY"
"37417","1","4","NYY"
"37418","1","4","NYY"
"37419","0","4","NYY"
"37420","4","1","MIL"
"37421","4","1","MIL"
"37422","1","4","NYY"
"37423","2","4","NYY"
"37424","2","4","NYY"
"37425","2","4","NYY"
"37426","4","2","MIL"
"37427","4","0","MIL"
"37428","4","2","MIL"
"37429","0","4","NYY"
"37430","1","4","NYY"
"37431","1","4","NYY"
"37432","4","2","MIL"
"37433","2","4","NYY"
"37434","3","4","NYY"
"37435","4","1","MIL"
"37436","0","4","NYY"
"37437","4","3","MIL"
"37438","2","4","NYY"
"37439","3","4","NYY"
"37440","4","1","MIL"
"37441","3","4","NYY"
"37442","2","4","NYY"
"37443","2","4","NYY"
"37444","0","4","NYY"
"37445","4","3","MIL"
"37446","0","4","NYY"
"37447","1","4","NYY"
"37448","2","4","NYY"
"37449","3","4","NYY"
"37450","1","4","NYY"
"37451","4","1","MIL"
"37452","0","4","NYY"
"37453","1","4","NYY"
"37454","3","4","NYY"
"37455","4","1","MIL"
"37456","1","4","NYY"
"37457","3","4","NYY"
"37458","2","4","NYY"
"37459","3","4","NYY"
"37460","4","2","MIL"
"37461","4","2","MIL"
"37462","2","4","NYY"
"37463","1","4","NYY"
"37464","4","1","MIL"
"37465","4","2","MIL"
"37466","4","2","MIL"
"37467","1","4","NYY"
"37468","1","4","NYY"
"37469","1","4","NYY"
"37470","2","4","NYY"
"37471","1","4","NYY"
"37472","3","4","NYY"
"37473","0","4","NYY"
"37474","1","4","NYY"
"37475","2","4","NYY"
"37476","3","4","NYY"
"37477","4","3","MIL"
"37478","1","4","NYY"
"37479","2","4","NYY"
"37480","3","4","NYY"
"37481","3","4","NYY"
"37482","3","4","NYY"
"37483","0","4","NYY"
"37484","4","2","MIL"
"37485","0","4","NYY"
"37486","1","4","NYY"
"37487","3","4","NYY"
"37488","0","4","NYY"
"37489","4","2","MIL"
"37490","3","4","NYY"
"37491","0","4","NYY"
"37492","4","2","MIL"
"37493","0","4","NYY"
"37494","3","4","NYY"
"37495","2","4","NYY"
"37496","3","4","NYY"
"37497","2","4","NYY"
"37498","4","2","MIL"
"37499","4","3","MIL"
"37500","2","4","NYY"
"37501","0","4","NYY"
"37502","2","4","NYY"
"37503","4","1","MIL"
"37504","0","4","NYY"
"37505","1","4","NYY"
"37506","1","4","NYY"
"37507","4","2","MIL"
"37508","1","4","NYY"
"37509","2","4","NYY"
"37510","2","4","NYY"
"37511","4","0","MIL"
"37512","2","4","NYY"
"37513","1","4","NYY"
"37514","0","4","NYY"
"37515","1","4","NYY"
"37516","2","4","NYY"
"37517","4","2","MIL"
"37518","3","4","NYY"
"37519","2","4","NYY"
"37520","1","4","NYY"
"37521","0","4","NYY"
"37522","2","4","NYY"
"37523","4","1","MIL"
"37524","4","3","MIL"
"37525","3","4","NYY"
"37526","3","4","NYY"
"37527","4","2","MIL"
"37528","1","4","NYY"
"37529","2","4","NYY"
"37530","4","3","MIL"
"37531","1","4","NYY"
"37532","3","4","NYY"
"37533","3","4","NYY"
"37534","4","2","MIL"
"37535","2","4","NYY"
"37536","3","4","NYY"
"37537","2","4","NYY"
"37538","4","1","MIL"
"37539","3","4","NYY"
"37540","3","4","NYY"
"37541","2","4","NYY"
"37542","3","4","NYY"
"37543","3","4","NYY"
"37544","0","4","NYY"
"37545","2","4","NYY"
"37546","4","1","MIL"
"37547","4","2","MIL"
"37548","0","4","NYY"
"37549","4","2","MIL"
"37550","4","0","MIL"
"37551","4","1","MIL"
"37552","4","3","MIL"
"37553","1","4","NYY"
"37554","0","4","NYY"
"37555","3","4","NYY"
"37556","2","4","NYY"
"37557","3","4","NYY"
"37558","2","4","NYY"
"37559","3","4","NYY"
"37560","4","1","MIL"
"37561","1","4","NYY"
"37562","3","4","NYY"
"37563","1","4","NYY"
"37564","1","4","NYY"
"37565","1","4","NYY"
"37566","0","4","NYY"
"37567","2","4","NYY"
"37568","1","4","NYY"
"37569","2","4","NYY"
"37570","3","4","NYY"
"37571","1","4","NYY"
"37572","3","4","NYY"
"37573","1","4","NYY"
"37574","3","4","NYY"
"37575","4","2","MIL"
"37576","1","4","NYY"
"37577","4","0","MIL"
"37578","1","4","NYY"
"37579","4","2","MIL"
"37580","0","4","NYY"
"37581","0","4","NYY"
"37582","1","4","NYY"
"37583","4","3","MIL"
"37584","4","0","MIL"
"37585","4","2","MIL"
"37586","4","2","MIL"
"37587","0","4","NYY"
"37588","0","4","NYY"
"37589","4","1","MIL"
"37590","0","4","NYY"
"37591","2","4","NYY"
"37592","4","3","MIL"
"37593","0","4","NYY"
"37594","3","4","NYY"
"37595","1","4","NYY"
"37596","0","4","NYY"
"37597","1","4","NYY"
"37598","0","4","NYY"
"37599","2","4","NYY"
"37600","1","4","NYY"
"37601","1","4","NYY"
"37602","3","4","NYY"
"37603","4","2","MIL"
