"","OAK","NYY","Series Winner"
"53315","4","3","OAK"
"53316","1","4","NYY"
"53317","1","4","NYY"
"53318","4","3","OAK"
"53319","1","4","NYY"
"53320","3","4","NYY"
"53321","4","2","OAK"
"53322","2","4","NYY"
"53323","4","3","OAK"
"53324","2","4","NYY"
"53325","0","4","NYY"
"53326","4","0","OAK"
"53327","4","3","OAK"
"53328","0","4","NYY"
"53329","2","4","NYY"
"53330","4","3","OAK"
"53331","4","2","OAK"
"53332","1","4","NYY"
"53333","1","4","NYY"
"53334","4","3","OAK"
"53335","0","4","NYY"
"53336","0","4","NYY"
"53337","4","2","OAK"
"53338","3","4","NYY"
"53339","4","1","OAK"
"53340","0","4","NYY"
"53341","1","4","NYY"
"53342","4","1","OAK"
"53343","3","4","NYY"
"53344","4","2","OAK"
"53345","4","3","OAK"
"53346","0","4","NYY"
"53347","2","4","NYY"
"53348","3","4","NYY"
"53349","4","2","OAK"
"53350","1","4","NYY"
"53351","4","2","OAK"
"53352","4","2","OAK"
"53353","1","4","NYY"
"53354","4","1","OAK"
"53355","4","3","OAK"
"53356","2","4","NYY"
"53357","4","0","OAK"
"53358","4","3","OAK"
"53359","4","2","OAK"
"53360","4","1","OAK"
"53361","0","4","NYY"
"53362","4","3","OAK"
"53363","2","4","NYY"
"53364","4","1","OAK"
"53365","1","4","NYY"
"53366","4","3","OAK"
"53367","2","4","NYY"
"53368","4","0","OAK"
"53369","3","4","NYY"
"53370","3","4","NYY"
"53371","1","4","NYY"
"53372","3","4","NYY"
"53373","3","4","NYY"
"53374","1","4","NYY"
"53375","4","2","OAK"
"53376","1","4","NYY"
"53377","4","2","OAK"
"53378","1","4","NYY"
"53379","2","4","NYY"
"53380","3","4","NYY"
"53381","4","3","OAK"
"53382","2","4","NYY"
"53383","3","4","NYY"
"53384","4","3","OAK"
"53385","4","3","OAK"
"53386","2","4","NYY"
"53387","2","4","NYY"
"53388","3","4","NYY"
"53389","3","4","NYY"
"53390","1","4","NYY"
"53391","1","4","NYY"
"53392","3","4","NYY"
"53393","1","4","NYY"
"53394","4","3","OAK"
"53395","4","1","OAK"
"53396","4","2","OAK"
"53397","3","4","NYY"
"53398","3","4","NYY"
"53399","3","4","NYY"
"53400","4","2","OAK"
"53401","4","3","OAK"
"53402","4","3","OAK"
"53403","4","3","OAK"
"53404","3","4","NYY"
"53405","2","4","NYY"
"53406","2","4","NYY"
"53407","4","2","OAK"
"53408","2","4","NYY"
"53409","2","4","NYY"
"53410","3","4","NYY"
"53411","1","4","NYY"
"53412","1","4","NYY"
"53413","1","4","NYY"
"53414","3","4","NYY"
"53415","4","2","OAK"
"53416","1","4","NYY"
"53417","4","3","OAK"
"53418","4","2","OAK"
"53419","1","4","NYY"
"53420","4","1","OAK"
"53421","4","3","OAK"
"53422","3","4","NYY"
"53423","2","4","NYY"
"53424","4","2","OAK"
"53425","4","2","OAK"
"53426","2","4","NYY"
"53427","3","4","NYY"
"53428","1","4","NYY"
"53429","4","3","OAK"
"53430","4","2","OAK"
"53431","2","4","NYY"
"53432","0","4","NYY"
"53433","3","4","NYY"
"53434","3","4","NYY"
"53435","1","4","NYY"
"53436","1","4","NYY"
"53437","2","4","NYY"
"53438","2","4","NYY"
"53439","2","4","NYY"
"53440","4","3","OAK"
"53441","4","0","OAK"
"53442","4","1","OAK"
"53443","2","4","NYY"
"53444","4","2","OAK"
"53445","0","4","NYY"
"53446","2","4","NYY"
"53447","4","2","OAK"
"53448","1","4","NYY"
"53449","4","1","OAK"
"53450","4","2","OAK"
"53451","1","4","NYY"
"53452","2","4","NYY"
"53453","2","4","NYY"
"53454","2","4","NYY"
"53455","4","3","OAK"
"53456","1","4","NYY"
"53457","0","4","NYY"
"53458","4","2","OAK"
"53459","3","4","NYY"
"53460","2","4","NYY"
"53461","3","4","NYY"
"53462","3","4","NYY"
"53463","4","0","OAK"
"53464","4","1","OAK"
"53465","3","4","NYY"
"53466","4","2","OAK"
"53467","4","3","OAK"
"53468","2","4","NYY"
"53469","0","4","NYY"
"53470","3","4","NYY"
"53471","2","4","NYY"
"53472","4","2","OAK"
"53473","1","4","NYY"
"53474","4","2","OAK"
"53475","3","4","NYY"
"53476","4","2","OAK"
"53477","4","2","OAK"
"53478","2","4","NYY"
"53479","2","4","NYY"
"53480","0","4","NYY"
"53481","2","4","NYY"
"53482","1","4","NYY"
"53483","3","4","NYY"
"53484","4","3","OAK"
"53485","4","2","OAK"
"53486","4","2","OAK"
"53487","2","4","NYY"
"53488","4","3","OAK"
"53489","2","4","NYY"
"53490","4","2","OAK"
"53491","4","1","OAK"
"53492","3","4","NYY"
"53493","4","2","OAK"
"53494","4","3","OAK"
"53495","4","3","OAK"
"53496","3","4","NYY"
"53497","4","2","OAK"
"53498","4","3","OAK"
"53499","4","3","OAK"
"53500","4","3","OAK"
"53501","4","0","OAK"
"53502","4","1","OAK"
"53503","4","3","OAK"
"53504","4","2","OAK"
"53505","3","4","NYY"
"53506","4","0","OAK"
"53507","3","4","NYY"
"53508","3","4","NYY"
"53509","3","4","NYY"
"53510","4","3","OAK"
"53511","1","4","NYY"
"53512","4","2","OAK"
"53513","4","1","OAK"
"53514","3","4","NYY"
"53515","4","2","OAK"
"53516","4","1","OAK"
"53517","3","4","NYY"
"53518","1","4","NYY"
"53519","4","3","OAK"
"53520","1","4","NYY"
"53521","4","2","OAK"
"53522","2","4","NYY"
"53523","3","4","NYY"
"53524","4","3","OAK"
"53525","3","4","NYY"
"53526","4","3","OAK"
"53527","4","2","OAK"
"53528","4","0","OAK"
"53529","2","4","NYY"
"53530","2","4","NYY"
"53531","1","4","NYY"
"53532","4","2","OAK"
"53533","3","4","NYY"
"53534","1","4","NYY"
"53535","4","0","OAK"
"53536","4","1","OAK"
"53537","4","1","OAK"
"53538","4","3","OAK"
"53539","1","4","NYY"
"53540","4","2","OAK"
"53541","4","1","OAK"
"53542","1","4","NYY"
"53543","1","4","NYY"
"53544","4","3","OAK"
"53545","1","4","NYY"
"53546","2","4","NYY"
"53547","3","4","NYY"
"53548","4","2","OAK"
"53549","1","4","NYY"
"53550","1","4","NYY"
"53551","0","4","NYY"
"53552","4","0","OAK"
"53553","4","2","OAK"
"53554","2","4","NYY"
"53555","1","4","NYY"
"53556","0","4","NYY"
"53557","2","4","NYY"
"53558","3","4","NYY"
"53559","4","3","OAK"
"53560","4","3","OAK"
"53561","4","1","OAK"
"53562","3","4","NYY"
"53563","4","2","OAK"
"53564","1","4","NYY"
"53565","2","4","NYY"
"53566","3","4","NYY"
"53567","3","4","NYY"
"53568","3","4","NYY"
"53569","2","4","NYY"
"53570","3","4","NYY"
"53571","4","0","OAK"
"53572","0","4","NYY"
"53573","2","4","NYY"
"53574","2","4","NYY"
"53575","3","4","NYY"
"53576","1","4","NYY"
"53577","4","3","OAK"
"53578","4","3","OAK"
"53579","2","4","NYY"
"53580","3","4","NYY"
"53581","4","1","OAK"
"53582","4","3","OAK"
"53583","4","1","OAK"
"53584","1","4","NYY"
"53585","1","4","NYY"
"53586","4","3","OAK"
"53587","4","2","OAK"
"53588","1","4","NYY"
"53589","3","4","NYY"
"53590","4","0","OAK"
"53591","2","4","NYY"
"53592","4","2","OAK"
"53593","1","4","NYY"
"53594","4","3","OAK"
"53595","1","4","NYY"
"53596","3","4","NYY"
"53597","3","4","NYY"
"53598","4","2","OAK"
"53599","2","4","NYY"
"53600","2","4","NYY"
"53601","2","4","NYY"
"53602","2","4","NYY"
"53603","1","4","NYY"
"53604","0","4","NYY"
"53605","4","3","OAK"
"53606","4","3","OAK"
"53607","0","4","NYY"
"53608","0","4","NYY"
"53609","4","1","OAK"
"53610","4","3","OAK"
"53611","3","4","NYY"
"53612","4","3","OAK"
"53613","4","3","OAK"
"53614","0","4","NYY"
"53615","4","2","OAK"
"53616","4","1","OAK"
"53617","1","4","NYY"
"53618","3","4","NYY"
"53619","1","4","NYY"
"53620","3","4","NYY"
"53621","4","1","OAK"
"53622","4","2","OAK"
"53623","3","4","NYY"
"53624","3","4","NYY"
"53625","4","1","OAK"
"53626","3","4","NYY"
"53627","4","2","OAK"
"53628","1","4","NYY"
"53629","4","0","OAK"
"53630","4","3","OAK"
"53631","2","4","NYY"
"53632","2","4","NYY"
"53633","4","2","OAK"
"53634","2","4","NYY"
"53635","2","4","NYY"
"53636","4","3","OAK"
"53637","3","4","NYY"
"53638","3","4","NYY"
"53639","1","4","NYY"
"53640","4","3","OAK"
"53641","4","2","OAK"
"53642","1","4","NYY"
"53643","2","4","NYY"
"53644","0","4","NYY"
"53645","4","1","OAK"
"53646","1","4","NYY"
"53647","4","0","OAK"
"53648","1","4","NYY"
"53649","2","4","NYY"
"53650","1","4","NYY"
"53651","1","4","NYY"
"53652","4","1","OAK"
"53653","2","4","NYY"
"53654","3","4","NYY"
"53655","2","4","NYY"
"53656","4","0","OAK"
"53657","2","4","NYY"
"53658","4","1","OAK"
"53659","1","4","NYY"
"53660","2","4","NYY"
"53661","1","4","NYY"
"53662","1","4","NYY"
"53663","2","4","NYY"
"53664","4","2","OAK"
"53665","4","2","OAK"
"53666","1","4","NYY"
"53667","4","3","OAK"
"53668","1","4","NYY"
"53669","3","4","NYY"
"53670","2","4","NYY"
"53671","4","1","OAK"
"53672","3","4","NYY"
"53673","1","4","NYY"
"53674","4","3","OAK"
"53675","2","4","NYY"
"53676","4","2","OAK"
"53677","4","1","OAK"
"53678","3","4","NYY"
"53679","4","2","OAK"
"53680","3","4","NYY"
"53681","4","3","OAK"
"53682","4","2","OAK"
"53683","4","2","OAK"
"53684","4","3","OAK"
"53685","2","4","NYY"
"53686","2","4","NYY"
"53687","2","4","NYY"
"53688","2","4","NYY"
"53689","4","3","OAK"
"53690","4","2","OAK"
"53691","4","0","OAK"
"53692","3","4","NYY"
"53693","4","3","OAK"
"53694","1","4","NYY"
"53695","3","4","NYY"
"53696","4","1","OAK"
"53697","4","3","OAK"
"53698","2","4","NYY"
"53699","1","4","NYY"
"53700","2","4","NYY"
"53701","4","2","OAK"
"53702","4","1","OAK"
"53703","4","3","OAK"
"53704","1","4","NYY"
"53705","1","4","NYY"
"53706","0","4","NYY"
"53707","4","3","OAK"
"53708","3","4","NYY"
"53709","1","4","NYY"
"53710","3","4","NYY"
"53711","3","4","NYY"
"53712","2","4","NYY"
"53713","4","2","OAK"
"53714","1","4","NYY"
"53715","3","4","NYY"
"53716","1","4","NYY"
"53717","3","4","NYY"
"53718","4","3","OAK"
"53719","4","3","OAK"
"53720","4","3","OAK"
"53721","4","3","OAK"
"53722","3","4","NYY"
"53723","2","4","NYY"
"53724","3","4","NYY"
"53725","1","4","NYY"
"53726","4","3","OAK"
"53727","4","0","OAK"
"53728","2","4","NYY"
"53729","0","4","NYY"
"53730","4","3","OAK"
"53731","1","4","NYY"
"53732","4","1","OAK"
"53733","4","1","OAK"
"53734","4","1","OAK"
"53735","1","4","NYY"
"53736","2","4","NYY"
"53737","4","3","OAK"
"53738","0","4","NYY"
"53739","1","4","NYY"
"53740","2","4","NYY"
"53741","4","3","OAK"
"53742","0","4","NYY"
"53743","4","1","OAK"
"53744","2","4","NYY"
"53745","4","2","OAK"
"53746","4","2","OAK"
"53747","4","0","OAK"
"53748","4","3","OAK"
"53749","2","4","NYY"
"53750","2","4","NYY"
"53751","0","4","NYY"
"53752","1","4","NYY"
"53753","4","2","OAK"
"53754","4","3","OAK"
"53755","1","4","NYY"
"53756","4","1","OAK"
"53757","4","2","OAK"
"53758","4","2","OAK"
"53759","4","3","OAK"
"53760","0","4","NYY"
"53761","0","4","NYY"
"53762","1","4","NYY"
"53763","2","4","NYY"
"53764","4","3","OAK"
"53765","0","4","NYY"
"53766","1","4","NYY"
"53767","3","4","NYY"
"53768","4","3","OAK"
"53769","1","4","NYY"
"53770","4","3","OAK"
"53771","3","4","NYY"
"53772","2","4","NYY"
"53773","4","3","OAK"
"53774","4","3","OAK"
"53775","3","4","NYY"
"53776","4","3","OAK"
"53777","1","4","NYY"
"53778","4","2","OAK"
"53779","2","4","NYY"
"53780","4","2","OAK"
"53781","3","4","NYY"
"53782","3","4","NYY"
"53783","4","3","OAK"
"53784","4","2","OAK"
"53785","4","3","OAK"
"53786","4","3","OAK"
"53787","0","4","NYY"
"53788","3","4","NYY"
"53789","2","4","NYY"
"53790","1","4","NYY"
"53791","2","4","NYY"
"53792","0","4","NYY"
"53793","1","4","NYY"
"53794","2","4","NYY"
"53795","4","2","OAK"
"53796","4","0","OAK"
"53797","3","4","NYY"
"53798","4","1","OAK"
"53799","0","4","NYY"
"53800","3","4","NYY"
"53801","1","4","NYY"
"53802","4","2","OAK"
"53803","2","4","NYY"
"53804","2","4","NYY"
"53805","3","4","NYY"
"53806","4","3","OAK"
"53807","4","3","OAK"
"53808","4","3","OAK"
"53809","4","2","OAK"
"53810","1","4","NYY"
"53811","3","4","NYY"
"53812","1","4","NYY"
"53813","4","1","OAK"
"53814","2","4","NYY"
"53815","1","4","NYY"
"53816","4","2","OAK"
"53817","4","0","OAK"
"53818","1","4","NYY"
"53819","4","2","OAK"
"53820","1","4","NYY"
"53821","4","0","OAK"
"53822","4","3","OAK"
"53823","4","2","OAK"
"53824","2","4","NYY"
"53825","3","4","NYY"
"53826","4","1","OAK"
"53827","4","3","OAK"
"53828","1","4","NYY"
"53829","4","2","OAK"
"53830","0","4","NYY"
"53831","0","4","NYY"
"53832","2","4","NYY"
"53833","3","4","NYY"
"53834","2","4","NYY"
"53835","4","1","OAK"
"53836","2","4","NYY"
"53837","1","4","NYY"
"53838","4","0","OAK"
"53839","1","4","NYY"
"53840","2","4","NYY"
"53841","4","3","OAK"
"53842","0","4","NYY"
"53843","4","2","OAK"
"53844","4","2","OAK"
"53845","1","4","NYY"
"53846","4","2","OAK"
"53847","3","4","NYY"
"53848","0","4","NYY"
"53849","4","3","OAK"
"53850","0","4","NYY"
"53851","4","2","OAK"
"53852","1","4","NYY"
"53853","1","4","NYY"
"53854","2","4","NYY"
"53855","2","4","NYY"
"53856","4","3","OAK"
"53857","4","2","OAK"
"53858","4","2","OAK"
"53859","0","4","NYY"
"53860","4","3","OAK"
"53861","4","3","OAK"
"53862","1","4","NYY"
"53863","2","4","NYY"
"53864","0","4","NYY"
"53865","4","1","OAK"
"53866","1","4","NYY"
"53867","2","4","NYY"
"53868","2","4","NYY"
"53869","4","3","OAK"
"53870","1","4","NYY"
"53871","2","4","NYY"
"53872","0","4","NYY"
"53873","2","4","NYY"
"53874","4","2","OAK"
"53875","3","4","NYY"
"53876","2","4","NYY"
"53877","2","4","NYY"
"53878","4","2","OAK"
"53879","4","1","OAK"
"53880","3","4","NYY"
"53881","4","1","OAK"
"53882","2","4","NYY"
"53883","3","4","NYY"
"53884","0","4","NYY"
"53885","1","4","NYY"
"53886","4","1","OAK"
"53887","4","1","OAK"
"53888","4","1","OAK"
"53889","4","3","OAK"
"53890","4","1","OAK"
"53891","1","4","NYY"
"53892","4","0","OAK"
"53893","0","4","NYY"
"53894","4","2","OAK"
"53895","4","3","OAK"
"53896","4","0","OAK"
"53897","4","3","OAK"
"53898","2","4","NYY"
"53899","3","4","NYY"
"53900","1","4","NYY"
"53901","1","4","NYY"
"53902","4","3","OAK"
"53903","4","3","OAK"
"53904","3","4","NYY"
"53905","0","4","NYY"
"53906","1","4","NYY"
"53907","4","0","OAK"
"53908","1","4","NYY"
"53909","1","4","NYY"
"53910","4","2","OAK"
"53911","4","3","OAK"
"53912","0","4","NYY"
"53913","0","4","NYY"
"53914","3","4","NYY"
"53915","1","4","NYY"
"53916","4","2","OAK"
"53917","1","4","NYY"
"53918","4","2","OAK"
"53919","2","4","NYY"
"53920","4","1","OAK"
"53921","2","4","NYY"
"53922","4","3","OAK"
"53923","3","4","NYY"
"53924","0","4","NYY"
"53925","1","4","NYY"
"53926","4","3","OAK"
"53927","1","4","NYY"
"53928","2","4","NYY"
"53929","4","3","OAK"
"53930","3","4","NYY"
"53931","0","4","NYY"
"53932","4","1","OAK"
"53933","1","4","NYY"
"53934","4","2","OAK"
"53935","0","4","NYY"
"53936","4","3","OAK"
"53937","4","2","OAK"
"53938","0","4","NYY"
"53939","2","4","NYY"
"53940","1","4","NYY"
"53941","4","2","OAK"
"53942","1","4","NYY"
"53943","2","4","NYY"
"53944","4","3","OAK"
"53945","2","4","NYY"
"53946","4","1","OAK"
"53947","4","1","OAK"
"53948","2","4","NYY"
"53949","4","3","OAK"
"53950","4","1","OAK"
"53951","4","2","OAK"
"53952","2","4","NYY"
"53953","4","1","OAK"
"53954","2","4","NYY"
"53955","4","0","OAK"
"53956","2","4","NYY"
"53957","4","2","OAK"
"53958","4","3","OAK"
"53959","4","2","OAK"
"53960","1","4","NYY"
"53961","4","2","OAK"
"53962","0","4","NYY"
"53963","4","2","OAK"
"53964","4","0","OAK"
"53965","2","4","NYY"
"53966","4","3","OAK"
"53967","0","4","NYY"
"53968","1","4","NYY"
"53969","0","4","NYY"
"53970","4","0","OAK"
"53971","2","4","NYY"
"53972","4","3","OAK"
"53973","4","3","OAK"
"53974","4","3","OAK"
"53975","4","2","OAK"
"53976","1","4","NYY"
"53977","1","4","NYY"
"53978","4","3","OAK"
"53979","4","3","OAK"
"53980","1","4","NYY"
"53981","4","2","OAK"
"53982","4","2","OAK"
"53983","4","2","OAK"
"53984","3","4","NYY"
"53985","1","4","NYY"
"53986","2","4","NYY"
"53987","3","4","NYY"
"53988","4","0","OAK"
"53989","3","4","NYY"
"53990","3","4","NYY"
"53991","0","4","NYY"
"53992","2","4","NYY"
"53993","3","4","NYY"
"53994","0","4","NYY"
"53995","0","4","NYY"
"53996","4","3","OAK"
"53997","0","4","NYY"
"53998","3","4","NYY"
"53999","4","3","OAK"
"54000","2","4","NYY"
"54001","4","3","OAK"
"54002","2","4","NYY"
"54003","2","4","NYY"
"54004","2","4","NYY"
"54005","2","4","NYY"
"54006","4","3","OAK"
"54007","4","2","OAK"
"54008","4","1","OAK"
"54009","3","4","NYY"
"54010","4","2","OAK"
"54011","0","4","NYY"
"54012","2","4","NYY"
"54013","0","4","NYY"
"54014","2","4","NYY"
"54015","3","4","NYY"
"54016","1","4","NYY"
"54017","4","2","OAK"
"54018","1","4","NYY"
"54019","4","1","OAK"
"54020","4","3","OAK"
"54021","4","2","OAK"
"54022","1","4","NYY"
"54023","0","4","NYY"
"54024","2","4","NYY"
"54025","0","4","NYY"
"54026","2","4","NYY"
"54027","4","3","OAK"
"54028","2","4","NYY"
"54029","2","4","NYY"
"54030","4","1","OAK"
"54031","2","4","NYY"
"54032","1","4","NYY"
"54033","0","4","NYY"
"54034","4","2","OAK"
"54035","4","2","OAK"
"54036","2","4","NYY"
"54037","4","2","OAK"
"54038","2","4","NYY"
"54039","1","4","NYY"
"54040","2","4","NYY"
"54041","4","0","OAK"
"54042","1","4","NYY"
"54043","4","1","OAK"
"54044","1","4","NYY"
"54045","2","4","NYY"
"54046","2","4","NYY"
"54047","1","4","NYY"
"54048","4","3","OAK"
"54049","4","3","OAK"
"54050","0","4","NYY"
"54051","3","4","NYY"
"54052","1","4","NYY"
"54053","4","3","OAK"
"54054","4","1","OAK"
"54055","0","4","NYY"
"54056","1","4","NYY"
"54057","1","4","NYY"
"54058","4","3","OAK"
"54059","4","2","OAK"
"54060","4","2","OAK"
"54061","3","4","NYY"
"54062","4","1","OAK"
"54063","1","4","NYY"
"54064","0","4","NYY"
"54065","2","4","NYY"
"54066","4","3","OAK"
"54067","4","2","OAK"
"54068","4","2","OAK"
"54069","4","2","OAK"
"54070","4","1","OAK"
"54071","4","1","OAK"
"54072","1","4","NYY"
"54073","2","4","NYY"
"54074","2","4","NYY"
"54075","1","4","NYY"
"54076","4","1","OAK"
"54077","3","4","NYY"
"54078","2","4","NYY"
"54079","0","4","NYY"
"54080","2","4","NYY"
"54081","4","0","OAK"
"54082","1","4","NYY"
"54083","3","4","NYY"
"54084","0","4","NYY"
"54085","4","3","OAK"
"54086","0","4","NYY"
"54087","1","4","NYY"
"54088","0","4","NYY"
"54089","3","4","NYY"
"54090","2","4","NYY"
"54091","4","2","OAK"
"54092","1","4","NYY"
"54093","2","4","NYY"
"54094","2","4","NYY"
"54095","1","4","NYY"
"54096","4","2","OAK"
"54097","2","4","NYY"
"54098","4","2","OAK"
"54099","3","4","NYY"
"54100","4","2","OAK"
"54101","2","4","NYY"
"54102","4","1","OAK"
"54103","4","2","OAK"
"54104","1","4","NYY"
"54105","4","2","OAK"
"54106","1","4","NYY"
"54107","1","4","NYY"
"54108","4","2","OAK"
"54109","0","4","NYY"
"54110","4","3","OAK"
"54111","1","4","NYY"
"54112","2","4","NYY"
"54113","4","2","OAK"
"54114","3","4","NYY"
"54115","2","4","NYY"
"54116","4","2","OAK"
"54117","4","3","OAK"
"54118","4","2","OAK"
"54119","3","4","NYY"
"54120","0","4","NYY"
"54121","3","4","NYY"
"54122","4","3","OAK"
"54123","2","4","NYY"
"54124","4","3","OAK"
"54125","3","4","NYY"
"54126","4","1","OAK"
"54127","4","2","OAK"
"54128","4","3","OAK"
"54129","4","3","OAK"
"54130","4","2","OAK"
"54131","3","4","NYY"
"54132","1","4","NYY"
"54133","2","4","NYY"
"54134","4","3","OAK"
"54135","1","4","NYY"
"54136","4","0","OAK"
"54137","2","4","NYY"
"54138","2","4","NYY"
"54139","4","3","OAK"
"54140","2","4","NYY"
"54141","1","4","NYY"
"54142","4","1","OAK"
"54143","1","4","NYY"
"54144","1","4","NYY"
"54145","3","4","NYY"
"54146","4","3","OAK"
"54147","1","4","NYY"
"54148","0","4","NYY"
"54149","3","4","NYY"
"54150","1","4","NYY"
"54151","3","4","NYY"
"54152","1","4","NYY"
"54153","0","4","NYY"
"54154","3","4","NYY"
"54155","1","4","NYY"
"54156","4","3","OAK"
"54157","1","4","NYY"
"54158","3","4","NYY"
"54159","2","4","NYY"
"54160","4","2","OAK"
"54161","1","4","NYY"
"54162","1","4","NYY"
"54163","3","4","NYY"
"54164","3","4","NYY"
"54165","2","4","NYY"
"54166","4","3","OAK"
"54167","1","4","NYY"
"54168","2","4","NYY"
"54169","3","4","NYY"
"54170","1","4","NYY"
"54171","1","4","NYY"
"54172","2","4","NYY"
"54173","0","4","NYY"
"54174","0","4","NYY"
"54175","3","4","NYY"
"54176","2","4","NYY"
"54177","4","2","OAK"
"54178","0","4","NYY"
"54179","4","1","OAK"
"54180","4","3","OAK"
"54181","4","2","OAK"
"54182","1","4","NYY"
"54183","1","4","NYY"
"54184","3","4","NYY"
"54185","4","3","OAK"
"54186","4","2","OAK"
"54187","2","4","NYY"
"54188","4","3","OAK"
"54189","4","1","OAK"
"54190","4","2","OAK"
"54191","4","2","OAK"
"54192","4","3","OAK"
"54193","4","2","OAK"
"54194","4","2","OAK"
"54195","4","3","OAK"
"54196","3","4","NYY"
"54197","2","4","NYY"
"54198","2","4","NYY"
"54199","1","4","NYY"
"54200","2","4","NYY"
"54201","4","1","OAK"
"54202","4","0","OAK"
"54203","4","1","OAK"
"54204","4","2","OAK"
"54205","3","4","NYY"
"54206","4","1","OAK"
"54207","4","3","OAK"
"54208","3","4","NYY"
"54209","4","2","OAK"
"54210","4","2","OAK"
"54211","4","2","OAK"
"54212","4","3","OAK"
"54213","3","4","NYY"
"54214","2","4","NYY"
"54215","1","4","NYY"
"54216","1","4","NYY"
"54217","4","1","OAK"
"54218","4","3","OAK"
"54219","4","1","OAK"
"54220","2","4","NYY"
"54221","4","1","OAK"
"54222","4","2","OAK"
"54223","1","4","NYY"
"54224","4","2","OAK"
"54225","3","4","NYY"
"54226","2","4","NYY"
"54227","2","4","NYY"
"54228","4","3","OAK"
"54229","4","3","OAK"
"54230","0","4","NYY"
"54231","1","4","NYY"
"54232","1","4","NYY"
"54233","3","4","NYY"
"54234","4","1","OAK"
"54235","0","4","NYY"
"54236","1","4","NYY"
"54237","3","4","NYY"
"54238","4","2","OAK"
"54239","1","4","NYY"
"54240","3","4","NYY"
"54241","2","4","NYY"
"54242","1","4","NYY"
"54243","2","4","NYY"
"54244","4","3","OAK"
"54245","1","4","NYY"
"54246","2","4","NYY"
"54247","2","4","NYY"
"54248","4","2","OAK"
"54249","3","4","NYY"
"54250","4","1","OAK"
"54251","2","4","NYY"
"54252","1","4","NYY"
"54253","0","4","NYY"
"54254","3","4","NYY"
"54255","4","2","OAK"
"54256","4","1","OAK"
"54257","4","3","OAK"
"54258","0","4","NYY"
"54259","4","2","OAK"
"54260","4","3","OAK"
"54261","0","4","NYY"
"54262","4","1","OAK"
"54263","2","4","NYY"
"54264","4","1","OAK"
"54265","4","2","OAK"
"54266","2","4","NYY"
"54267","4","3","OAK"
"54268","1","4","NYY"
"54269","4","2","OAK"
"54270","2","4","NYY"
"54271","2","4","NYY"
"54272","2","4","NYY"
"54273","2","4","NYY"
"54274","2","4","NYY"
"54275","4","0","OAK"
"54276","3","4","NYY"
"54277","2","4","NYY"
"54278","1","4","NYY"
"54279","3","4","NYY"
"54280","3","4","NYY"
"54281","4","3","OAK"
"54282","4","3","OAK"
"54283","1","4","NYY"
"54284","1","4","NYY"
"54285","3","4","NYY"
