"","LAD","HOU","Champion"
"65346","4","1","LAD"
"65347","2","4","HOU"
"65348","4","3","LAD"
"65349","3","4","HOU"
"65350","4","3","LAD"
"65351","4","2","LAD"
"65352","2","4","HOU"
"65353","1","4","HOU"
"65354","3","4","HOU"
"65355","4","1","LAD"
"65356","3","4","HOU"
"65357","4","3","LAD"
"65358","4","3","LAD"
"65359","4","1","LAD"
"65360","4","3","LAD"
"65361","4","2","LAD"
"65362","4","1","LAD"
"65363","2","4","HOU"
"65364","4","2","LAD"
"65365","3","4","HOU"
"65366","4","3","LAD"
"65367","3","4","HOU"
"65368","4","3","LAD"
"65369","4","2","LAD"
"65370","4","3","LAD"
"65371","4","1","LAD"
"65372","4","2","LAD"
"65373","2","4","HOU"
"65374","3","4","HOU"
"65375","4","1","LAD"
"65376","4","0","LAD"
"65377","4","2","LAD"
"65378","1","4","HOU"
"65379","4","1","LAD"
"65380","4","2","LAD"
"65381","4","2","LAD"
"65382","4","2","LAD"
"65383","1","4","HOU"
"65384","3","4","HOU"
"65385","2","4","HOU"
"65386","4","2","LAD"
"65387","2","4","HOU"
"65388","2","4","HOU"
"65389","3","4","HOU"
"65390","3","4","HOU"
"65391","4","1","LAD"
"65392","3","4","HOU"
"65393","4","1","LAD"
"65394","4","3","LAD"
"65395","3","4","HOU"
"65396","3","4","HOU"
"65397","4","0","LAD"
"65398","4","1","LAD"
"65399","0","4","HOU"
"65400","1","4","HOU"
"65401","2","4","HOU"
"65402","4","1","LAD"
"65403","4","2","LAD"
"65404","4","1","LAD"
"65405","4","2","LAD"
"65406","3","4","HOU"
"65407","3","4","HOU"
"65408","2","4","HOU"
"65409","4","3","LAD"
"65410","4","2","LAD"
"65411","4","1","LAD"
"65412","2","4","HOU"
"65413","2","4","HOU"
"65414","4","2","LAD"
"65415","0","4","HOU"
"65416","3","4","HOU"
"65417","4","1","LAD"
"65418","4","3","LAD"
"65419","4","1","LAD"
"65420","1","4","HOU"
"65421","4","3","LAD"
"65422","2","4","HOU"
"65423","2","4","HOU"
"65424","3","4","HOU"
"65425","0","4","HOU"
"65426","3","4","HOU"
"65427","3","4","HOU"
"65428","4","3","LAD"
"65429","4","3","LAD"
"65430","0","4","HOU"
"65431","4","2","LAD"
"65432","4","1","LAD"
"65433","3","4","HOU"
"65434","4","2","LAD"
"65435","3","4","HOU"
"65436","4","2","LAD"
"65437","4","1","LAD"
"65438","4","1","LAD"
"65439","4","0","LAD"
"65440","4","1","LAD"
"65441","0","4","HOU"
"65442","0","4","HOU"
"65443","3","4","HOU"
"65444","4","2","LAD"
"65445","2","4","HOU"
"65446","4","2","LAD"
"65447","3","4","HOU"
"65448","4","0","LAD"
"65449","0","4","HOU"
"65450","2","4","HOU"
"65451","4","1","LAD"
"65452","4","2","LAD"
"65453","4","0","LAD"
"65454","4","1","LAD"
"65455","4","3","LAD"
"65456","4","1","LAD"
"65457","4","1","LAD"
"65458","4","2","LAD"
"65459","4","3","LAD"
"65460","2","4","HOU"
"65461","4","3","LAD"
"65462","0","4","HOU"
"65463","4","0","LAD"
"65464","2","4","HOU"
"65465","3","4","HOU"
"65466","4","3","LAD"
"65467","4","0","LAD"
"65468","3","4","HOU"
"65469","4","3","LAD"
"65470","3","4","HOU"
"65471","3","4","HOU"
"65472","3","4","HOU"
"65473","2","4","HOU"
"65474","4","3","LAD"
"65475","1","4","HOU"
"65476","0","4","HOU"
"65477","4","3","LAD"
"65478","3","4","HOU"
"65479","4","2","LAD"
"65480","4","0","LAD"
"65481","2","4","HOU"
"65482","1","4","HOU"
"65483","2","4","HOU"
"65484","3","4","HOU"
"65485","4","2","LAD"
"65486","4","2","LAD"
"65487","4","2","LAD"
"65488","4","1","LAD"
"65489","1","4","HOU"
"65490","3","4","HOU"
"65491","2","4","HOU"
"65492","4","2","LAD"
"65493","3","4","HOU"
"65494","3","4","HOU"
"65495","1","4","HOU"
"65496","4","2","LAD"
"65497","4","1","LAD"
"65498","4","1","LAD"
"65499","2","4","HOU"
"65500","3","4","HOU"
"65501","3","4","HOU"
"65502","4","2","LAD"
"65503","4","3","LAD"
"65504","2","4","HOU"
"65505","2","4","HOU"
"65506","4","2","LAD"
"65507","4","1","LAD"
"65508","4","1","LAD"
"65509","4","3","LAD"
"65510","4","3","LAD"
"65511","3","4","HOU"
"65512","4","0","LAD"
"65513","3","4","HOU"
"65514","2","4","HOU"
"65515","4","0","LAD"
"65516","0","4","HOU"
"65517","4","1","LAD"
"65518","0","4","HOU"
"65519","4","2","LAD"
"65520","4","2","LAD"
"65521","4","1","LAD"
"65522","4","2","LAD"
"65523","2","4","HOU"
"65524","3","4","HOU"
"65525","4","0","LAD"
"65526","4","2","LAD"
"65527","0","4","HOU"
"65528","2","4","HOU"
"65529","4","3","LAD"
"65530","4","2","LAD"
"65531","2","4","HOU"
"65532","2","4","HOU"
"65533","4","1","LAD"
"65534","4","3","LAD"
"65535","4","1","LAD"
"65536","4","3","LAD"
"65537","2","4","HOU"
"65538","4","1","LAD"
"65539","4","3","LAD"
"65540","4","0","LAD"
"65541","3","4","HOU"
"65542","2","4","HOU"
"65543","3","4","HOU"
"65544","4","2","LAD"
"65545","4","1","LAD"
"65546","4","3","LAD"
"65547","2","4","HOU"
"65548","4","3","LAD"
"65549","2","4","HOU"
"65550","4","1","LAD"
"65551","3","4","HOU"
"65552","4","3","LAD"
"65553","4","1","LAD"
"65554","4","1","LAD"
"65555","4","3","LAD"
"65556","4","3","LAD"
"65557","4","2","LAD"
"65558","4","1","LAD"
"65559","1","4","HOU"
"65560","4","2","LAD"
"65561","4","3","LAD"
"65562","4","1","LAD"
"65563","3","4","HOU"
"65564","3","4","HOU"
"65565","2","4","HOU"
"65566","4","1","LAD"
"65567","4","1","LAD"
"65568","2","4","HOU"
"65569","4","0","LAD"
"65570","4","2","LAD"
"65571","2","4","HOU"
"65572","4","1","LAD"
"65573","3","4","HOU"
"65574","4","1","LAD"
"65575","3","4","HOU"
"65576","4","3","LAD"
"65577","4","2","LAD"
"65578","0","4","HOU"
"65579","4","3","LAD"
"65580","4","1","LAD"
"65581","4","2","LAD"
"65582","4","2","LAD"
"65583","2","4","HOU"
"65584","4","2","LAD"
"65585","2","4","HOU"
"65586","4","3","LAD"
"65587","4","1","LAD"
"65588","4","3","LAD"
"65589","4","1","LAD"
"65590","4","2","LAD"
"65591","4","3","LAD"
"65592","4","2","LAD"
"65593","4","3","LAD"
"65594","4","3","LAD"
"65595","2","4","HOU"
"65596","4","2","LAD"
"65597","4","1","LAD"
"65598","3","4","HOU"
"65599","1","4","HOU"
"65600","0","4","HOU"
"65601","4","2","LAD"
"65602","4","1","LAD"
"65603","1","4","HOU"
"65604","4","1","LAD"
"65605","4","2","LAD"
"65606","4","1","LAD"
"65607","4","3","LAD"
"65608","3","4","HOU"
"65609","4","1","LAD"
"65610","2","4","HOU"
"65611","2","4","HOU"
"65612","4","2","LAD"
"65613","4","1","LAD"
"65614","4","1","LAD"
"65615","3","4","HOU"
"65616","4","2","LAD"
"65617","4","2","LAD"
"65618","4","3","LAD"
"65619","4","0","LAD"
"65620","4","1","LAD"
"65621","3","4","HOU"
"65622","4","2","LAD"
"65623","3","4","HOU"
"65624","4","1","LAD"
"65625","1","4","HOU"
"65626","1","4","HOU"
"65627","4","1","LAD"
"65628","4","2","LAD"
"65629","3","4","HOU"
"65630","4","2","LAD"
"65631","4","0","LAD"
"65632","3","4","HOU"
"65633","3","4","HOU"
"65634","2","4","HOU"
"65635","2","4","HOU"
"65636","3","4","HOU"
"65637","4","2","LAD"
"65638","3","4","HOU"
"65639","4","2","LAD"
"65640","4","2","LAD"
"65641","1","4","HOU"
"65642","3","4","HOU"
"65643","4","2","LAD"
"65644","0","4","HOU"
"65645","4","3","LAD"
"65646","4","1","LAD"
"65647","2","4","HOU"
"65648","4","3","LAD"
"65649","0","4","HOU"
"65650","4","3","LAD"
"65651","1","4","HOU"
"65652","3","4","HOU"
"65653","2","4","HOU"
"65654","3","4","HOU"
"65655","4","1","LAD"
"65656","4","2","LAD"
"65657","2","4","HOU"
"65658","1","4","HOU"
"65659","3","4","HOU"
"65660","3","4","HOU"
"65661","2","4","HOU"
"65662","4","1","LAD"
"65663","3","4","HOU"
"65664","4","2","LAD"
"65665","3","4","HOU"
"65666","4","3","LAD"
"65667","4","3","LAD"
"65668","4","2","LAD"
"65669","2","4","HOU"
"65670","3","4","HOU"
"65671","4","1","LAD"
"65672","3","4","HOU"
"65673","4","2","LAD"
"65674","1","4","HOU"
"65675","3","4","HOU"
"65676","2","4","HOU"
"65677","3","4","HOU"
"65678","4","1","LAD"
"65679","2","4","HOU"
"65680","3","4","HOU"
"65681","0","4","HOU"
"65682","1","4","HOU"
"65683","3","4","HOU"
"65684","4","2","LAD"
"65685","4","1","LAD"
"65686","0","4","HOU"
"65687","4","3","LAD"
"65688","4","0","LAD"
"65689","2","4","HOU"
"65690","2","4","HOU"
"65691","0","4","HOU"
"65692","3","4","HOU"
"65693","4","2","LAD"
"65694","4","1","LAD"
"65695","1","4","HOU"
"65696","1","4","HOU"
"65697","4","1","LAD"
"65698","3","4","HOU"
"65699","3","4","HOU"
"65700","4","1","LAD"
"65701","4","2","LAD"
"65702","4","3","LAD"
"65703","4","2","LAD"
"65704","4","0","LAD"
"65705","4","2","LAD"
"65706","3","4","HOU"
"65707","0","4","HOU"
"65708","4","2","LAD"
"65709","4","1","LAD"
"65710","4","2","LAD"
"65711","4","3","LAD"
"65712","1","4","HOU"
"65713","4","1","LAD"
"65714","4","0","LAD"
"65715","1","4","HOU"
"65716","4","1","LAD"
"65717","0","4","HOU"
"65718","4","2","LAD"
"65719","4","0","LAD"
"65720","3","4","HOU"
"65721","3","4","HOU"
"65722","3","4","HOU"
"65723","3","4","HOU"
"65724","0","4","HOU"
"65725","3","4","HOU"
"65726","4","2","LAD"
"65727","0","4","HOU"
"65728","2","4","HOU"
"65729","3","4","HOU"
"65730","3","4","HOU"
"65731","4","1","LAD"
"65732","4","3","LAD"
"65733","3","4","HOU"
"65734","3","4","HOU"
"65735","1","4","HOU"
"65736","4","1","LAD"
"65737","4","2","LAD"
"65738","3","4","HOU"
"65739","4","2","LAD"
"65740","4","1","LAD"
"65741","4","1","LAD"
"65742","3","4","HOU"
"65743","4","1","LAD"
"65744","1","4","HOU"
"65745","4","3","LAD"
"65746","4","2","LAD"
"65747","4","3","LAD"
"65748","4","2","LAD"
"65749","3","4","HOU"
"65750","3","4","HOU"
"65751","3","4","HOU"
"65752","4","1","LAD"
"65753","2","4","HOU"
"65754","4","3","LAD"
"65755","4","2","LAD"
"65756","4","1","LAD"
"65757","4","3","LAD"
"65758","4","0","LAD"
"65759","4","1","LAD"
"65760","2","4","HOU"
"65761","4","1","LAD"
"65762","4","0","LAD"
"65763","4","1","LAD"
"65764","4","1","LAD"
"65765","2","4","HOU"
"65766","4","3","LAD"
"65767","4","1","LAD"
"65768","4","2","LAD"
"65769","0","4","HOU"
"65770","3","4","HOU"
"65771","1","4","HOU"
"65772","2","4","HOU"
"65773","1","4","HOU"
"65774","4","2","LAD"
"65775","4","2","LAD"
"65776","1","4","HOU"
"65777","2","4","HOU"
"65778","4","2","LAD"
"65779","0","4","HOU"
"65780","4","1","LAD"
"65781","4","0","LAD"
"65782","4","3","LAD"
"65783","4","1","LAD"
"65784","1","4","HOU"
"65785","4","2","LAD"
"65786","2","4","HOU"
"65787","3","4","HOU"
"65788","4","1","LAD"
"65789","4","2","LAD"
"65790","3","4","HOU"
"65791","2","4","HOU"
"65792","4","1","LAD"
"65793","4","2","LAD"
"65794","0","4","HOU"
"65795","4","1","LAD"
"65796","1","4","HOU"
"65797","4","1","LAD"
"65798","4","2","LAD"
"65799","4","2","LAD"
"65800","3","4","HOU"
"65801","4","2","LAD"
"65802","4","0","LAD"
"65803","4","2","LAD"
"65804","4","1","LAD"
"65805","3","4","HOU"
"65806","4","0","LAD"
"65807","1","4","HOU"
"65808","3","4","HOU"
"65809","3","4","HOU"
"65810","2","4","HOU"
"65811","4","3","LAD"
"65812","4","1","LAD"
"65813","4","2","LAD"
"65814","3","4","HOU"
"65815","4","3","LAD"
"65816","4","2","LAD"
"65817","4","1","LAD"
"65818","4","2","LAD"
"65819","4","2","LAD"
"65820","4","1","LAD"
"65821","3","4","HOU"
"65822","2","4","HOU"
"65823","4","3","LAD"
"65824","4","2","LAD"
"65825","4","1","LAD"
"65826","2","4","HOU"
"65827","4","2","LAD"
"65828","4","2","LAD"
"65829","4","2","LAD"
"65830","4","3","LAD"
"65831","4","2","LAD"
"65832","3","4","HOU"
"65833","3","4","HOU"
"65834","3","4","HOU"
"65835","3","4","HOU"
"65836","4","3","LAD"
"65837","2","4","HOU"
"65838","3","4","HOU"
"65839","4","2","LAD"
"65840","4","2","LAD"
"65841","1","4","HOU"
"65842","3","4","HOU"
"65843","4","0","LAD"
"65844","1","4","HOU"
"65845","3","4","HOU"
"65846","4","3","LAD"
"65847","3","4","HOU"
"65848","4","1","LAD"
"65849","4","1","LAD"
"65850","3","4","HOU"
"65851","4","1","LAD"
"65852","4","1","LAD"
"65853","4","2","LAD"
"65854","3","4","HOU"
"65855","2","4","HOU"
"65856","3","4","HOU"
"65857","4","3","LAD"
"65858","3","4","HOU"
"65859","2","4","HOU"
"65860","4","3","LAD"
"65861","3","4","HOU"
"65862","3","4","HOU"
"65863","4","1","LAD"
"65864","1","4","HOU"
"65865","4","1","LAD"
"65866","4","3","LAD"
"65867","4","1","LAD"
"65868","4","2","LAD"
"65869","3","4","HOU"
"65870","4","0","LAD"
"65871","4","1","LAD"
"65872","4","3","LAD"
"65873","4","3","LAD"
"65874","2","4","HOU"
"65875","1","4","HOU"
"65876","4","3","LAD"
"65877","0","4","HOU"
"65878","4","1","LAD"
"65879","4","0","LAD"
"65880","4","3","LAD"
"65881","2","4","HOU"
"65882","2","4","HOU"
"65883","4","2","LAD"
"65884","1","4","HOU"
"65885","4","2","LAD"
"65886","2","4","HOU"
"65887","4","2","LAD"
"65888","3","4","HOU"
"65889","4","2","LAD"
"65890","4","1","LAD"
"65891","3","4","HOU"
"65892","3","4","HOU"
"65893","4","0","LAD"
"65894","3","4","HOU"
"65895","2","4","HOU"
"65896","4","1","LAD"
"65897","4","3","LAD"
"65898","4","2","LAD"
"65899","2","4","HOU"
"65900","4","2","LAD"
"65901","4","2","LAD"
"65902","4","2","LAD"
"65903","4","2","LAD"
"65904","4","3","LAD"
"65905","4","3","LAD"
"65906","4","3","LAD"
"65907","4","1","LAD"
"65908","4","2","LAD"
"65909","4","3","LAD"
"65910","3","4","HOU"
"65911","4","1","LAD"
"65912","4","2","LAD"
"65913","2","4","HOU"
"65914","1","4","HOU"
"65915","4","3","LAD"
"65916","4","2","LAD"
"65917","3","4","HOU"
"65918","4","2","LAD"
"65919","0","4","HOU"
"65920","4","3","LAD"
"65921","2","4","HOU"
"65922","4","3","LAD"
"65923","0","4","HOU"
"65924","3","4","HOU"
"65925","3","4","HOU"
"65926","4","1","LAD"
"65927","2","4","HOU"
"65928","4","1","LAD"
"65929","4","1","LAD"
"65930","4","2","LAD"
"65931","1","4","HOU"
"65932","4","2","LAD"
"65933","4","3","LAD"
"65934","2","4","HOU"
"65935","4","0","LAD"
"65936","1","4","HOU"
"65937","1","4","HOU"
"65938","4","1","LAD"
"65939","1","4","HOU"
"65940","2","4","HOU"
"65941","2","4","HOU"
"65942","4","2","LAD"
"65943","3","4","HOU"
"65944","4","1","LAD"
"65945","2","4","HOU"
"65946","1","4","HOU"
"65947","2","4","HOU"
"65948","1","4","HOU"
"65949","2","4","HOU"
"65950","4","1","LAD"
"65951","4","1","LAD"
"65952","3","4","HOU"
"65953","4","3","LAD"
"65954","4","3","LAD"
"65955","3","4","HOU"
"65956","0","4","HOU"
"65957","3","4","HOU"
"65958","0","4","HOU"
"65959","4","3","LAD"
"65960","0","4","HOU"
"65961","4","2","LAD"
"65962","1","4","HOU"
"65963","4","0","LAD"
"65964","2","4","HOU"
"65965","3","4","HOU"
"65966","4","2","LAD"
"65967","0","4","HOU"
"65968","1","4","HOU"
"65969","4","1","LAD"
"65970","4","3","LAD"
"65971","2","4","HOU"
"65972","1","4","HOU"
"65973","3","4","HOU"
"65974","3","4","HOU"
"65975","0","4","HOU"
"65976","1","4","HOU"
"65977","4","2","LAD"
"65978","4","3","LAD"
"65979","4","2","LAD"
"65980","2","4","HOU"
"65981","4","3","LAD"
"65982","4","1","LAD"
"65983","4","0","LAD"
"65984","4","2","LAD"
"65985","1","4","HOU"
"65986","4","3","LAD"
"65987","4","1","LAD"
"65988","2","4","HOU"
"65989","4","3","LAD"
"65990","2","4","HOU"
"65991","4","1","LAD"
"65992","4","1","LAD"
"65993","0","4","HOU"
"65994","3","4","HOU"
"65995","2","4","HOU"
"65996","4","1","LAD"
"65997","3","4","HOU"
"65998","2","4","HOU"
"65999","2","4","HOU"
"66000","4","0","LAD"
"66001","3","4","HOU"
"66002","4","1","LAD"
"66003","4","3","LAD"
"66004","4","3","LAD"
"66005","2","4","HOU"
"66006","2","4","HOU"
"66007","3","4","HOU"
"66008","1","4","HOU"
"66009","3","4","HOU"
"66010","4","2","LAD"
"66011","4","3","LAD"
"66012","2","4","HOU"
"66013","4","2","LAD"
"66014","4","2","LAD"
"66015","3","4","HOU"
"66016","4","3","LAD"
"66017","1","4","HOU"
"66018","1","4","HOU"
"66019","4","1","LAD"
"66020","3","4","HOU"
"66021","1","4","HOU"
"66022","2","4","HOU"
"66023","3","4","HOU"
"66024","4","1","LAD"
"66025","4","3","LAD"
"66026","4","2","LAD"
"66027","4","2","LAD"
"66028","4","2","LAD"
"66029","4","1","LAD"
"66030","4","3","LAD"
"66031","4","1","LAD"
"66032","4","0","LAD"
"66033","0","4","HOU"
"66034","3","4","HOU"
"66035","2","4","HOU"
"66036","4","1","LAD"
"66037","4","1","LAD"
"66038","1","4","HOU"
"66039","3","4","HOU"
"66040","3","4","HOU"
"66041","4","1","LAD"
"66042","4","2","LAD"
"66043","4","1","LAD"
"66044","2","4","HOU"
"66045","3","4","HOU"
"66046","2","4","HOU"
"66047","4","3","LAD"
"66048","4","3","LAD"
"66049","4","1","LAD"
"66050","4","3","LAD"
"66051","1","4","HOU"
"66052","3","4","HOU"
"66053","2","4","HOU"
"66054","4","0","LAD"
"66055","3","4","HOU"
"66056","4","3","LAD"
"66057","3","4","HOU"
"66058","1","4","HOU"
"66059","2","4","HOU"
"66060","4","3","LAD"
"66061","2","4","HOU"
"66062","1","4","HOU"
"66063","4","3","LAD"
"66064","0","4","HOU"
"66065","4","2","LAD"
"66066","4","3","LAD"
"66067","4","1","LAD"
"66068","0","4","HOU"
"66069","1","4","HOU"
"66070","1","4","HOU"
"66071","4","2","LAD"
"66072","4","1","LAD"
"66073","4","2","LAD"
"66074","4","3","LAD"
"66075","0","4","HOU"
"66076","4","1","LAD"
"66077","4","1","LAD"
"66078","3","4","HOU"
"66079","4","1","LAD"
"66080","0","4","HOU"
"66081","1","4","HOU"
"66082","4","1","LAD"
"66083","2","4","HOU"
"66084","3","4","HOU"
"66085","3","4","HOU"
"66086","4","0","LAD"
"66087","4","2","LAD"
"66088","4","2","LAD"
"66089","4","3","LAD"
"66090","4","2","LAD"
"66091","4","1","LAD"
"66092","0","4","HOU"
"66093","4","2","LAD"
"66094","3","4","HOU"
"66095","4","1","LAD"
"66096","4","1","LAD"
"66097","2","4","HOU"
"66098","3","4","HOU"
"66099","3","4","HOU"
"66100","4","3","LAD"
"66101","4","1","LAD"
"66102","2","4","HOU"
"66103","3","4","HOU"
"66104","4","1","LAD"
"66105","4","3","LAD"
"66106","1","4","HOU"
"66107","2","4","HOU"
"66108","4","1","LAD"
"66109","4","0","LAD"
"66110","2","4","HOU"
"66111","4","2","LAD"
"66112","1","4","HOU"
"66113","4","3","LAD"
"66114","0","4","HOU"
"66115","4","2","LAD"
"66116","2","4","HOU"
"66117","0","4","HOU"
"66118","3","4","HOU"
"66119","4","1","LAD"
"66120","2","4","HOU"
"66121","4","3","LAD"
"66122","4","0","LAD"
"66123","1","4","HOU"
"66124","4","0","LAD"
"66125","1","4","HOU"
"66126","4","2","LAD"
"66127","4","0","LAD"
"66128","3","4","HOU"
"66129","4","2","LAD"
"66130","4","2","LAD"
"66131","4","3","LAD"
"66132","4","1","LAD"
"66133","3","4","HOU"
"66134","4","1","LAD"
"66135","2","4","HOU"
"66136","4","1","LAD"
"66137","4","3","LAD"
"66138","3","4","HOU"
"66139","4","2","LAD"
"66140","4","3","LAD"
"66141","3","4","HOU"
"66142","1","4","HOU"
"66143","1","4","HOU"
"66144","4","3","LAD"
"66145","4","1","LAD"
"66146","4","2","LAD"
"66147","3","4","HOU"
"66148","2","4","HOU"
"66149","4","1","LAD"
"66150","4","2","LAD"
"66151","4","3","LAD"
"66152","2","4","HOU"
"66153","1","4","HOU"
"66154","4","2","LAD"
"66155","4","3","LAD"
"66156","1","4","HOU"
"66157","4","0","LAD"
"66158","4","2","LAD"
"66159","4","1","LAD"
"66160","4","0","LAD"
"66161","3","4","HOU"
"66162","4","3","LAD"
"66163","4","1","LAD"
"66164","1","4","HOU"
"66165","4","1","LAD"
"66166","4","3","LAD"
"66167","4","2","LAD"
"66168","4","3","LAD"
"66169","2","4","HOU"
"66170","3","4","HOU"
"66171","4","1","LAD"
"66172","3","4","HOU"
"66173","1","4","HOU"
"66174","4","3","LAD"
"66175","2","4","HOU"
"66176","4","3","LAD"
"66177","4","1","LAD"
"66178","2","4","HOU"
"66179","3","4","HOU"
"66180","4","1","LAD"
"66181","0","4","HOU"
"66182","4","1","LAD"
"66183","2","4","HOU"
"66184","4","1","LAD"
"66185","0","4","HOU"
"66186","2","4","HOU"
"66187","0","4","HOU"
"66188","4","0","LAD"
"66189","4","3","LAD"
"66190","3","4","HOU"
"66191","3","4","HOU"
"66192","3","4","HOU"
"66193","4","2","LAD"
"66194","4","0","LAD"
"66195","4","1","LAD"
"66196","4","0","LAD"
"66197","3","4","HOU"
"66198","3","4","HOU"
"66199","4","1","LAD"
"66200","4","0","LAD"
"66201","4","0","LAD"
"66202","4","1","LAD"
"66203","4","2","LAD"
"66204","4","2","LAD"
"66205","4","3","LAD"
"66206","3","4","HOU"
"66207","4","3","LAD"
"66208","4","2","LAD"
"66209","3","4","HOU"
"66210","3","4","HOU"
"66211","4","3","LAD"
"66212","4","2","LAD"
"66213","4","3","LAD"
"66214","2","4","HOU"
"66215","4","1","LAD"
"66216","4","2","LAD"
"66217","4","1","LAD"
"66218","4","1","LAD"
"66219","3","4","HOU"
"66220","4","2","LAD"
"66221","4","1","LAD"
"66222","4","2","LAD"
"66223","2","4","HOU"
"66224","3","4","HOU"
"66225","4","3","LAD"
"66226","4","2","LAD"
"66227","4","3","LAD"
"66228","3","4","HOU"
"66229","2","4","HOU"
"66230","4","1","LAD"
"66231","4","1","LAD"
"66232","4","2","LAD"
"66233","4","3","LAD"
"66234","2","4","HOU"
"66235","4","3","LAD"
"66236","3","4","HOU"
"66237","1","4","HOU"
"66238","2","4","HOU"
"66239","4","2","LAD"
"66240","4","1","LAD"
"66241","4","1","LAD"
"66242","4","1","LAD"
"66243","4","0","LAD"
"66244","4","2","LAD"
"66245","4","2","LAD"
"66246","4","2","LAD"
"66247","3","4","HOU"
"66248","3","4","HOU"
"66249","1","4","HOU"
"66250","2","4","HOU"
"66251","2","4","HOU"
"66252","0","4","HOU"
"66253","1","4","HOU"
"66254","4","2","LAD"
"66255","4","3","LAD"
"66256","4","2","LAD"
"66257","0","4","HOU"
"66258","4","1","LAD"
"66259","4","1","LAD"
"66260","4","2","LAD"
"66261","4","2","LAD"
"66262","4","1","LAD"
"66263","4","1","LAD"
"66264","4","1","LAD"
"66265","3","4","HOU"
"66266","0","4","HOU"
"66267","3","4","HOU"
"66268","4","1","LAD"
"66269","4","2","LAD"
"66270","2","4","HOU"
"66271","2","4","HOU"
"66272","3","4","HOU"
"66273","0","4","HOU"
"66274","4","0","LAD"
"66275","4","0","LAD"
"66276","3","4","HOU"
"66277","2","4","HOU"
"66278","0","4","HOU"
"66279","3","4","HOU"
"66280","4","0","LAD"
"66281","4","2","LAD"
"66282","4","2","LAD"
"66283","4","3","LAD"
"66284","4","1","LAD"
"66285","4","3","LAD"
"66286","0","4","HOU"
"66287","0","4","HOU"
"66288","1","4","HOU"
"66289","4","2","LAD"
"66290","4","2","LAD"
"66291","4","3","LAD"
"66292","1","4","HOU"
"66293","3","4","HOU"
"66294","4","1","LAD"
"66295","3","4","HOU"
"66296","4","3","LAD"
"66297","3","4","HOU"
"66298","3","4","HOU"
"66299","3","4","HOU"
"66300","4","2","LAD"
"66301","1","4","HOU"
"66302","4","2","LAD"
"66303","4","1","LAD"
"66304","2","4","HOU"
"66305","4","1","LAD"
"66306","3","4","HOU"
"66307","4","1","LAD"
"66308","4","3","LAD"
"66309","3","4","HOU"
"66310","4","3","LAD"
"66311","4","0","LAD"
"66312","4","2","LAD"
"66313","3","4","HOU"
"66314","4","1","LAD"
"66315","2","4","HOU"
"66316","4","3","LAD"
